2021-07-04 05:00:10,035 INFO     Search BICs for /tmp/Jsoup-83b/
2021-07-04 05:00:17,619 DEBUG                  - depth 7, hash b14e735, HEAD~378
2021-07-04 05:00:17,624 DEBUG                  - depth 8, hash 6c4f16f, HEAD~553
2021-07-04 05:00:17,628 DEBUG                  - depth 9, hash a991deb, HEAD~612
2021-07-04 05:00:17,632 DEBUG                  - depth 10, hash ae51709, HEAD~613
2021-07-04 05:00:17,636 DEBUG                  - depth 11, hash 43cd48b, HEAD~614
2021-07-04 05:00:17,640 DEBUG                  - depth 12, hash c2a9605, HEAD~627
2021-07-04 05:00:17,645 DEBUG                  - depth 13, hash f4f2efb, HEAD~880
2021-07-04 05:00:17,649 DEBUG                  - depth 14, hash 09d99e7, HEAD~928
2021-07-04 05:00:17,653 DEBUG                  - depth 15, hash f8841ed, HEAD~938
2021-07-04 05:00:17,657 DEBUG                  - depth 16, hash 17486e2, HEAD~939
2021-07-04 05:00:17,662 DEBUG    [line range] org/jsoup/nodes/Entities.java load 314:354
2021-07-04 05:00:17,706 DEBUG                  - depth 0, hash f3035ca, HEAD~81
2021-07-04 05:00:17,711 DEBUG                  - depth 1, hash c33ba53, HEAD~126
2021-07-04 05:00:17,715 DEBUG                  - depth 2, hash 654bc6f, HEAD~157
2021-07-04 05:00:17,720 DEBUG                  - depth 3, hash 79b1aa4, HEAD~206
2021-07-04 05:00:17,724 DEBUG                  - depth 4, hash 6dc38f2, HEAD~228
2021-07-04 05:00:17,728 DEBUG                  - depth 5, hash aa81e10, HEAD~249
2021-07-04 05:00:17,732 DEBUG                  - depth 6, hash 6c4f16f, HEAD~553
2021-07-04 05:00:17,736 DEBUG                  - depth 7, hash a31ec08, HEAD~655
2021-07-04 05:00:17,741 DEBUG                  - depth 8, hash 472c7e5, HEAD~698
2021-07-04 05:00:17,745 DEBUG                  - depth 9, hash 528b793, HEAD~879
2021-07-04 05:00:17,749 DEBUG                  - depth 10, hash f4f2efb, HEAD~880
2021-07-04 05:00:17,753 DEBUG                  - depth 11, hash 5e52f1b, HEAD~920
2021-07-04 05:00:17,757 DEBUG                  - depth 12, hash f8841ed, HEAD~938
2021-07-04 05:00:17,762 DEBUG                  - depth 13, hash 17486e2, HEAD~939
2021-07-04 05:00:17,767 DEBUG    [line range] org/jsoup/nodes/Entities.java byName 305:311
2021-07-04 05:00:17,805 DEBUG                  - depth 0, hash ea1fb65, HEAD~138
2021-07-04 05:00:17,810 DEBUG                  - depth 1, hash b14e735, HEAD~378
2021-07-04 05:00:17,815 DEBUG    [line range] org/jsoup/nodes/Entities.java <init> 51:53
2021-07-04 05:00:17,857 DEBUG                  - depth 0, hash aa81e10, HEAD~249
2021-07-04 05:00:17,863 DEBUG                  - depth 1, hash f4f2efb, HEAD~880
2021-07-04 05:00:17,867 DEBUG                  - depth 2, hash f8841ed, HEAD~938
2021-07-04 05:00:17,871 DEBUG                  - depth 3, hash 17486e2, HEAD~939
2021-07-04 05:00:18,192 DEBUG    [line range] org/jsoup/nodes/LeafNode.java <clinit> 9:9
2021-07-04 05:00:18,227 DEBUG                  - depth 0, hash 1028b37, HEAD~23
2021-07-04 05:00:18,233 DEBUG    [single line]   org/jsoup/nodes/LeafNode.java <init> 8
2021-07-04 05:00:18,267 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:18,272 DEBUG    [line range] org/jsoup/nodes/LeafNode.java attr 41:48
2021-07-04 05:00:18,308 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:18,314 DEBUG    [line range] org/jsoup/nodes/LeafNode.java childNodeSize 89:92
2021-07-04 05:00:18,349 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:18,355 DEBUG    [line range] org/jsoup/nodes/LeafNode.java coreValue 33:35
2021-07-04 05:00:18,390 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:18,395 DEBUG    [line range] org/jsoup/nodes/LeafNode.java hasAttributes 13:15
2021-07-04 05:00:18,431 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:18,844 DEBUG    [line range] org/jsoup/nodes/Node.java <init> 25:26
2021-07-04 05:00:18,913 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:18,919 DEBUG                  - depth 1, hash 8c43a81, HEAD~332
2021-07-04 05:00:18,923 DEBUG                  - depth 2, hash 7eefa1b, HEAD~803
2021-07-04 05:00:18,927 DEBUG                  - depth 3, hash f548940, HEAD~921
2021-07-04 05:00:18,931 DEBUG    [line range] org/jsoup/nodes/Node.java childNode 199:201
2021-07-04 05:00:18,974 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:18,980 DEBUG                  - depth 1, hash b04c541, HEAD~1163
2021-07-04 05:00:18,984 DEBUG                  - depth 2, hash c95216a, HEAD~1164
2021-07-04 05:00:18,988 DEBUG    [line range] org/jsoup/nodes/Node.java nextSibling 500:510
2021-07-04 05:00:19,031 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:19,037 DEBUG                  - depth 1, hash 1fd3a3c, HEAD~383
2021-07-04 05:00:19,041 DEBUG                  - depth 2, hash 6b0dd15, HEAD~966
2021-07-04 05:00:19,045 DEBUG                  - depth 3, hash 10cfa04, HEAD~967
2021-07-04 05:00:19,050 DEBUG                  - depth 4, hash ffde882, HEAD~1156
2021-07-04 05:00:19,054 DEBUG                  - depth 5, hash b04c541, HEAD~1163
2021-07-04 05:00:19,058 DEBUG                  - depth 6, hash a657d09, HEAD~1170
2021-07-04 05:00:19,063 DEBUG    [line range] org/jsoup/nodes/Node.java nodelistChanged 403:405
2021-07-04 05:00:19,100 DEBUG                  - depth 0, hash 38049ce, HEAD~184
2021-07-04 05:00:19,105 DEBUG    [line range] org/jsoup/nodes/Node.java outerHtml 574:576
2021-07-04 05:00:19,143 DEBUG                  - depth 0, hash f1b885d, HEAD~3
2021-07-04 05:00:19,149 DEBUG                  - depth 1, hash 850a9cc, HEAD~6
2021-07-04 05:00:19,153 DEBUG                  - depth 2, hash 6652240, HEAD~110
2021-07-04 05:00:19,157 DEBUG                  - depth 3, hash f78df94, HEAD~220
2021-07-04 05:00:19,162 DEBUG                  - depth 4, hash 43e17dc, HEAD~472
2021-07-04 05:00:19,166 DEBUG                  - depth 5, hash c07ba8a, HEAD~556
2021-07-04 05:00:19,170 DEBUG                  - depth 6, hash da9b977, HEAD~870
2021-07-04 05:00:19,174 DEBUG                  - depth 7, hash 57bce6d, HEAD~936
2021-07-04 05:00:19,179 DEBUG                  - depth 8, hash 10cfa04, HEAD~967
2021-07-04 05:00:19,183 DEBUG    [line range] org/jsoup/nodes/Node.java ownerDocument 267:270
2021-07-04 05:00:19,224 DEBUG                  - depth 0, hash f78df94, HEAD~220
2021-07-04 05:00:19,229 DEBUG                  - depth 1, hash 97a270c, HEAD~221
2021-07-04 05:00:19,233 DEBUG                  - depth 2, hash 2ca58b7, HEAD~943
2021-07-04 05:00:19,238 DEBUG    [line range] org/jsoup/nodes/Node.java parent 240:242
2021-07-04 05:00:19,280 DEBUG                  - depth 0, hash d6da0b0, HEAD~1161
2021-07-04 05:00:19,286 DEBUG                  - depth 1, hash b04c541, HEAD~1163
2021-07-04 05:00:19,290 DEBUG                  - depth 2, hash a657d09, HEAD~1170
2021-07-04 05:00:19,295 DEBUG    [line range] org/jsoup/nodes/Node.java parentNode 248:250
2021-07-04 05:00:19,335 DEBUG                  - depth 0, hash 2c8b9ad, HEAD~578
2021-07-04 05:00:19,340 DEBUG    [line range] org/jsoup/nodes/Node.java reparentChild 467:469
2021-07-04 05:00:19,381 DEBUG                  - depth 0, hash 410c15f, HEAD~122
2021-07-04 05:00:19,387 DEBUG                  - depth 1, hash 990285b, HEAD~433
2021-07-04 05:00:19,391 DEBUG                  - depth 2, hash 674dab0, HEAD~931
2021-07-04 05:00:19,396 DEBUG    [line range] org/jsoup/nodes/Node.java root 256:261
2021-07-04 05:00:19,433 DEBUG                  - depth 0, hash f78df94, HEAD~220
2021-07-04 05:00:19,439 DEBUG    [line range] org/jsoup/nodes/Node.java setParentNode 417:422
2021-07-04 05:00:19,482 DEBUG                  - depth 0, hash 38049ce, HEAD~184
2021-07-04 05:00:19,488 DEBUG                  - depth 1, hash 05ea09d, HEAD~983
2021-07-04 05:00:19,492 DEBUG                  - depth 2, hash d6da0b0, HEAD~1161
2021-07-04 05:00:19,496 DEBUG                  - depth 3, hash 0474436, HEAD~1162
2021-07-04 05:00:19,501 DEBUG    [line range] org/jsoup/nodes/Node.java setSiblingIndex 536:538
2021-07-04 05:00:19,544 DEBUG                  - depth 0, hash 6b0dd15, HEAD~966
2021-07-04 05:00:19,550 DEBUG                  - depth 1, hash a52e669, HEAD~1022
2021-07-04 05:00:19,554 DEBUG                  - depth 2, hash ffde882, HEAD~1156
2021-07-04 05:00:19,558 DEBUG                  - depth 3, hash a657d09, HEAD~1170
2021-07-04 05:00:19,562 DEBUG    [line range] org/jsoup/nodes/Node.java siblingIndex 532:534
2021-07-04 05:00:19,605 DEBUG                  - depth 0, hash b0c8d3e, HEAD~849
2021-07-04 05:00:19,610 DEBUG                  - depth 1, hash 6b0dd15, HEAD~966
2021-07-04 05:00:19,615 DEBUG                  - depth 2, hash a52e669, HEAD~1022
2021-07-04 05:00:19,619 DEBUG    [line range] org/jsoup/nodes/Node.java <init> 701:705
2021-07-04 05:00:19,659 DEBUG                  - depth 0, hash ea1fb65, HEAD~138
2021-07-04 05:00:19,664 DEBUG                  - depth 1, hash 43e17dc, HEAD~472
2021-07-04 05:00:19,669 DEBUG                  - depth 2, hash 57bce6d, HEAD~936
2021-07-04 05:00:19,673 DEBUG                  - depth 3, hash 10cfa04, HEAD~967
2021-07-04 05:00:19,677 DEBUG    [line range] org/jsoup/nodes/Node.java head 707:713
2021-07-04 05:00:19,719 DEBUG                  - depth 0, hash c850608, HEAD~290
2021-07-04 05:00:19,725 DEBUG                  - depth 1, hash 43e17dc, HEAD~472
2021-07-04 05:00:19,729 DEBUG                  - depth 2, hash 57bce6d, HEAD~936
2021-07-04 05:00:19,733 DEBUG                  - depth 3, hash 10cfa04, HEAD~967
2021-07-04 05:00:19,738 DEBUG    [line range] org/jsoup/nodes/Node.java tail 715:723
2021-07-04 05:00:19,781 DEBUG                  - depth 0, hash c850608, HEAD~290
2021-07-04 05:00:19,787 DEBUG                  - depth 1, hash af61d07, HEAD~449
2021-07-04 05:00:19,792 DEBUG                  - depth 2, hash 43e17dc, HEAD~472
2021-07-04 05:00:19,796 DEBUG                  - depth 3, hash 09d99e7, HEAD~928
2021-07-04 05:00:19,800 DEBUG                  - depth 4, hash 57bce6d, HEAD~936
2021-07-04 05:00:19,805 DEBUG                  - depth 5, hash 10cfa04, HEAD~967
2021-07-04 05:00:20,077 DEBUG    [line range] org/jsoup/nodes/NodeUtils.java outputSettings 15:18
2021-07-04 05:00:20,112 DEBUG                  - depth 0, hash f1b885d, HEAD~3
2021-07-04 05:00:20,431 DEBUG    [line range] org/jsoup/nodes/TextNode.java <init> 20:22
2021-07-04 05:00:20,468 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:20,473 DEBUG                  - depth 1, hash f548940, HEAD~921
2021-07-04 05:00:20,478 DEBUG                  - depth 2, hash c95216a, HEAD~1164
2021-07-04 05:00:20,482 DEBUG                  - depth 3, hash a657d09, HEAD~1170
2021-07-04 05:00:20,486 DEBUG    [single line]   org/jsoup/nodes/TextNode.java attr 12
2021-07-04 05:00:20,523 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:20,529 DEBUG                  - depth 1, hash f548940, HEAD~921
2021-07-04 05:00:20,533 DEBUG                  - depth 2, hash a657d09, HEAD~1170
2021-07-04 05:00:20,537 DEBUG    [line range] org/jsoup/nodes/TextNode.java nodeName 36:38
2021-07-04 05:00:20,572 DEBUG                  - depth 0, hash 43e17dc, HEAD~472
2021-07-04 05:00:20,577 DEBUG                  - depth 1, hash b04c541, HEAD~1163
2021-07-04 05:00:20,582 DEBUG                  - depth 2, hash a657d09, HEAD~1170
2021-07-04 05:00:20,586 DEBUG    [line range] org/jsoup/nodes/TextNode.java outerHtmlHead 96:103
2021-07-04 05:00:20,624 DEBUG                  - depth 0, hash f71712b, HEAD~142
2021-07-04 05:00:20,629 DEBUG                  - depth 1, hash c850608, HEAD~290
2021-07-04 05:00:20,634 DEBUG                  - depth 2, hash 43e17dc, HEAD~472
2021-07-04 05:00:20,638 DEBUG                  - depth 3, hash 05faab3, HEAD~410
2021-07-04 05:00:20,642 DEBUG                  - depth 4, hash 6c4f16f, HEAD~553
2021-07-04 05:00:20,646 DEBUG                  - depth 5, hash d6fd163, HEAD~558
2021-07-04 05:00:20,651 DEBUG                  - depth 6, hash 3982ea1, HEAD~622
2021-07-04 05:00:20,655 DEBUG                  - depth 7, hash a44e18a, HEAD~623
2021-07-04 05:00:20,659 DEBUG                  - depth 8, hash e064bc4, HEAD~636
2021-07-04 05:00:20,663 DEBUG                  - depth 9, hash 1fd0a61, HEAD~629
2021-07-04 05:00:20,668 DEBUG                  - depth 10, hash 13c2af3, HEAD~864
2021-07-04 05:00:20,672 DEBUG                  - depth 11, hash e256bb7, HEAD~904
2021-07-04 05:00:20,676 DEBUG                  - depth 12, hash 57bce6d, HEAD~936
2021-07-04 05:00:20,680 DEBUG                  - depth 13, hash 10cfa04, HEAD~967
2021-07-04 05:00:20,685 DEBUG                  - depth 14, hash f0f3eab, HEAD~969
2021-07-04 05:00:20,689 DEBUG                  - depth 15, hash a52e669, HEAD~1022
2021-07-04 05:00:20,693 DEBUG                  - depth 16, hash 496e6a1, HEAD~1061
2021-07-04 05:00:20,698 DEBUG                  - depth 17, hash 62ea04e, HEAD~1062
2021-07-04 05:00:20,702 DEBUG                  - depth 18, hash 7898cdf, HEAD~1063
2021-07-04 05:00:20,706 DEBUG                  - depth 19, hash 0e4c8bf, HEAD~1149
2021-07-04 05:00:20,711 DEBUG                  - depth 20, hash ac95e9f, HEAD~1150
2021-07-04 05:00:21,081 DEBUG    [line range] org/jsoup/parser/CharacterReader.java <init> 38:40
2021-07-04 05:00:21,118 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,123 DEBUG                  - depth 1, hash 231aab6, HEAD~672
2021-07-04 05:00:21,128 DEBUG                  - depth 2, hash 8749726, HEAD~786
2021-07-04 05:00:21,132 DEBUG    [line range] org/jsoup/parser/CharacterReader.java <init> 28:28
2021-07-04 05:00:21,169 DEBUG                  - depth 0, hash d1b5770, HEAD~446
2021-07-04 05:00:21,175 DEBUG    [line range] org/jsoup/parser/CharacterReader.java <init> 42:44
2021-07-04 05:00:21,211 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,217 DEBUG                  - depth 1, hash 231aab6, HEAD~672
2021-07-04 05:00:21,221 DEBUG                  - depth 2, hash 8749726, HEAD~786
2021-07-04 05:00:21,226 DEBUG    [line range] org/jsoup/parser/CharacterReader.java advance 111:113
2021-07-04 05:00:21,263 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,268 DEBUG                  - depth 1, hash 6dc38f2, HEAD~228
2021-07-04 05:00:21,273 DEBUG                  - depth 2, hash 8749726, HEAD~786
2021-07-04 05:00:21,277 DEBUG    [line range] org/jsoup/parser/CharacterReader.java bufferUp 46:65
2021-07-04 05:00:21,314 DEBUG                  - depth 0, hash b92b4f6, HEAD~28
2021-07-04 05:00:21,320 DEBUG                  - depth 1, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,324 DEBUG                  - depth 2, hash 231aab6, HEAD~672
2021-07-04 05:00:21,328 DEBUG                  - depth 3, hash 8749726, HEAD~786
2021-07-04 05:00:21,333 DEBUG    [line range] org/jsoup/parser/CharacterReader.java cacheString 431:461
2021-07-04 05:00:21,370 DEBUG                  - depth 0, hash b841199, HEAD~63
2021-07-04 05:00:21,376 DEBUG                  - depth 1, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,380 DEBUG                  - depth 2, hash 6a8fcb2, HEAD~312
2021-07-04 05:00:21,384 DEBUG                  - depth 3, hash d1b5770, HEAD~446
2021-07-04 05:00:21,389 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consume 97:102
2021-07-04 05:00:21,425 DEBUG                  - depth 0, hash b92b4f6, HEAD~28
2021-07-04 05:00:21,431 DEBUG                  - depth 1, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,435 DEBUG                  - depth 2, hash 80158d6, HEAD~550
2021-07-04 05:00:21,439 DEBUG                  - depth 3, hash 231aab6, HEAD~672
2021-07-04 05:00:21,444 DEBUG                  - depth 4, hash f16c0c1, HEAD~758
2021-07-04 05:00:21,448 DEBUG                  - depth 5, hash 8749726, HEAD~786
2021-07-04 05:00:21,452 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeData 227:242
2021-07-04 05:00:21,490 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,496 DEBUG                  - depth 1, hash d1b5770, HEAD~446
2021-07-04 05:00:21,500 DEBUG                  - depth 2, hash 231aab6, HEAD~672
2021-07-04 05:00:21,504 DEBUG                  - depth 3, hash 07a3c08, HEAD~673
2021-07-04 05:00:21,509 DEBUG                  - depth 4, hash 8749726, HEAD~786
2021-07-04 05:00:21,513 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeTagName 244:259
2021-07-04 05:00:21,551 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,557 DEBUG                  - depth 1, hash d1b5770, HEAD~446
2021-07-04 05:00:21,561 DEBUG                  - depth 2, hash 231aab6, HEAD~672
2021-07-04 05:00:21,565 DEBUG                  - depth 3, hash 07a3c08, HEAD~673
2021-07-04 05:00:21,570 DEBUG                  - depth 4, hash 8749726, HEAD~786
2021-07-04 05:00:21,574 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeTo 168:177
2021-07-04 05:00:21,612 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,618 DEBUG                  - depth 1, hash 6dc38f2, HEAD~228
2021-07-04 05:00:21,622 DEBUG                  - depth 2, hash d1b5770, HEAD~446
2021-07-04 05:00:21,626 DEBUG                  - depth 3, hash 231aab6, HEAD~672
2021-07-04 05:00:21,631 DEBUG                  - depth 4, hash 07a3c08, HEAD~673
2021-07-04 05:00:21,635 DEBUG                  - depth 5, hash 8749726, HEAD~786
2021-07-04 05:00:21,639 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeToAny 195:210
2021-07-04 05:00:21,677 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,683 DEBUG                  - depth 1, hash 6dc38f2, HEAD~228
2021-07-04 05:00:21,687 DEBUG                  - depth 2, hash 5886dd2, HEAD~310
2021-07-04 05:00:21,691 DEBUG                  - depth 3, hash d1b5770, HEAD~446
2021-07-04 05:00:21,696 DEBUG                  - depth 4, hash 231aab6, HEAD~672
2021-07-04 05:00:21,700 DEBUG                  - depth 5, hash 07a3c08, HEAD~673
2021-07-04 05:00:21,704 DEBUG                  - depth 6, hash 8749726, HEAD~786
2021-07-04 05:00:21,709 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeToAnySorted 212:225
2021-07-04 05:00:21,747 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,752 DEBUG                  - depth 1, hash d1b5770, HEAD~446
2021-07-04 05:00:21,757 DEBUG                  - depth 2, hash 231aab6, HEAD~672
2021-07-04 05:00:21,761 DEBUG                  - depth 3, hash 07a3c08, HEAD~673
2021-07-04 05:00:21,765 DEBUG                  - depth 4, hash 8749726, HEAD~786
2021-07-04 05:00:21,770 DEBUG    [line range] org/jsoup/parser/CharacterReader.java current 92:95
2021-07-04 05:00:21,807 DEBUG                  - depth 0, hash b92b4f6, HEAD~28
2021-07-04 05:00:21,812 DEBUG                  - depth 1, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,817 DEBUG                  - depth 2, hash 6dc38f2, HEAD~228
2021-07-04 05:00:21,821 DEBUG                  - depth 3, hash 80158d6, HEAD~550
2021-07-04 05:00:21,825 DEBUG                  - depth 4, hash 231aab6, HEAD~672
2021-07-04 05:00:21,829 DEBUG                  - depth 5, hash 8749726, HEAD~786
2021-07-04 05:00:21,833 DEBUG    [line range] org/jsoup/parser/CharacterReader.java isEmpty 79:82
2021-07-04 05:00:21,869 DEBUG                  - depth 0, hash b92b4f6, HEAD~28
2021-07-04 05:00:21,875 DEBUG                  - depth 1, hash 6dc38f2, HEAD~228
2021-07-04 05:00:21,880 DEBUG                  - depth 2, hash 8749726, HEAD~786
2021-07-04 05:00:21,884 DEBUG    [line range] org/jsoup/parser/CharacterReader.java isEmptyNoBufferUp 84:86
2021-07-04 05:00:21,921 DEBUG                  - depth 0, hash b92b4f6, HEAD~28
2021-07-04 05:00:21,926 DEBUG                  - depth 1, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,931 DEBUG                  - depth 2, hash 8749726, HEAD~786
2021-07-04 05:00:21,935 DEBUG    [line range] org/jsoup/parser/CharacterReader.java matchesLetter 379:384
2021-07-04 05:00:21,972 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:21,978 DEBUG                  - depth 1, hash 25e0e1e, HEAD~292
2021-07-04 05:00:21,982 DEBUG                  - depth 2, hash 231aab6, HEAD~672
2021-07-04 05:00:21,987 DEBUG                  - depth 3, hash 8749726, HEAD~786
2021-07-04 05:00:21,991 DEBUG    [line range] org/jsoup/parser/CharacterReader.java nextIndexOf 128:136
2021-07-04 05:00:22,028 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:22,034 DEBUG                  - depth 1, hash 231aab6, HEAD~672
2021-07-04 05:00:22,038 DEBUG                  - depth 2, hash 07a3c08, HEAD~673
2021-07-04 05:00:22,043 DEBUG                  - depth 3, hash 8749726, HEAD~786
2021-07-04 05:00:22,047 DEBUG    [line range] org/jsoup/parser/CharacterReader.java rangeEquals 466:477
2021-07-04 05:00:22,084 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:22,090 DEBUG                  - depth 1, hash 59453e2, HEAD~442
2021-07-04 05:00:22,094 DEBUG                  - depth 2, hash d1b5770, HEAD~446
2021-07-04 05:00:22,099 DEBUG    [line range] org/jsoup/parser/CharacterReader.java unconsume 104:106
2021-07-04 05:00:22,136 DEBUG                  - depth 0, hash 654bc6f, HEAD~157
2021-07-04 05:00:22,142 DEBUG                  - depth 1, hash 8749726, HEAD~786
2021-07-04 05:00:22,595 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilder.java <clinit> 25
2021-07-04 05:00:22,635 DEBUG                  - depth 0, hash 5236f0b, HEAD~341
2021-07-04 05:00:22,640 DEBUG                  - depth 1, hash 5000be3, HEAD~729
2021-07-04 05:00:22,645 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java <clinit> 27:27
2021-07-04 05:00:22,684 DEBUG                  - depth 0, hash 24de855, HEAD~83
2021-07-04 05:00:22,689 DEBUG                  - depth 1, hash fb8b60b, HEAD~85
2021-07-04 05:00:22,694 DEBUG                  - depth 2, hash e2ff399, HEAD~160
2021-07-04 05:00:22,698 DEBUG                  - depth 3, hash 31be24f, HEAD~275
2021-07-04 05:00:22,702 DEBUG                  - depth 4, hash de098c3, HEAD~579
2021-07-04 05:00:22,707 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java <init> 462:462
2021-07-04 05:00:22,747 DEBUG                  - depth 0, hash 17796e3, HEAD~436
2021-07-04 05:00:22,752 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java defaultSettings 59:61
2021-07-04 05:00:22,790 DEBUG                  - depth 0, hash 6569bb7, HEAD~260
2021-07-04 05:00:22,796 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java framesetOk 164:166
2021-07-04 05:00:22,836 DEBUG                  - depth 0, hash 5000be3, HEAD~729
2021-07-04 05:00:22,842 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java framesetOk 160:162
2021-07-04 05:00:22,881 DEBUG                  - depth 0, hash 5000be3, HEAD~729
2021-07-04 05:00:22,887 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java inButtonScope 506:508
2021-07-04 05:00:22,926 DEBUG                  - depth 0, hash de098c3, HEAD~579
2021-07-04 05:00:22,931 DEBUG                  - depth 1, hash 5000be3, HEAD~729
2021-07-04 05:00:22,936 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java inScope 496:500
2021-07-04 05:00:22,976 DEBUG                  - depth 0, hash 17796e3, HEAD~436
2021-07-04 05:00:22,982 DEBUG                  - depth 1, hash de098c3, HEAD~579
2021-07-04 05:00:22,986 DEBUG                  - depth 2, hash 5000be3, HEAD~729
2021-07-04 05:00:22,991 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java inSpecificScope 464:467
2021-07-04 05:00:23,032 DEBUG                  - depth 0, hash 17796e3, HEAD~436
2021-07-04 05:00:23,037 DEBUG                  - depth 1, hash 5000be3, HEAD~729
2021-07-04 05:00:23,042 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java inSpecificScope 469:486
2021-07-04 05:00:23,083 DEBUG                  - depth 0, hash adb7a15, HEAD~74
2021-07-04 05:00:23,089 DEBUG                  - depth 1, hash fb8b60b, HEAD~85
2021-07-04 05:00:23,093 DEBUG                  - depth 2, hash 01a6269, HEAD~441
2021-07-04 05:00:23,098 DEBUG                  - depth 3, hash 5000be3, HEAD~729
2021-07-04 05:00:23,102 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java initialiseParse 63:80
2021-07-04 05:00:23,142 DEBUG                  - depth 0, hash 850a9cc, HEAD~6
2021-07-04 05:00:23,148 DEBUG                  - depth 1, hash 654bc6f, HEAD~157
2021-07-04 05:00:23,152 DEBUG                  - depth 2, hash e2ff399, HEAD~160
2021-07-04 05:00:23,156 DEBUG                  - depth 3, hash 1203bd4, HEAD~161
2021-07-04 05:00:23,160 DEBUG                  - depth 4, hash 6569bb7, HEAD~260
2021-07-04 05:00:23,165 DEBUG                  - depth 5, hash 21ee3e9, HEAD~525
2021-07-04 05:00:23,169 DEBUG                  - depth 6, hash f8a5dfb, HEAD~715
2021-07-04 05:00:23,173 DEBUG                  - depth 7, hash 433d2f1, HEAD~727
2021-07-04 05:00:23,177 DEBUG                  - depth 8, hash 5000be3, HEAD~729
2021-07-04 05:00:23,182 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 219:222
2021-07-04 05:00:23,222 DEBUG                  - depth 0, hash 5000be3, HEAD~729
2021-07-04 05:00:23,228 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 254:267
2021-07-04 05:00:23,268 DEBUG                  - depth 0, hash c07c0ee, HEAD~43
2021-07-04 05:00:23,273 DEBUG                  - depth 1, hash f71712b, HEAD~142
2021-07-04 05:00:23,278 DEBUG                  - depth 2, hash 80158d6, HEAD~550
2021-07-04 05:00:23,282 DEBUG                  - depth 3, hash de098c3, HEAD~579
2021-07-04 05:00:23,286 DEBUG                  - depth 4, hash 5000be3, HEAD~729
2021-07-04 05:00:23,291 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 197:211
2021-07-04 05:00:23,332 DEBUG                  - depth 0, hash 6569bb7, HEAD~260
2021-07-04 05:00:23,338 DEBUG                  - depth 1, hash e991936, HEAD~435
2021-07-04 05:00:23,342 DEBUG                  - depth 2, hash 2518e92, HEAD~591
