2021-07-04 04:59:15,912 INFO     Search BICs for /tmp/Jsoup-79b/
2021-07-04 04:59:24,954 DEBUG                  - depth 1, hash fb8b60b, HEAD~60
2021-07-04 04:59:24,958 DEBUG                  - depth 2, hash e2ff399, HEAD~135
2021-07-04 04:59:24,962 DEBUG                  - depth 3, hash 31be24f, HEAD~250
2021-07-04 04:59:24,967 DEBUG                  - depth 4, hash de098c3, HEAD~554
2021-07-04 04:59:24,971 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java <init> 59:59
2021-07-04 04:59:25,010 DEBUG                  - depth 0, hash 5000be3, HEAD~704
2021-07-04 04:59:25,016 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java defaultSettings 61:63
2021-07-04 04:59:25,053 DEBUG                  - depth 0, hash 6569bb7, HEAD~235
2021-07-04 04:59:25,059 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java framesetOk 166:168
2021-07-04 04:59:25,097 DEBUG                  - depth 0, hash 5000be3, HEAD~704
2021-07-04 04:59:25,103 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java framesetOk 162:164
2021-07-04 04:59:25,141 DEBUG                  - depth 0, hash 5000be3, HEAD~704
2021-07-04 04:59:25,147 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java generateImpliedEndTags 580:582
2021-07-04 04:59:25,185 DEBUG                  - depth 0, hash 5000be3, HEAD~704
2021-07-04 04:59:25,191 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java generateImpliedEndTags 574:578
2021-07-04 04:59:25,230 DEBUG                  - depth 0, hash fb8b60b, HEAD~60
2021-07-04 04:59:25,236 DEBUG                  - depth 1, hash de098c3, HEAD~554
2021-07-04 04:59:25,240 DEBUG                  - depth 2, hash 5000be3, HEAD~704
2021-07-04 04:59:25,244 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java inButtonScope 508:510
2021-07-04 04:59:25,282 DEBUG                  - depth 0, hash de098c3, HEAD~554
2021-07-04 04:59:25,288 DEBUG                  - depth 1, hash 5000be3, HEAD~704
2021-07-04 04:59:25,292 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java inScope 494:496
2021-07-04 04:59:25,331 DEBUG                  - depth 0, hash 5000be3, HEAD~704
2021-07-04 04:59:25,337 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java inScope 498:502
2021-07-04 04:59:25,376 DEBUG                  - depth 0, hash 17796e3, HEAD~411
2021-07-04 04:59:25,381 DEBUG                  - depth 1, hash de098c3, HEAD~554
2021-07-04 04:59:25,386 DEBUG                  - depth 2, hash 5000be3, HEAD~704
2021-07-04 04:59:25,390 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java inSpecificScope 466:469
2021-07-04 04:59:25,430 DEBUG                  - depth 0, hash 17796e3, HEAD~411
2021-07-04 04:59:25,435 DEBUG                  - depth 1, hash 5000be3, HEAD~704
2021-07-04 04:59:25,440 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java inSpecificScope 471:488
2021-07-04 04:59:25,479 DEBUG                  - depth 0, hash adb7a15, HEAD~49
2021-07-04 04:59:25,485 DEBUG                  - depth 1, hash fb8b60b, HEAD~60
2021-07-04 04:59:25,489 DEBUG                  - depth 2, hash 01a6269, HEAD~416
2021-07-04 04:59:25,493 DEBUG                  - depth 3, hash 5000be3, HEAD~704
2021-07-04 04:59:25,498 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java initialiseParse 65:82
2021-07-04 04:59:25,537 DEBUG                  - depth 0, hash 654bc6f, HEAD~132
2021-07-04 04:59:25,543 DEBUG                  - depth 1, hash e2ff399, HEAD~135
2021-07-04 04:59:25,547 DEBUG                  - depth 2, hash 1203bd4, HEAD~136
2021-07-04 04:59:25,551 DEBUG                  - depth 3, hash 6569bb7, HEAD~235
2021-07-04 04:59:25,555 DEBUG                  - depth 4, hash 21ee3e9, HEAD~500
2021-07-04 04:59:25,560 DEBUG                  - depth 5, hash f8a5dfb, HEAD~690
2021-07-04 04:59:25,564 DEBUG                  - depth 6, hash 433d2f1, HEAD~702
2021-07-04 04:59:25,568 DEBUG                  - depth 7, hash 5000be3, HEAD~704
2021-07-04 04:59:25,573 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 221:224
2021-07-04 04:59:25,612 DEBUG                  - depth 0, hash 5000be3, HEAD~704
2021-07-04 04:59:25,617 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 256:269
2021-07-04 04:59:25,656 DEBUG                  - depth 0, hash c07c0ee, HEAD~18
2021-07-04 04:59:25,661 DEBUG                  - depth 1, hash f71712b, HEAD~117
2021-07-04 04:59:25,666 DEBUG                  - depth 2, hash 80158d6, HEAD~525
2021-07-04 04:59:25,670 DEBUG                  - depth 3, hash de098c3, HEAD~554
2021-07-04 04:59:25,674 DEBUG                  - depth 4, hash 5000be3, HEAD~704
2021-07-04 04:59:25,678 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 199:213
2021-07-04 04:59:25,719 DEBUG                  - depth 0, hash 6569bb7, HEAD~235
2021-07-04 04:59:25,724 DEBUG                  - depth 1, hash e991936, HEAD~410
2021-07-04 04:59:25,728 DEBUG                  - depth 2, hash 2518e92, HEAD~566
2021-07-04 04:59:25,733 DEBUG                  - depth 3, hash c3c952e, HEAD~593
2021-07-04 04:59:25,737 DEBUG                  - depth 4, hash 5000be3, HEAD~704
2021-07-04 04:59:25,741 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insertNode 271:285
2021-07-04 04:59:25,780 DEBUG                  - depth 0, hash c5792eb, HEAD~576
2021-07-04 04:59:25,786 DEBUG                  - depth 1, hash 5000be3, HEAD~704
2021-07-04 04:59:25,790 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insertStartTag 215:219
2021-07-04 04:59:25,830 DEBUG                  - depth 0, hash 6569bb7, HEAD~235
2021-07-04 04:59:25,836 DEBUG                  - depth 1, hash ac5e9e8, HEAD~409
2021-07-04 04:59:25,840 DEBUG                  - depth 2, hash 5000be3, HEAD~704
2021-07-04 04:59:25,844 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java isFosterInserts 537:539
2021-07-04 04:59:25,884 DEBUG                  - depth 0, hash 5000be3, HEAD~704
2021-07-04 04:59:25,889 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java lastFormattingElement 591:593
2021-07-04 04:59:25,928 DEBUG                  - depth 0, hash 01a6269, HEAD~416
2021-07-04 04:59:25,934 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java pop 287:290
2021-07-04 04:59:25,973 DEBUG                  - depth 0, hash 01a6269, HEAD~416
2021-07-04 04:59:25,979 DEBUG                  - depth 1, hash 5000be3, HEAD~704
2021-07-04 04:59:25,983 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java popStackToClose 335:342
2021-07-04 04:59:26,022 DEBUG                  - depth 0, hash 01a6269, HEAD~416
2021-07-04 04:59:26,028 DEBUG                  - depth 1, hash 5000be3, HEAD~704
2021-07-04 04:59:26,032 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java process 135:139
2021-07-04 04:59:26,071 DEBUG                  - depth 0, hash 433d2f1, HEAD~702
2021-07-04 04:59:26,076 DEBUG                  - depth 1, hash 5000be3, HEAD~704
2021-07-04 04:59:26,081 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java reconstructFormattingElements 630:666
2021-07-04 04:59:26,119 DEBUG                  - depth 0, hash ac5e9e8, HEAD~409
2021-07-04 04:59:26,125 DEBUG                  - depth 1, hash 01a6269, HEAD~416
2021-07-04 04:59:26,129 DEBUG                  - depth 2, hash 5000be3, HEAD~704
2021-07-04 04:59:26,134 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java setHeadElement 529:531
2021-07-04 04:59:26,172 DEBUG                  - depth 0, hash 5000be3, HEAD~704
2021-07-04 04:59:26,178 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java transition 146:148
2021-07-04 04:59:26,216 DEBUG                  - depth 0, hash 5000be3, HEAD~704
2021-07-04 04:59:26,747 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 16
2021-07-04 04:59:26,792 DEBUG                  - depth 0, hash 5000be3, HEAD~704
2021-07-04 04:59:26,797 DEBUG                  - depth 1, hash 13672ea, HEAD~749
2021-07-04 04:59:26,802 DEBUG                  - depth 2, hash 8749726, HEAD~761
2021-07-04 04:59:26,806 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 17
2021-07-04 04:59:26,849 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:26,855 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 42
2021-07-04 04:59:26,900 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:26,906 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 71
2021-07-04 04:59:26,949 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:26,955 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 99
2021-07-04 04:59:27,000 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,006 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 171
2021-07-04 04:59:27,051 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,057 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 200
2021-07-04 04:59:27,101 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,107 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 251
2021-07-04 04:59:27,150 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,156 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 788
2021-07-04 04:59:27,200 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,206 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 807
2021-07-04 04:59:27,249 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,255 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 907
2021-07-04 04:59:27,299 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,304 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 944
2021-07-04 04:59:27,349 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,355 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 979
2021-07-04 04:59:27,399 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,404 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1035
2021-07-04 04:59:27,448 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,454 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1097
2021-07-04 04:59:27,498 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,504 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1160
2021-07-04 04:59:27,548 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,553 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1217
2021-07-04 04:59:27,598 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,604 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1311
2021-07-04 04:59:27,648 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,654 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1329
2021-07-04 04:59:27,697 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,703 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1357
2021-07-04 04:59:27,747 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,752 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1405
2021-07-04 04:59:27,796 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,802 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1429
2021-07-04 04:59:27,845 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,851 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1445
2021-07-04 04:59:27,895 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,900 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1462
2021-07-04 04:59:27,945 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:27,951 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1469:1469
2021-07-04 04:59:27,994 DEBUG                  - depth 0, hash 3d6f1e4, HEAD~731
2021-07-04 04:59:28,000 DEBUG                  - depth 1, hash 8749726, HEAD~761
2021-07-04 04:59:28,004 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1508
2021-07-04 04:59:28,046 DEBUG                  - depth 0, hash 24de855, HEAD~58
2021-07-04 04:59:28,051 DEBUG                  - depth 1, hash fb8b60b, HEAD~60
2021-07-04 04:59:28,056 DEBUG                  - depth 2, hash 862c256, HEAD~555
2021-07-04 04:59:28,060 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java isWhitespace 1481:1489
2021-07-04 04:59:28,102 DEBUG                  - depth 0, hash e991936, HEAD~410
2021-07-04 04:59:28,108 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java isWhitespace 1473:1479
2021-07-04 04:59:28,153 DEBUG                  - depth 0, hash e991936, HEAD~410
2021-07-04 04:59:28,159 DEBUG                  - depth 1, hash dd4b682, HEAD~698
2021-07-04 04:59:28,163 DEBUG                  - depth 2, hash 8749726, HEAD~761
2021-07-04 04:59:28,167 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 17
2021-07-04 04:59:28,211 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,216 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java process 18:40
2021-07-04 04:59:28,262 DEBUG                  - depth 0, hash f71712b, HEAD~117
2021-07-04 04:59:28,268 DEBUG                  - depth 1, hash c28e5bf, HEAD~201
2021-07-04 04:59:28,272 DEBUG                  - depth 2, hash 6569bb7, HEAD~235
2021-07-04 04:59:28,276 DEBUG                  - depth 3, hash 5000be3, HEAD~704
2021-07-04 04:59:28,280 DEBUG                  - depth 4, hash 8749726, HEAD~761
2021-07-04 04:59:28,285 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 907
2021-07-04 04:59:28,330 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,336 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 944
2021-07-04 04:59:28,379 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,385 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 979
2021-07-04 04:59:28,429 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,435 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1035
2021-07-04 04:59:28,479 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,484 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1097
2021-07-04 04:59:28,528 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,534 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1160
2021-07-04 04:59:28,579 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,585 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1217
2021-07-04 04:59:28,630 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,635 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1311
2021-07-04 04:59:28,681 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,687 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1329
2021-07-04 04:59:28,730 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,736 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1357
2021-07-04 04:59:28,781 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,786 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 42
2021-07-04 04:59:28,831 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,837 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java anythingElse 65:69
2021-07-04 04:59:28,882 DEBUG                  - depth 0, hash ac5e9e8, HEAD~409
2021-07-04 04:59:28,888 DEBUG                  - depth 1, hash 5000be3, HEAD~704
2021-07-04 04:59:28,892 DEBUG                  - depth 2, hash 8749726, HEAD~761
2021-07-04 04:59:28,896 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1405
2021-07-04 04:59:28,941 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,946 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1429
2021-07-04 04:59:28,990 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:28,996 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1445
2021-07-04 04:59:29,041 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:29,046 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1462
2021-07-04 04:59:29,091 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:29,097 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 71
2021-07-04 04:59:29,141 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:29,147 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 99
2021-07-04 04:59:29,191 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:29,196 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java anythingElse 166:169
2021-07-04 04:59:29,241 DEBUG                  - depth 0, hash e991936, HEAD~410
2021-07-04 04:59:29,247 DEBUG                  - depth 1, hash 8749726, HEAD~761
2021-07-04 04:59:29,251 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 171
2021-07-04 04:59:29,297 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:29,302 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 200
2021-07-04 04:59:29,347 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:29,354 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 251
2021-07-04 04:59:29,399 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:29,405 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 788
2021-07-04 04:59:29,450 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:29,455 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 807
2021-07-04 04:59:29,499 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:29,784 DEBUG    [line range] org/jsoup/parser/ParseErrorList.java <init> 14:17
2021-07-04 04:59:29,818 DEBUG                  - depth 0, hash f8a5dfb, HEAD~690
2021-07-04 04:59:29,824 DEBUG    [line range] org/jsoup/parser/ParseErrorList.java noTracking 27:29
2021-07-04 04:59:29,858 DEBUG                  - depth 0, hash f44d6e6, HEAD~182
2021-07-04 04:59:29,864 DEBUG                  - depth 1, hash f8a5dfb, HEAD~690
2021-07-04 04:59:30,179 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 21
2021-07-04 04:59:30,213 DEBUG                  - depth 0, hash 6569bb7, HEAD~235
2021-07-04 04:59:30,219 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 22
2021-07-04 04:59:30,253 DEBUG                  - depth 0, hash 6569bb7, HEAD~235
2021-07-04 04:59:30,259 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 23
2021-07-04 04:59:30,293 DEBUG                  - depth 0, hash 6569bb7, HEAD~235
2021-07-04 04:59:30,299 DEBUG    [line range] org/jsoup/parser/ParseSettings.java <init> 33:36
2021-07-04 04:59:30,334 DEBUG                  - depth 0, hash 6569bb7, HEAD~235
2021-07-04 04:59:30,340 DEBUG    [line range] org/jsoup/parser/ParseSettings.java normalizeAttributes 52:57
2021-07-04 04:59:30,373 DEBUG                  - depth 0, hash ea1fb65, HEAD~113
2021-07-04 04:59:30,379 DEBUG                  - depth 1, hash 8121d8c, HEAD~163
2021-07-04 04:59:30,383 DEBUG                  - depth 2, hash 6569bb7, HEAD~235
2021-07-04 04:59:30,388 DEBUG    [line range] org/jsoup/parser/ParseSettings.java normalizeTag 38:43
2021-07-04 04:59:30,422 DEBUG                  - depth 0, hash 8121d8c, HEAD~163
2021-07-04 04:59:30,428 DEBUG                  - depth 1, hash 6569bb7, HEAD~235
2021-07-04 04:59:30,752 DEBUG    [line range] org/jsoup/parser/Parser.java parse 105:108
2021-07-04 04:59:30,789 DEBUG                  - depth 0, hash 654bc6f, HEAD~132
2021-07-04 04:59:30,795 DEBUG                  - depth 1, hash 6569bb7, HEAD~235
2021-07-04 04:59:30,799 DEBUG                  - depth 2, hash f8a5dfb, HEAD~690
2021-07-04 04:59:30,804 DEBUG                  - depth 3, hash 433d2f1, HEAD~702
2021-07-04 04:59:30,808 DEBUG                  - depth 4, hash 5000be3, HEAD~704
2021-07-04 04:59:30,812 DEBUG                  - depth 5, hash 8749726, HEAD~761
2021-07-04 04:59:30,816 DEBUG                  - depth 6, hash 7649933, HEAD~1073
2021-07-04 04:59:30,821 DEBUG                  - depth 7, hash d23db47, HEAD~1106
2021-07-04 04:59:30,825 DEBUG                  - depth 8, hash 2f0a7bf, HEAD~1129
2021-07-04 04:59:30,829 DEBUG                  - depth 9, hash 9db51cf, HEAD~1135
2021-07-04 04:59:31,196 DEBUG    [line range] org/jsoup/parser/Tag.java <clinit> 14:14
2021-07-04 04:59:31,235 DEBUG                  - depth 0, hash e2ff399, HEAD~135
2021-07-04 04:59:31,240 DEBUG                  - depth 1, hash 8749726, HEAD~761
2021-07-04 04:59:31,245 DEBUG                  - depth 2, hash c4bb2a4, HEAD~1040
2021-07-04 04:59:31,249 DEBUG                  - depth 3, hash e97f564, HEAD~1113
2021-07-04 04:59:31,253 DEBUG                  - depth 4, hash 548ce13, HEAD~1146
2021-07-04 04:59:31,259 DEBUG    [line range] org/jsoup/parser/Tag.java <init> 17:17
2021-07-04 04:59:31,298 DEBUG                  - depth 0, hash c4bb2a4, HEAD~1040
2021-07-04 04:59:31,304 DEBUG                  - depth 1, hash 548ce13, HEAD~1146
2021-07-04 04:59:31,308 DEBUG    [line range] org/jsoup/parser/Tag.java getName 35:37
2021-07-04 04:59:31,347 DEBUG                  - depth 0, hash a657d09, HEAD~1145
2021-07-04 04:59:31,352 DEBUG    [line range] org/jsoup/parser/Tag.java isFormListed 176:178
2021-07-04 04:59:31,387 DEBUG                  - depth 0, hash c5792eb, HEAD~576
2021-07-04 04:59:31,393 DEBUG    [line range] org/jsoup/parser/Tag.java register 314:316
2021-07-04 04:59:31,431 DEBUG                  - depth 0, hash 9b85aea, HEAD~633
2021-07-04 04:59:31,437 DEBUG                  - depth 1, hash 8749726, HEAD~761
2021-07-04 04:59:31,441 DEBUG                  - depth 2, hash 9824d00, HEAD~921
2021-07-04 04:59:31,445 DEBUG                  - depth 3, hash e97f564, HEAD~1113
2021-07-04 04:59:31,450 DEBUG                  - depth 4, hash 548ce13, HEAD~1146
2021-07-04 04:59:31,454 DEBUG    [line range] org/jsoup/parser/Tag.java valueOf 49:65
2021-07-04 04:59:31,494 DEBUG                  - depth 0, hash c221cc8, HEAD~174
2021-07-04 04:59:31,499 DEBUG                  - depth 1, hash 6569bb7, HEAD~235
2021-07-04 04:59:31,504 DEBUG                  - depth 2, hash c75e9cc, HEAD~632
2021-07-04 04:59:31,508 DEBUG                  - depth 3, hash 9b85aea, HEAD~633
2021-07-04 04:59:31,512 DEBUG                  - depth 4, hash 8749726, HEAD~761
2021-07-04 04:59:31,517 DEBUG                  - depth 5, hash ba5d660, HEAD~928
2021-07-04 04:59:31,521 DEBUG                  - depth 6, hash 2cce405, HEAD~1020
2021-07-04 04:59:31,525 DEBUG                  - depth 7, hash c4bb2a4, HEAD~1040
2021-07-04 04:59:31,529 DEBUG                  - depth 8, hash 40979c9, HEAD~1094
2021-07-04 04:59:31,534 DEBUG                  - depth 9, hash 548ce13, HEAD~1146
2021-07-04 04:59:31,887 DEBUG    [line range] org/jsoup/parser/Token.java <init> 14:15
2021-07-04 04:59:31,923 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:31,929 DEBUG    [single line]   org/jsoup/parser/Token.java <init> 11
2021-07-04 04:59:31,964 DEBUG                  - depth 0, hash 8749726, HEAD~761
2021-07-04 04:59:31,970 DEBUG    [line range] org/jsoup/parser/Token.java asCharacter 376:378
2021-07-04 04:59:32,005 DEBUG                  - depth 0, hash f61ba0f, HEAD~420
2021-07-04 04:59:32,011 DEBUG                  - depth 1, hash 8749726, HEAD~761
2021-07-04 04:59:32,015 DEBUG    [line range] org/jsoup/parser/Token.java asEndTag 356:358
2021-07-04 04:59:32,052 DEBUG                  - depth 0, hash f61ba0f, HEAD~420
2021-07-04 04:59:32,058 DEBUG                  - depth 1, hash 8749726, HEAD~761
2021-07-04 04:59:32,062 DEBUG    [line range] org/jsoup/parser/Token.java asStartTag 348:350
2021-07-04 04:59:32,099 DEBUG                  - depth 0, hash f61ba0f, HEAD~420
2021-07-04 04:59:32,104 DEBUG                  - depth 1, hash 8749726, HEAD~761
2021-07-04 04:59:32,109 DEBUG    [line range] org/jsoup/parser/Token.java isCData 372:374
2021-07-04 04:59:32,144 DEBUG                  - depth 0, hash c07c0ee, HEAD~18
2021-07-04 04:59:32,150 DEBUG    [line range] org/jsoup/parser/Token.java isCharacter 368:370
2021-07-04 04:59:32,185 DEBUG                  - depth 0, hash f61ba0f, HEAD~420
2021-07-04 04:59:32,191 DEBUG                  - depth 1, hash 8749726, HEAD~761
2021-07-04 04:59:32,195 DEBUG    [line range] org/jsoup/parser/Token.java isComment 360:362
2021-07-04 04:59:32,231 DEBUG                  - depth 0, hash f61ba0f, HEAD~420
2021-07-04 04:59:32,237 DEBUG                  - depth 1, hash 8749726, HEAD~761
2021-07-04 04:59:32,241 DEBUG    [line range] org/jsoup/parser/Token.java isDoctype 336:338
2021-07-04 04:59:32,277 DEBUG                  - depth 0, hash f61ba0f, HEAD~420
2021-07-04 04:59:32,282 DEBUG                  - depth 1, hash 8749726, HEAD~761
