2021-07-04 05:02:04,067 INFO     Search BICs for /tmp/Jsoup-86b/
2021-07-04 05:02:13,018 DEBUG                  - depth 0, hash f44d6e6, HEAD~227
2021-07-04 05:02:13,024 DEBUG                  - depth 1, hash f8a5dfb, HEAD~735
2021-07-04 05:02:13,316 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 21
2021-07-04 05:02:13,352 DEBUG                  - depth 0, hash 6569bb7, HEAD~280
2021-07-04 05:02:13,357 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 22
2021-07-04 05:02:13,393 DEBUG                  - depth 0, hash 6569bb7, HEAD~280
2021-07-04 05:02:13,399 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 23
2021-07-04 05:02:13,435 DEBUG                  - depth 0, hash 6569bb7, HEAD~280
2021-07-04 05:02:13,440 DEBUG    [line range] org/jsoup/parser/ParseSettings.java <init> 33:36
2021-07-04 05:02:13,475 DEBUG                  - depth 0, hash 6569bb7, HEAD~280
2021-07-04 05:02:13,481 DEBUG    [line range] org/jsoup/parser/ParseSettings.java normalizeAttributes 52:57
2021-07-04 05:02:13,515 DEBUG                  - depth 0, hash ea1fb65, HEAD~158
2021-07-04 05:02:13,521 DEBUG                  - depth 1, hash 8121d8c, HEAD~208
2021-07-04 05:02:13,525 DEBUG                  - depth 2, hash 6569bb7, HEAD~280
2021-07-04 05:02:13,529 DEBUG    [line range] org/jsoup/parser/ParseSettings.java normalizeTag 38:43
2021-07-04 05:02:13,564 DEBUG                  - depth 0, hash 850a9cc, HEAD~26
2021-07-04 05:02:13,569 DEBUG                  - depth 1, hash 8121d8c, HEAD~208
2021-07-04 05:02:13,574 DEBUG                  - depth 2, hash 6569bb7, HEAD~280
2021-07-04 05:02:13,905 DEBUG    [line range] org/jsoup/parser/Parser.java <init> 24:28
2021-07-04 05:02:13,941 DEBUG                  - depth 0, hash 850a9cc, HEAD~26
2021-07-04 05:02:13,946 DEBUG                  - depth 1, hash 6569bb7, HEAD~280
2021-07-04 05:02:13,951 DEBUG                  - depth 2, hash 433d2f1, HEAD~747
2021-07-04 05:02:13,955 DEBUG    [line range] org/jsoup/parser/Parser.java getErrors 83:85
2021-07-04 05:02:13,991 DEBUG                  - depth 0, hash 850a9cc, HEAD~26
2021-07-04 05:02:13,996 DEBUG                  - depth 1, hash 433d2f1, HEAD~747
2021-07-04 05:02:14,001 DEBUG    [line range] org/jsoup/parser/Parser.java parseInput 30:32
2021-07-04 05:02:14,037 DEBUG                  - depth 0, hash 850a9cc, HEAD~26
2021-07-04 05:02:14,043 DEBUG                  - depth 1, hash 654bc6f, HEAD~177
2021-07-04 05:02:14,047 DEBUG                  - depth 2, hash 6569bb7, HEAD~280
2021-07-04 05:02:14,051 DEBUG                  - depth 3, hash 63b778a, HEAD~378
2021-07-04 05:02:14,056 DEBUG                  - depth 4, hash f8a5dfb, HEAD~735
2021-07-04 05:02:14,060 DEBUG                  - depth 5, hash 433d2f1, HEAD~747
2021-07-04 05:02:14,064 DEBUG    [line range] org/jsoup/parser/Parser.java settings 92:94
2021-07-04 05:02:14,100 DEBUG                  - depth 0, hash 6569bb7, HEAD~280
2021-07-04 05:02:14,106 DEBUG    [line range] org/jsoup/parser/Parser.java xmlParser 215:217
2021-07-04 05:02:14,142 DEBUG                  - depth 0, hash 433d2f1, HEAD~747
2021-07-04 05:02:14,509 DEBUG    [line range] org/jsoup/parser/Tag.java <clinit> 14:14
2021-07-04 05:02:14,550 DEBUG                  - depth 0, hash e2ff399, HEAD~180
2021-07-04 05:02:14,555 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:14,559 DEBUG                  - depth 2, hash c4bb2a4, HEAD~1085
2021-07-04 05:02:14,563 DEBUG                  - depth 3, hash e97f564, HEAD~1158
2021-07-04 05:02:14,568 DEBUG                  - depth 4, hash 548ce13, HEAD~1191
2021-07-04 05:02:14,573 DEBUG    [line range] org/jsoup/parser/Tag.java <init> 17:17
2021-07-04 05:02:14,614 DEBUG                  - depth 0, hash c4bb2a4, HEAD~1085
2021-07-04 05:02:14,619 DEBUG                  - depth 1, hash 548ce13, HEAD~1191
2021-07-04 05:02:14,624 DEBUG    [line range] org/jsoup/parser/Tag.java register 314:316
2021-07-04 05:02:14,665 DEBUG                  - depth 0, hash 9b85aea, HEAD~678
2021-07-04 05:02:14,670 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:14,675 DEBUG                  - depth 2, hash 9824d00, HEAD~966
2021-07-04 05:02:14,679 DEBUG                  - depth 3, hash e97f564, HEAD~1158
2021-07-04 05:02:14,683 DEBUG                  - depth 4, hash 548ce13, HEAD~1191
2021-07-04 05:02:14,687 DEBUG    [line range] org/jsoup/parser/Tag.java valueOf 49:65
2021-07-04 05:02:14,729 DEBUG                  - depth 0, hash c221cc8, HEAD~219
2021-07-04 05:02:14,734 DEBUG                  - depth 1, hash 6569bb7, HEAD~280
2021-07-04 05:02:14,738 DEBUG                  - depth 2, hash c75e9cc, HEAD~677
2021-07-04 05:02:14,743 DEBUG                  - depth 3, hash 9b85aea, HEAD~678
2021-07-04 05:02:14,747 DEBUG                  - depth 4, hash 8749726, HEAD~806
2021-07-04 05:02:14,751 DEBUG                  - depth 5, hash ba5d660, HEAD~973
2021-07-04 05:02:14,755 DEBUG                  - depth 6, hash 2cce405, HEAD~1065
2021-07-04 05:02:14,759 DEBUG                  - depth 7, hash c4bb2a4, HEAD~1085
2021-07-04 05:02:14,764 DEBUG                  - depth 8, hash 40979c9, HEAD~1139
2021-07-04 05:02:14,768 DEBUG                  - depth 9, hash 548ce13, HEAD~1191
2021-07-04 05:02:15,122 DEBUG    [line range] org/jsoup/parser/Token.java <init> 14:15
2021-07-04 05:02:15,159 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:15,165 DEBUG    [single line]   org/jsoup/parser/Token.java <init> 11
2021-07-04 05:02:15,201 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:15,206 DEBUG    [line range] org/jsoup/parser/Token.java asCharacter 376:378
2021-07-04 05:02:15,243 DEBUG                  - depth 0, hash f61ba0f, HEAD~465
2021-07-04 05:02:15,249 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:15,253 DEBUG    [line range] org/jsoup/parser/Token.java asComment 364:366
2021-07-04 05:02:15,291 DEBUG                  - depth 0, hash f61ba0f, HEAD~465
2021-07-04 05:02:15,296 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:15,300 DEBUG    [line range] org/jsoup/parser/Token.java asStartTag 348:350
2021-07-04 05:02:15,338 DEBUG                  - depth 0, hash f61ba0f, HEAD~465
2021-07-04 05:02:15,344 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:15,348 DEBUG    [line range] org/jsoup/parser/Token.java isCData 372:374
2021-07-04 05:02:15,383 DEBUG                  - depth 0, hash c07c0ee, HEAD~63
2021-07-04 05:02:15,389 DEBUG    [line range] org/jsoup/parser/Token.java reset 27:31
2021-07-04 05:02:15,426 DEBUG                  - depth 0, hash e991936, HEAD~455
2021-07-04 05:02:15,432 DEBUG    [line range] org/jsoup/parser/Token.java data 297:300
2021-07-04 05:02:15,470 DEBUG                  - depth 0, hash e991936, HEAD~455
2021-07-04 05:02:15,475 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:15,480 DEBUG    [line range] org/jsoup/parser/Token.java getData 302:304
2021-07-04 05:02:15,516 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:15,522 DEBUG    [line range] org/jsoup/parser/Token.java reset 291:295
2021-07-04 05:02:15,559 DEBUG                  - depth 0, hash e991936, HEAD~455
2021-07-04 05:02:15,565 DEBUG    [line range] org/jsoup/parser/Token.java reset 222:228
2021-07-04 05:02:15,602 DEBUG                  - depth 0, hash e991936, HEAD~455
2021-07-04 05:02:15,607 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:15,612 DEBUG    [line range] org/jsoup/parser/Token.java appendTagName 158:161
2021-07-04 05:02:15,649 DEBUG                  - depth 0, hash 8121d8c, HEAD~208
2021-07-04 05:02:15,654 DEBUG                  - depth 1, hash 6569bb7, HEAD~280
2021-07-04 05:02:15,659 DEBUG                  - depth 2, hash f61ba0f, HEAD~465
2021-07-04 05:02:15,663 DEBUG                  - depth 3, hash 8749726, HEAD~806
2021-07-04 05:02:15,667 DEBUG    [line range] org/jsoup/parser/Token.java finaliseTag 125:131
2021-07-04 05:02:15,704 DEBUG                  - depth 0, hash f61ba0f, HEAD~465
2021-07-04 05:02:15,709 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:15,714 DEBUG    [line range] org/jsoup/parser/Token.java isSelfClosing 148:150
2021-07-04 05:02:15,751 DEBUG                  - depth 0, hash f61ba0f, HEAD~465
2021-07-04 05:02:15,757 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:15,761 DEBUG    [line range] org/jsoup/parser/Token.java name 133:136
2021-07-04 05:02:15,799 DEBUG                  - depth 0, hash 6569bb7, HEAD~280
2021-07-04 05:02:15,804 DEBUG                  - depth 1, hash f61ba0f, HEAD~465
2021-07-04 05:02:15,808 DEBUG                  - depth 2, hash e187364, HEAD~562
2021-07-04 05:02:15,813 DEBUG                  - depth 3, hash e30ed5d, HEAD~786
2021-07-04 05:02:15,817 DEBUG                  - depth 4, hash 8749726, HEAD~806
2021-07-04 05:02:15,821 DEBUG    [single line]   org/jsoup/parser/Token.java <clinit> 384
2021-07-04 05:02:15,859 DEBUG                  - depth 0, hash f37e648, HEAD~41
2021-07-04 05:02:15,865 DEBUG                  - depth 1, hash 616d3c4, HEAD~379
2021-07-04 05:02:15,869 DEBUG                  - depth 2, hash f61ba0f, HEAD~465
2021-07-04 05:02:15,874 DEBUG                  - depth 3, hash 8749726, HEAD~806
2021-07-04 05:02:15,878 DEBUG    [single line]   org/jsoup/parser/Token.java <clinit> 385
2021-07-04 05:02:15,915 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:15,921 DEBUG    [single line]   org/jsoup/parser/Token.java <clinit> 386
2021-07-04 05:02:15,957 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:15,963 DEBUG    [single line]   org/jsoup/parser/Token.java <clinit> 387
2021-07-04 05:02:16,000 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:16,005 DEBUG    [single line]   org/jsoup/parser/Token.java <clinit> 388
2021-07-04 05:02:16,043 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:16,049 DEBUG    [single line]   org/jsoup/parser/Token.java <clinit> 389
2021-07-04 05:02:16,086 DEBUG                  - depth 0, hash c07c0ee, HEAD~63
2021-07-04 05:02:16,091 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:16,096 DEBUG    [single line]   org/jsoup/parser/Token.java <clinit> 390
2021-07-04 05:02:16,133 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:16,501 DEBUG    [line range] org/jsoup/parser/Tokeniser.java <clinit> 14:14
2021-07-04 05:02:16,537 DEBUG                  - depth 0, hash 8e52445, HEAD~464
2021-07-04 05:02:16,543 DEBUG    [line range] org/jsoup/parser/Tokeniser.java <init> 35:35
2021-07-04 05:02:16,580 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:16,586 DEBUG    [line range] org/jsoup/parser/Tokeniser.java advanceTransition 125:128
2021-07-04 05:02:16,624 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:16,629 DEBUG    [line range] org/jsoup/parser/Tokeniser.java createTagPending 207:210
2021-07-04 05:02:16,666 DEBUG                  - depth 0, hash e991936, HEAD~455
2021-07-04 05:02:16,672 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:16,676 DEBUG    [line range] org/jsoup/parser/Tokeniser.java emit 113:115
2021-07-04 05:02:16,714 DEBUG                  - depth 0, hash 4ec4cf2, HEAD~463
2021-07-04 05:02:16,719 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:16,724 DEBUG    [line range] org/jsoup/parser/Tokeniser.java emit 91:103
2021-07-04 05:02:16,762 DEBUG                  - depth 0, hash 4ec4cf2, HEAD~463
2021-07-04 05:02:16,768 DEBUG                  - depth 1, hash 8749726, HEAD~806
2021-07-04 05:02:16,772 DEBUG    [line range] org/jsoup/parser/Tokeniser.java emit 75:89
2021-07-04 05:02:16,811 DEBUG                  - depth 0, hash 35bceca, HEAD~174
2021-07-04 05:02:16,816 DEBUG                  - depth 1, hash e991936, HEAD~455
2021-07-04 05:02:16,820 DEBUG                  - depth 2, hash 666275a, HEAD~691
2021-07-04 05:02:16,825 DEBUG                  - depth 3, hash 8749726, HEAD~806
2021-07-04 05:02:16,829 DEBUG    [line range] org/jsoup/parser/Tokeniser.java emitTagPending 212:215
2021-07-04 05:02:16,867 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:16,873 DEBUG    [line range] org/jsoup/parser/Tokeniser.java error 245:248
2021-07-04 05:02:16,910 DEBUG                  - depth 0, hash f8a5dfb, HEAD~735
2021-07-04 05:02:16,915 DEBUG                  - depth 1, hash be94f55, HEAD~742
2021-07-04 05:02:16,919 DEBUG                  - depth 2, hash 8749726, HEAD~806
2021-07-04 05:02:16,924 DEBUG    [line range] org/jsoup/parser/Tokeniser.java read 55:73
2021-07-04 05:02:16,962 DEBUG                  - depth 0, hash 35bceca, HEAD~174
2021-07-04 05:02:16,968 DEBUG                  - depth 1, hash e991936, HEAD~455
2021-07-04 05:02:16,972 DEBUG                  - depth 2, hash 4ec4cf2, HEAD~463
2021-07-04 05:02:16,976 DEBUG                  - depth 3, hash 8749726, HEAD~806
2021-07-04 05:02:16,981 DEBUG    [line range] org/jsoup/parser/Tokeniser.java transition 121:123
2021-07-04 05:02:17,019 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,502 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 8
2021-07-04 05:02:17,545 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,551 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 9
2021-07-04 05:02:17,595 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,601 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 33
2021-07-04 05:02:17,644 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,650 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 39
2021-07-04 05:02:17,693 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,698 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 64
2021-07-04 05:02:17,741 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,747 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 69
2021-07-04 05:02:17,790 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,796 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 74
2021-07-04 05:02:17,839 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,844 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 79
2021-07-04 05:02:17,888 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,894 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 97
2021-07-04 05:02:17,938 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,943 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 123
2021-07-04 05:02:17,986 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:17,992 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 141
2021-07-04 05:02:18,035 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,040 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 181
2021-07-04 05:02:18,084 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,090 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 200
2021-07-04 05:02:18,132 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,138 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 213
2021-07-04 05:02:18,182 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,188 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 259
2021-07-04 05:02:18,231 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,237 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 270
2021-07-04 05:02:18,280 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,285 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 275
2021-07-04 05:02:18,329 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,334 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 280
2021-07-04 05:02:18,377 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,382 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 298
2021-07-04 05:02:18,426 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,432 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 303
2021-07-04 05:02:18,474 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,480 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 308
2021-07-04 05:02:18,523 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,529 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 318
2021-07-04 05:02:18,571 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,577 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 328
2021-07-04 05:02:18,619 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,625 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 355
2021-07-04 05:02:18,668 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,674 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 383
2021-07-04 05:02:18,716 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,722 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 414
2021-07-04 05:02:18,765 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,771 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 430
2021-07-04 05:02:18,813 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,819 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 443
2021-07-04 05:02:18,861 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,867 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 448
2021-07-04 05:02:18,909 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,915 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 453
2021-07-04 05:02:18,957 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:18,963 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 480
2021-07-04 05:02:19,006 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,012 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 507
2021-07-04 05:02:19,055 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,060 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 537
2021-07-04 05:02:19,104 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,110 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 548
2021-07-04 05:02:19,152 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,158 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 553
2021-07-04 05:02:19,201 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,207 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 600
2021-07-04 05:02:19,250 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,255 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 644
2021-07-04 05:02:19,298 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,304 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 689
2021-07-04 05:02:19,346 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,352 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 738
2021-07-04 05:02:19,394 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,400 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 771
2021-07-04 05:02:19,443 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,448 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 804
2021-07-04 05:02:19,491 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,497 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 853
2021-07-04 05:02:19,540 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,545 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 883
2021-07-04 05:02:19,636 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,642 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 903
2021-07-04 05:02:19,684 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,690 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 916
2021-07-04 05:02:19,734 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,740 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 935
2021-07-04 05:02:19,783 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,789 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 963
2021-07-04 05:02:19,832 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,837 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 991
2021-07-04 05:02:19,880 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,886 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1013
2021-07-04 05:02:19,928 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,934 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1036
2021-07-04 05:02:19,977 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:19,983 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1069
2021-07-04 05:02:20,025 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,031 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1097
2021-07-04 05:02:20,074 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,080 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1124
2021-07-04 05:02:20,123 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,128 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1159
2021-07-04 05:02:20,171 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,177 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1194
2021-07-04 05:02:20,221 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,227 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1222
2021-07-04 05:02:20,270 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,276 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1262
2021-07-04 05:02:20,319 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,325 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1299
2021-07-04 05:02:20,368 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,373 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1327
2021-07-04 05:02:20,416 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,422 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1355
2021-07-04 05:02:20,464 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,470 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1393
2021-07-04 05:02:20,512 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,518 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1430
2021-07-04 05:02:20,561 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,567 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1470
2021-07-04 05:02:20,609 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,615 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1507
2021-07-04 05:02:20,658 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,664 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1535
2021-07-04 05:02:20,707 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,712 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1563
2021-07-04 05:02:20,755 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,761 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1590
2021-07-04 05:02:20,804 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,809 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <clinit> 1608
2021-07-04 05:02:20,853 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,859 DEBUG    [line range] org/jsoup/parser/TokeniserState.java <clinit> 1624:1624
2021-07-04 05:02:20,904 DEBUG                  - depth 0, hash 4d78e03, HEAD~89
2021-07-04 05:02:20,909 DEBUG                  - depth 1, hash 5886dd2, HEAD~330
2021-07-04 05:02:20,914 DEBUG                  - depth 2, hash 8e52445, HEAD~464
2021-07-04 05:02:20,918 DEBUG                  - depth 3, hash 8749726, HEAD~806
2021-07-04 05:02:20,922 DEBUG    [single line]   org/jsoup/parser/TokeniserState.java <init> 9
2021-07-04 05:02:20,965 DEBUG                  - depth 0, hash 8749726, HEAD~806
2021-07-04 05:02:20,971 DEBUG    [line range] org/jsoup/parser/TokeniserState.java read 11:31
2021-07-04 05:02:21,014 DEBUG                  - depth 0, hash 8e52445, HEAD~464
2021-07-04 05:02:21,020 DEBUG                  - depth 1, hash 8749726, HEAD~806
