2021-07-03 20:52:19,381 INFO     Search BICs for /tmp/Csv-13b/
2021-07-03 20:52:23,599 DEBUG                  - depth 13, hash 02b2146, HEAD~896
2021-07-03 20:52:23,603 DEBUG                  - depth 14, hash e23e79e, HEAD~1010
2021-07-03 20:52:23,608 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java print 134:148
2021-07-03 20:52:23,642 DEBUG                  - depth 0, hash a4f7371, HEAD~121
2021-07-03 20:52:23,648 DEBUG                  - depth 1, hash f9a3162, HEAD~148
2021-07-03 20:52:23,652 DEBUG                  - depth 2, hash e5d7b21, HEAD~409
2021-07-03 20:52:23,656 DEBUG                  - depth 3, hash 5b2e5f8, HEAD~415
2021-07-03 20:52:23,661 DEBUG                  - depth 4, hash 02c1b35, HEAD~418
2021-07-03 20:52:23,665 DEBUG                  - depth 5, hash 6640e85, HEAD~427
2021-07-03 20:52:23,669 DEBUG                  - depth 6, hash b53a171, HEAD~503
2021-07-03 20:52:23,673 DEBUG                  - depth 7, hash 68352ee, HEAD~538
2021-07-03 20:52:23,677 DEBUG                  - depth 8, hash f51f43d, HEAD~576
2021-07-03 20:52:23,682 DEBUG                  - depth 9, hash 7fd16f3, HEAD~584
2021-07-03 20:52:23,686 DEBUG                  - depth 10, hash 0dbb499, HEAD~585
2021-07-03 20:52:23,690 DEBUG                  - depth 11, hash 639e68e, HEAD~598
2021-07-03 20:52:23,694 DEBUG                  - depth 12, hash 6ab9b46, HEAD~649
2021-07-03 20:52:23,699 DEBUG                  - depth 13, hash bf06bed, HEAD~672
2021-07-03 20:52:23,703 DEBUG                  - depth 14, hash e7434e5, HEAD~851
2021-07-03 20:52:23,707 DEBUG                  - depth 15, hash e80b811, HEAD~852
2021-07-03 20:52:23,711 DEBUG                  - depth 16, hash fafacd1, HEAD~853
2021-07-03 20:52:23,716 DEBUG                  - depth 17, hash 9cb66ca, HEAD~866
2021-07-03 20:52:23,720 DEBUG                  - depth 18, hash cb99634, HEAD~872
2021-07-03 20:52:23,724 DEBUG                  - depth 19, hash 1166ca6, HEAD~884
2021-07-03 20:52:23,729 DEBUG                  - depth 20, hash 0d63758, HEAD~894
2021-07-03 20:52:23,733 DEBUG                  - depth 21, hash 02b2146, HEAD~896
2021-07-03 20:52:23,737 DEBUG                  - depth 22, hash e23e79e, HEAD~1010
2021-07-03 20:52:23,741 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java printAndQuote 193:298
2021-07-03 20:52:23,778 DEBUG                  - depth 0, hash a4f7371, HEAD~121
2021-07-03 20:52:23,783 DEBUG                  - depth 1, hash e729fdf, HEAD~143
2021-07-03 20:52:23,788 DEBUG                  - depth 2, hash f9a3162, HEAD~148
2021-07-03 20:52:23,792 DEBUG                  - depth 3, hash a72c71f, HEAD~149
2021-07-03 20:52:23,796 DEBUG                  - depth 4, hash 9873b13, HEAD~244
2021-07-03 20:52:23,801 DEBUG                  - depth 5, hash 512e446, HEAD~412
2021-07-03 20:52:23,805 DEBUG                  - depth 6, hash 5b2e5f8, HEAD~415
2021-07-03 20:52:23,809 DEBUG                  - depth 7, hash 6640e85, HEAD~427
2021-07-03 20:52:23,813 DEBUG                  - depth 8, hash b53a171, HEAD~503
2021-07-03 20:52:23,817 DEBUG                  - depth 9, hash 374cd7b, HEAD~510
2021-07-03 20:52:23,822 DEBUG                  - depth 10, hash 68352ee, HEAD~538
2021-07-03 20:52:23,826 DEBUG                  - depth 11, hash 3a90cfe, HEAD~558
2021-07-03 20:52:23,830 DEBUG                  - depth 12, hash f51f43d, HEAD~576
2021-07-03 20:52:23,834 DEBUG                  - depth 13, hash 2f2d9aa, HEAD~579
2021-07-03 20:52:23,838 DEBUG                  - depth 14, hash 7fd16f3, HEAD~584
2021-07-03 20:52:23,843 DEBUG                  - depth 15, hash 17139b8, HEAD~586
2021-07-03 20:52:23,847 DEBUG                  - depth 16, hash 6e57364, HEAD~592
2021-07-03 20:52:23,851 DEBUG                  - depth 17, hash 639e68e, HEAD~598
2021-07-03 20:52:23,855 DEBUG                  - depth 18, hash 66a56ee, HEAD~644
2021-07-03 20:52:23,860 DEBUG                  - depth 19, hash 6ab9b46, HEAD~649
2021-07-03 20:52:23,864 DEBUG                  - depth 20, hash 6c1b0fa, HEAD~667
2021-07-03 20:52:23,868 DEBUG                  - depth 21, hash e7434e5, HEAD~851
2021-07-03 20:52:23,873 DEBUG                  - depth 22, hash e80b811, HEAD~852
2021-07-03 20:52:23,877 DEBUG                  - depth 23, hash cb99634, HEAD~872
2021-07-03 20:52:23,881 DEBUG                  - depth 24, hash 1166ca6, HEAD~884
2021-07-03 20:52:23,885 DEBUG                  - depth 25, hash 0d63758, HEAD~894
2021-07-03 20:52:23,889 DEBUG                  - depth 26, hash 02b2146, HEAD~896
2021-07-03 20:52:23,894 DEBUG                  - depth 27, hash 1d7ebab, HEAD~934
2021-07-03 20:52:23,898 DEBUG                  - depth 28, hash f6f9fc1, HEAD~984
2021-07-03 20:52:23,902 DEBUG                  - depth 29, hash e23e79e, HEAD~1010
2021-07-03 20:52:23,907 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java printRecord 392:397
2021-07-03 20:52:23,939 DEBUG                  - depth 0, hash 5823366, HEAD~266
2021-07-03 20:52:23,944 DEBUG                  - depth 1, hash 79eb6e0, HEAD~583
2021-07-03 20:52:23,949 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java println 351:357
2021-07-03 20:52:23,982 DEBUG                  - depth 0, hash 73cc524, HEAD~260
2021-07-03 20:52:23,987 DEBUG                  - depth 1, hash 5823366, HEAD~266
2021-07-03 20:52:23,992 DEBUG                  - depth 2, hash 79eb6e0, HEAD~583
2021-07-03 20:52:23,996 DEBUG    [line range] org/apache/commons/csv/CSVPrinter.java <clinit> 193:298
2021-07-03 20:52:24,032 DEBUG                  - depth 0, hash a4f7371, HEAD~121
2021-07-03 20:52:24,038 DEBUG                  - depth 1, hash e729fdf, HEAD~143
2021-07-03 20:52:24,042 DEBUG                  - depth 2, hash f9a3162, HEAD~148
2021-07-03 20:52:24,047 DEBUG                  - depth 3, hash a72c71f, HEAD~149
2021-07-03 20:52:24,051 DEBUG                  - depth 4, hash 9873b13, HEAD~244
2021-07-03 20:52:24,055 DEBUG                  - depth 5, hash 512e446, HEAD~412
2021-07-03 20:52:24,059 DEBUG                  - depth 6, hash 5b2e5f8, HEAD~415
2021-07-03 20:52:24,064 DEBUG                  - depth 7, hash 6640e85, HEAD~427
2021-07-03 20:52:24,068 DEBUG                  - depth 8, hash b53a171, HEAD~503
2021-07-03 20:52:24,072 DEBUG                  - depth 9, hash 374cd7b, HEAD~510
2021-07-03 20:52:24,076 DEBUG                  - depth 10, hash 68352ee, HEAD~538
2021-07-03 20:52:24,081 DEBUG                  - depth 11, hash 3a90cfe, HEAD~558
2021-07-03 20:52:24,085 DEBUG                  - depth 12, hash f51f43d, HEAD~576
2021-07-03 20:52:24,089 DEBUG                  - depth 13, hash 2f2d9aa, HEAD~579
2021-07-03 20:52:24,093 DEBUG                  - depth 14, hash 7fd16f3, HEAD~584
2021-07-03 20:52:24,098 DEBUG                  - depth 15, hash 17139b8, HEAD~586
2021-07-03 20:52:24,102 DEBUG                  - depth 16, hash 6e57364, HEAD~592
2021-07-03 20:52:24,106 DEBUG                  - depth 17, hash 639e68e, HEAD~598
2021-07-03 20:52:24,110 DEBUG                  - depth 18, hash 66a56ee, HEAD~644
2021-07-03 20:52:24,115 DEBUG                  - depth 19, hash 6ab9b46, HEAD~649
2021-07-03 20:52:24,119 DEBUG                  - depth 20, hash 6c1b0fa, HEAD~667
2021-07-03 20:52:24,123 DEBUG                  - depth 21, hash e7434e5, HEAD~851
2021-07-03 20:52:24,127 DEBUG                  - depth 22, hash e80b811, HEAD~852
2021-07-03 20:52:24,132 DEBUG                  - depth 23, hash cb99634, HEAD~872
2021-07-03 20:52:24,136 DEBUG                  - depth 24, hash 1166ca6, HEAD~884
2021-07-03 20:52:24,140 DEBUG                  - depth 25, hash 0d63758, HEAD~894
2021-07-03 20:52:24,145 DEBUG                  - depth 26, hash 02b2146, HEAD~896
2021-07-03 20:52:24,149 DEBUG                  - depth 27, hash 1d7ebab, HEAD~934
2021-07-03 20:52:24,153 DEBUG                  - depth 28, hash f6f9fc1, HEAD~984
2021-07-03 20:52:24,157 DEBUG                  - depth 29, hash e23e79e, HEAD~1010
2021-07-03 20:52:24,161 INFO     The number of BIC candidates: 108
