2021-07-03 20:58:23,793 INFO     Search BICs for /tmp/Gson-10b/
2021-07-03 20:58:31,557 DEBUG                  - depth 3, hash 5bc80cd, HEAD~772
2021-07-03 20:58:31,561 DEBUG                  - depth 4, hash 4efb133, HEAD~776
2021-07-03 20:58:31,566 DEBUG                  - depth 5, hash b51ffc1, HEAD~785
2021-07-03 20:58:31,570 DEBUG                  - depth 6, hash 43137b6, HEAD~803
2021-07-03 20:58:31,903 DEBUG    [line range] com/google/gson/internal/bind/ArrayTypeAdapter.java <clinit> 39:52
2021-07-03 20:58:31,952 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:31,958 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:31,962 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:31,966 DEBUG                  - depth 3, hash f777a19, HEAD~515
2021-07-03 20:58:31,970 DEBUG                  - depth 4, hash 7e76014, HEAD~522
2021-07-03 20:58:31,975 DEBUG                  - depth 5, hash 3196450, HEAD~547
2021-07-03 20:58:31,979 DEBUG                  - depth 6, hash 47a36fd, HEAD~568
2021-07-03 20:58:31,983 DEBUG                  - depth 7, hash 2780a2a, HEAD~595
2021-07-03 20:58:31,987 DEBUG                  - depth 8, hash 6e3bf07, HEAD~649
2021-07-03 20:58:31,991 DEBUG                  - depth 9, hash c6bef30, HEAD~676
2021-07-03 20:58:31,996 DEBUG    [line range] com/google/gson/internal/bind/ArrayTypeAdapter.java <init> 39:52
2021-07-03 20:58:32,045 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:32,050 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:32,055 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:32,059 DEBUG                  - depth 3, hash f777a19, HEAD~515
2021-07-03 20:58:32,063 DEBUG                  - depth 4, hash 7e76014, HEAD~522
2021-07-03 20:58:32,067 DEBUG                  - depth 5, hash 3196450, HEAD~547
2021-07-03 20:58:32,071 DEBUG                  - depth 6, hash 47a36fd, HEAD~568
2021-07-03 20:58:32,075 DEBUG                  - depth 7, hash 2780a2a, HEAD~595
2021-07-03 20:58:32,080 DEBUG                  - depth 8, hash 6e3bf07, HEAD~649
2021-07-03 20:58:32,084 DEBUG                  - depth 9, hash c6bef30, HEAD~676
2021-07-03 20:58:32,088 DEBUG    [line range] com/google/gson/internal/bind/ArrayTypeAdapter.java create 39:52
2021-07-03 20:58:32,137 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:32,143 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:32,147 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:32,151 DEBUG                  - depth 3, hash f777a19, HEAD~515
2021-07-03 20:58:32,155 DEBUG                  - depth 4, hash 7e76014, HEAD~522
2021-07-03 20:58:32,160 DEBUG                  - depth 5, hash 3196450, HEAD~547
2021-07-03 20:58:32,164 DEBUG                  - depth 6, hash 47a36fd, HEAD~568
2021-07-03 20:58:32,168 DEBUG                  - depth 7, hash 2780a2a, HEAD~595
2021-07-03 20:58:32,172 DEBUG                  - depth 8, hash 6e3bf07, HEAD~649
2021-07-03 20:58:32,176 DEBUG                  - depth 9, hash c6bef30, HEAD~676
2021-07-03 20:58:32,494 DEBUG    [line range] com/google/gson/internal/bind/CollectionTypeAdapterFactory.java <init> 39:41
2021-07-03 20:58:32,545 DEBUG                  - depth 0, hash 25c6ae1, HEAD~607
2021-07-03 20:58:32,551 DEBUG    [line range] com/google/gson/internal/bind/CollectionTypeAdapterFactory.java create 43:59
2021-07-03 20:58:32,601 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:32,606 DEBUG                  - depth 1, hash 6cca23c, HEAD~432
2021-07-03 20:58:32,611 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:32,615 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:32,619 DEBUG                  - depth 4, hash 3196450, HEAD~547
2021-07-03 20:58:32,623 DEBUG                  - depth 5, hash 25c6ae1, HEAD~607
2021-07-03 20:58:32,920 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java <clinit> 42:47
2021-07-03 20:58:32,968 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:32,974 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:32,978 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:32,982 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:32,986 DEBUG                  - depth 4, hash 3b3a60d, HEAD~586
2021-07-03 20:58:32,991 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java <init> 42:47
2021-07-03 20:58:33,040 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:33,046 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:33,050 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:33,054 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:33,058 DEBUG                  - depth 4, hash 3b3a60d, HEAD~586
2021-07-03 20:58:33,062 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java create 42:47
2021-07-03 20:58:33,112 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:33,118 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:33,122 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:33,126 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:33,131 DEBUG                  - depth 4, hash 3b3a60d, HEAD~586
2021-07-03 20:58:33,434 DEBUG    [line range] com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java <init> 36:38
2021-07-03 20:58:33,483 DEBUG                  - depth 0, hash edf6608, HEAD~279
2021-07-03 20:58:33,488 DEBUG                  - depth 1, hash 7f6a096, HEAD~280
2021-07-03 20:58:33,492 DEBUG                  - depth 2, hash 67d512e, HEAD~289
2021-07-03 20:58:33,497 DEBUG    [line range] com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java create 40:48
2021-07-03 20:58:33,547 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:33,553 DEBUG                  - depth 1, hash 1de2ace, HEAD~248
2021-07-03 20:58:33,557 DEBUG                  - depth 2, hash 117d8ea, HEAD~265
2021-07-03 20:58:33,561 DEBUG                  - depth 3, hash 125e6d9, HEAD~266
2021-07-03 20:58:33,565 DEBUG                  - depth 4, hash edf6608, HEAD~279
2021-07-03 20:58:33,569 DEBUG                  - depth 5, hash 7f6a096, HEAD~280
2021-07-03 20:58:33,574 DEBUG                  - depth 6, hash e280ffd, HEAD~282
2021-07-03 20:58:33,578 DEBUG                  - depth 7, hash bf549f0, HEAD~288
2021-07-03 20:58:33,582 DEBUG                  - depth 8, hash 67d512e, HEAD~289
2021-07-03 20:58:33,586 DEBUG    [line range] com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java getTypeAdapter 50:71
2021-07-03 20:58:33,635 DEBUG                  - depth 0, hash c731abb, HEAD~54
2021-07-03 20:58:33,640 DEBUG                  - depth 1, hash 23e2916, HEAD~83
2021-07-03 20:58:33,645 DEBUG                  - depth 2, hash 117d8ea, HEAD~265
2021-07-03 20:58:33,649 DEBUG                  - depth 3, hash 125e6d9, HEAD~266
2021-07-03 20:58:33,653 DEBUG                  - depth 4, hash edf6608, HEAD~279
2021-07-03 20:58:33,657 DEBUG                  - depth 5, hash 7f6a096, HEAD~280
2021-07-03 20:58:33,662 DEBUG                  - depth 6, hash e280ffd, HEAD~282
2021-07-03 20:58:33,666 DEBUG                  - depth 7, hash bf549f0, HEAD~288
2021-07-03 20:58:33,670 DEBUG                  - depth 8, hash 67d512e, HEAD~289
2021-07-03 20:58:34,031 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java <init> 109:113
2021-07-03 20:58:34,082 DEBUG                  - depth 0, hash a98d6ea, HEAD~605
2021-07-03 20:58:34,088 DEBUG                  - depth 1, hash 25c6ae1, HEAD~607
2021-07-03 20:58:34,092 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java create 115:134
2021-07-03 20:58:34,144 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:34,150 DEBUG                  - depth 1, hash 6cca23c, HEAD~432
2021-07-03 20:58:34,154 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:34,158 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:34,163 DEBUG                  - depth 4, hash 3196450, HEAD~547
2021-07-03 20:58:34,167 DEBUG                  - depth 5, hash 194c18d, HEAD~549
2021-07-03 20:58:34,171 DEBUG                  - depth 6, hash b2d5940, HEAD~585
2021-07-03 20:58:34,175 DEBUG                  - depth 7, hash a98d6ea, HEAD~605
2021-07-03 20:58:34,180 DEBUG                  - depth 8, hash 25c6ae1, HEAD~607
2021-07-03 20:58:34,496 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java <clinit> 38:46
2021-07-03 20:58:34,545 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:34,551 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:34,555 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:34,559 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:34,564 DEBUG                  - depth 4, hash ea9c023, HEAD~628
2021-07-03 20:58:34,568 DEBUG                  - depth 5, hash 3aeb70e, HEAD~632
2021-07-03 20:58:34,572 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java <init> 38:46
2021-07-03 20:58:34,621 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:34,627 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:34,631 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:34,635 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:34,640 DEBUG                  - depth 4, hash ea9c023, HEAD~628
2021-07-03 20:58:34,644 DEBUG                  - depth 5, hash 3aeb70e, HEAD~632
2021-07-03 20:58:34,648 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java create 38:46
2021-07-03 20:58:34,697 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:34,703 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:34,707 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:34,711 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:34,715 DEBUG                  - depth 4, hash ea9c023, HEAD~628
2021-07-03 20:58:34,720 DEBUG                  - depth 5, hash 3aeb70e, HEAD~632
2021-07-03 20:58:35,074 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java <init> 54:59
2021-07-03 20:58:35,125 DEBUG                  - depth 0, hash aa2f61b, HEAD~507
2021-07-03 20:58:35,131 DEBUG                  - depth 1, hash e23973a, HEAD~512
2021-07-03 20:58:35,135 DEBUG                  - depth 2, hash 25c6ae1, HEAD~607
2021-07-03 20:58:35,140 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java create 91:100
2021-07-03 20:58:35,191 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:35,197 DEBUG                  - depth 1, hash 125e6d9, HEAD~266
2021-07-03 20:58:35,202 DEBUG                  - depth 2, hash e280ffd, HEAD~282
2021-07-03 20:58:35,206 DEBUG                  - depth 3, hash 6cca23c, HEAD~432
2021-07-03 20:58:35,210 DEBUG                  - depth 4, hash 26ab404, HEAD~492
2021-07-03 20:58:35,215 DEBUG                  - depth 5, hash 7e76014, HEAD~522
2021-07-03 20:58:35,219 DEBUG                  - depth 6, hash 8b21c77, HEAD~579
2021-07-03 20:58:35,223 DEBUG                  - depth 7, hash 25c6ae1, HEAD~607
2021-07-03 20:58:35,227 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java createBoundField 102:130
2021-07-03 20:58:35,279 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:35,284 DEBUG                  - depth 1, hash 8d5a413, HEAD~246
2021-07-03 20:58:35,289 DEBUG                  - depth 2, hash bf549f0, HEAD~288
2021-07-03 20:58:35,293 DEBUG                  - depth 3, hash af4879d, HEAD~336
2021-07-03 20:58:35,297 DEBUG                  - depth 4, hash fd4fbe4, HEAD~339
2021-07-03 20:58:35,301 DEBUG                  - depth 5, hash 7e76014, HEAD~522
2021-07-03 20:58:35,306 DEBUG                  - depth 6, hash 3196450, HEAD~547
2021-07-03 20:58:35,310 DEBUG                  - depth 7, hash 25c6ae1, HEAD~607
2021-07-03 20:58:35,314 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java excludeField 61:63
2021-07-03 20:58:35,365 DEBUG                  - depth 0, hash b6a625f, HEAD~247
2021-07-03 20:58:35,371 DEBUG                  - depth 1, hash aa2f61b, HEAD~507
2021-07-03 20:58:35,375 DEBUG                  - depth 2, hash e23973a, HEAD~512
2021-07-03 20:58:35,379 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:35,384 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java excludeField 65:67
2021-07-03 20:58:35,436 DEBUG                  - depth 0, hash b6a625f, HEAD~247
2021-07-03 20:58:35,441 DEBUG                  - depth 1, hash aa2f61b, HEAD~507
2021-07-03 20:58:35,446 DEBUG                  - depth 2, hash e23973a, HEAD~512
2021-07-03 20:58:35,450 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:35,454 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java getBoundFields 141:177
2021-07-03 20:58:35,506 DEBUG                  - depth 0, hash 109915d, HEAD~173
2021-07-03 20:58:35,512 DEBUG                  - depth 1, hash 740d03e, HEAD~451
2021-07-03 20:58:35,516 DEBUG                  - depth 2, hash aa2f61b, HEAD~507
2021-07-03 20:58:35,521 DEBUG                  - depth 3, hash e23973a, HEAD~512
2021-07-03 20:58:35,525 DEBUG                  - depth 4, hash 7e76014, HEAD~522
2021-07-03 20:58:35,529 DEBUG                  - depth 5, hash 25c6ae1, HEAD~607
2021-07-03 20:58:35,534 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java getFieldAdapter 132:139
2021-07-03 20:58:35,585 DEBUG                  - depth 0, hash 7a1c94f, HEAD~88
2021-07-03 20:58:35,591 DEBUG                  - depth 1, hash 117d8ea, HEAD~265
2021-07-03 20:58:35,595 DEBUG                  - depth 2, hash 125e6d9, HEAD~266
2021-07-03 20:58:35,599 DEBUG                  - depth 3, hash edf6608, HEAD~279
2021-07-03 20:58:35,604 DEBUG                  - depth 4, hash 7f6a096, HEAD~280
2021-07-03 20:58:35,608 DEBUG                  - depth 5, hash e280ffd, HEAD~282
2021-07-03 20:58:35,612 DEBUG                  - depth 6, hash bf549f0, HEAD~288
2021-07-03 20:58:35,617 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java getFieldNames 70:89
2021-07-03 20:58:35,668 DEBUG                  - depth 0, hash 8537c89, HEAD~9
2021-07-03 20:58:35,674 DEBUG                  - depth 1, hash 109915d, HEAD~173
2021-07-03 20:58:35,678 DEBUG                  - depth 2, hash b6a625f, HEAD~247
2021-07-03 20:58:35,682 DEBUG                  - depth 3, hash e23973a, HEAD~512
2021-07-03 20:58:35,687 DEBUG                  - depth 4, hash 25c6ae1, HEAD~607
2021-07-03 20:58:35,691 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java <init> 102:130
2021-07-03 20:58:35,743 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:35,748 DEBUG                  - depth 1, hash 8d5a413, HEAD~246
2021-07-03 20:58:35,753 DEBUG                  - depth 2, hash bf549f0, HEAD~288
2021-07-03 20:58:35,757 DEBUG                  - depth 3, hash af4879d, HEAD~336
2021-07-03 20:58:35,761 DEBUG                  - depth 4, hash fd4fbe4, HEAD~339
2021-07-03 20:58:35,765 DEBUG                  - depth 5, hash 7e76014, HEAD~522
2021-07-03 20:58:35,770 DEBUG                  - depth 6, hash 3196450, HEAD~547
2021-07-03 20:58:35,774 DEBUG                  - depth 7, hash 25c6ae1, HEAD~607
2021-07-03 20:58:35,778 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java write 102:130
2021-07-03 20:58:35,830 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:35,836 DEBUG                  - depth 1, hash 8d5a413, HEAD~246
2021-07-03 20:58:35,840 DEBUG                  - depth 2, hash bf549f0, HEAD~288
2021-07-03 20:58:35,844 DEBUG                  - depth 3, hash af4879d, HEAD~336
2021-07-03 20:58:35,848 DEBUG                  - depth 4, hash fd4fbe4, HEAD~339
2021-07-03 20:58:35,853 DEBUG                  - depth 5, hash 7e76014, HEAD~522
2021-07-03 20:58:35,857 DEBUG                  - depth 6, hash 3196450, HEAD~547
2021-07-03 20:58:35,861 DEBUG                  - depth 7, hash 25c6ae1, HEAD~607
2021-07-03 20:58:35,866 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java writeField 102:130
2021-07-03 20:58:35,916 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:35,922 DEBUG                  - depth 1, hash 8d5a413, HEAD~246
2021-07-03 20:58:35,926 DEBUG                  - depth 2, hash bf549f0, HEAD~288
2021-07-03 20:58:35,931 DEBUG                  - depth 3, hash af4879d, HEAD~336
2021-07-03 20:58:35,935 DEBUG                  - depth 4, hash fd4fbe4, HEAD~339
2021-07-03 20:58:35,939 DEBUG                  - depth 5, hash 7e76014, HEAD~522
2021-07-03 20:58:35,943 DEBUG                  - depth 6, hash 3196450, HEAD~547
2021-07-03 20:58:35,948 DEBUG                  - depth 7, hash 25c6ae1, HEAD~607
2021-07-03 20:58:35,952 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java <init> 198:201
2021-07-03 20:58:36,003 DEBUG                  - depth 0, hash 7a1c94f, HEAD~88
2021-07-03 20:58:36,009 DEBUG                  - depth 1, hash 8b21c77, HEAD~579
2021-07-03 20:58:36,014 DEBUG                  - depth 2, hash 25c6ae1, HEAD~607
2021-07-03 20:58:36,018 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java <init> 184:188
2021-07-03 20:58:36,069 DEBUG                  - depth 0, hash 25c6ae1, HEAD~607
2021-07-03 20:58:36,370 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java <clinit> 39:45
2021-07-03 20:58:36,420 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:36,426 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:36,430 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:36,435 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:36,439 DEBUG                  - depth 4, hash 3f26144, HEAD~583
2021-07-03 20:58:36,443 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java <init> 39:45
2021-07-03 20:58:36,492 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:36,497 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:36,502 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:36,506 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:36,510 DEBUG                  - depth 4, hash 3f26144, HEAD~583
2021-07-03 20:58:36,514 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java create 39:45
2021-07-03 20:58:36,563 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:36,569 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:36,573 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:36,577 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:36,582 DEBUG                  - depth 4, hash 3f26144, HEAD~583
2021-07-03 20:58:36,885 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java <clinit> 41:46
2021-07-03 20:58:36,934 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:36,940 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:36,944 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:36,948 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:36,952 DEBUG                  - depth 4, hash 3b3a60d, HEAD~586
2021-07-03 20:58:36,957 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java <init> 41:46
2021-07-03 20:58:37,005 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:37,011 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:37,015 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:37,019 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:37,024 DEBUG                  - depth 4, hash 3b3a60d, HEAD~586
2021-07-03 20:58:37,028 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java create 41:46
2021-07-03 20:58:37,078 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:37,083 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:37,088 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:37,092 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:37,096 DEBUG                  - depth 4, hash 3b3a60d, HEAD~586
2021-07-03 20:58:37,396 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapterRuntimeTypeWrapper.java <init> 32:36
2021-07-03 20:58:37,444 DEBUG                  - depth 0, hash 7e76014, HEAD~522
2021-07-03 20:58:37,450 DEBUG                  - depth 1, hash ad5ff0f, HEAD~643
2021-07-03 20:58:37,455 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapterRuntimeTypeWrapper.java getRuntimeTypeIfMoreSpecific 74:80
2021-07-03 20:58:37,502 DEBUG                  - depth 0, hash f777a19, HEAD~515
2021-07-03 20:58:37,508 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapterRuntimeTypeWrapper.java write 43:69
2021-07-03 20:58:37,558 DEBUG                  - depth 0, hash f602bce, HEAD~488
2021-07-03 20:58:37,563 DEBUG                  - depth 1, hash f777a19, HEAD~515
2021-07-03 20:58:37,568 DEBUG                  - depth 2, hash 3196450, HEAD~547
2021-07-03 20:58:37,572 DEBUG                  - depth 3, hash 25c6ae1, HEAD~607
2021-07-03 20:58:37,576 DEBUG                  - depth 4, hash 57ea7ff, HEAD~641
2021-07-03 20:58:37,581 DEBUG                  - depth 5, hash f7121ad, HEAD~642
2021-07-03 20:58:37,585 DEBUG                  - depth 6, hash ad5ff0f, HEAD~643
2021-07-03 20:58:38,008 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <clinit> 68:89
2021-07-03 20:58:38,059 DEBUG                  - depth 0, hash 6a69c60, HEAD~325
2021-07-03 20:58:38,065 DEBUG                  - depth 1, hash dd86d63, HEAD~427
2021-07-03 20:58:38,069 DEBUG                  - depth 2, hash 82f18a2, HEAD~455
2021-07-03 20:58:38,074 DEBUG                  - depth 3, hash bd937fe, HEAD~456
2021-07-03 20:58:38,079 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactory 848:859
2021-07-03 20:58:38,134 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:38,140 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:38,144 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:38,148 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:38,152 DEBUG                  - depth 4, hash 94d59b5, HEAD~543
2021-07-03 20:58:38,157 DEBUG                  - depth 5, hash c71e61c, HEAD~599
2021-07-03 20:58:38,161 DEBUG                  - depth 6, hash c5f1df1, HEAD~678
2021-07-03 20:58:38,165 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactory 861:874
2021-07-03 20:58:38,221 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:38,227 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:38,231 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:38,236 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:38,240 DEBUG                  - depth 4, hash 94d59b5, HEAD~543
2021-07-03 20:58:38,244 DEBUG                  - depth 5, hash c71e61c, HEAD~599
2021-07-03 20:58:38,249 DEBUG                  - depth 6, hash 9db0c53, HEAD~625
2021-07-03 20:58:38,253 DEBUG                  - depth 7, hash aa06705, HEAD~650
2021-07-03 20:58:38,257 DEBUG                  - depth 8, hash c5f1df1, HEAD~678
2021-07-03 20:58:38,262 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactoryForMultipleTypes 876:889
2021-07-03 20:58:38,315 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:38,320 DEBUG                  - depth 1, hash d7fbac0, HEAD~453
2021-07-03 20:58:38,325 DEBUG                  - depth 2, hash 26ab404, HEAD~492
2021-07-03 20:58:38,329 DEBUG                  - depth 3, hash 7e76014, HEAD~522
2021-07-03 20:58:38,333 DEBUG                  - depth 4, hash 94d59b5, HEAD~543
2021-07-03 20:58:38,338 DEBUG                  - depth 5, hash d20df34, HEAD~593
2021-07-03 20:58:38,342 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newTypeHierarchyFactory 895:923
2021-07-03 20:58:38,398 DEBUG                  - depth 0, hash e5b3f63, HEAD~145
2021-07-03 20:58:38,404 DEBUG                  - depth 1, hash 7d1973e, HEAD~149
2021-07-03 20:58:38,408 DEBUG                  - depth 2, hash d7fbac0, HEAD~453
2021-07-03 20:58:38,412 DEBUG                  - depth 3, hash 26ab404, HEAD~492
2021-07-03 20:58:38,417 DEBUG                  - depth 4, hash 7e76014, HEAD~522
2021-07-03 20:58:38,421 DEBUG                  - depth 5, hash 94d59b5, HEAD~543
2021-07-03 20:58:38,425 DEBUG                  - depth 6, hash c71e61c, HEAD~599
2021-07-03 20:58:38,430 DEBUG                  - depth 7, hash ea9c023, HEAD~628
2021-07-03 20:58:38,434 DEBUG                  - depth 8, hash c5f1df1, HEAD~678
2021-07-03 20:58:38,439 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java write 256:267
2021-07-03 20:58:38,488 DEBUG                  - depth 0, hash 7821b73, HEAD~140
2021-07-03 20:58:38,494 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java write 313:330
2021-07-03 20:58:38,548 DEBUG                  - depth 0, hash f602bce, HEAD~488
