2021-07-03 20:52:56,352 INFO     Search BICs for /tmp/Csv-14b/
2021-07-03 20:53:00,177 DEBUG                  - depth 19, hash 6ab9b46, HEAD~765
2021-07-03 20:53:00,181 DEBUG                  - depth 20, hash 6c1b0fa, HEAD~783
2021-07-03 20:53:00,185 DEBUG                  - depth 21, hash bf06bed, HEAD~788
2021-07-03 20:53:00,189 DEBUG                  - depth 22, hash 9fb2b4f, HEAD~897
2021-07-03 20:53:00,193 DEBUG                  - depth 23, hash ac6e857, HEAD~953
2021-07-03 20:53:00,197 DEBUG                  - depth 24, hash e7434e5, HEAD~967
2021-07-03 20:53:00,202 DEBUG                  - depth 25, hash e80b811, HEAD~968
2021-07-03 20:53:00,206 DEBUG                  - depth 26, hash fafacd1, HEAD~969
2021-07-03 20:53:00,210 DEBUG                  - depth 27, hash fa5dca3, HEAD~974
2021-07-03 20:53:00,214 DEBUG                  - depth 28, hash 9cb66ca, HEAD~982
2021-07-03 20:53:00,218 DEBUG                  - depth 29, hash cb99634, HEAD~988
2021-07-03 20:53:00,222 DEBUG                  - depth 30, hash 1166ca6, HEAD~1000
2021-07-03 20:53:00,226 DEBUG                  - depth 31, hash 0d63758, HEAD~1010
2021-07-03 20:53:00,231 DEBUG                  - depth 32, hash 02b2146, HEAD~1012
2021-07-03 20:53:00,235 DEBUG                  - depth 33, hash e23e79e, HEAD~1126
2021-07-03 20:53:00,524 DEBUG    [line range] org/apache/commons/csv/Constants.java <clinit> 43:43
2021-07-03 20:53:00,556 DEBUG                  - depth 0, hash e5a7b27, HEAD~644
2021-07-03 20:53:00,561 DEBUG                  - depth 1, hash 56ca585, HEAD~758
2021-07-03 20:53:00,931 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 24
2021-07-03 20:53:01,006 DEBUG                  - depth 0, hash a72c71f, HEAD~265
2021-07-03 20:53:01,011 DEBUG                  - depth 1, hash e693d87, HEAD~716
2021-07-03 20:53:01,015 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 29
2021-07-03 20:53:01,047 DEBUG                  - depth 0, hash e693d87, HEAD~716
2021-07-03 20:53:01,053 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 35
2021-07-03 20:53:01,085 DEBUG                  - depth 0, hash e693d87, HEAD~716
2021-07-03 20:53:01,090 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 40
2021-07-03 20:53:01,122 DEBUG                  - depth 0, hash e693d87, HEAD~716
2021-07-03 20:53:01,127 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 46
2021-07-03 20:53:01,158 DEBUG                  - depth 0, hash e693d87, HEAD~716
2021-07-03 20:53:01,164 INFO     The number of BIC candidates: 107
