2021-07-03 20:50:34,098 INFO     Search BICs for /tmp/Csv-7b/
2021-07-03 20:50:39,578 DEBUG                  - depth 0, hash 7592782, HEAD~546
2021-07-03 20:50:39,583 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 36
2021-07-03 20:50:39,607 DEBUG                  - depth 0, hash 7592782, HEAD~546
2021-07-03 20:50:39,612 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 39
2021-07-03 20:50:39,636 DEBUG                  - depth 0, hash 7592782, HEAD~546
2021-07-03 20:50:39,641 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 42
2021-07-03 20:50:39,665 DEBUG                  - depth 0, hash 7592782, HEAD~546
2021-07-03 20:50:39,670 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 45
2021-07-03 20:50:39,693 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~509
2021-07-03 20:50:39,699 DEBUG                  - depth 1, hash 7592782, HEAD~546
2021-07-03 20:50:39,703 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 48
2021-07-03 20:50:39,726 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~509
2021-07-03 20:50:39,731 DEBUG                  - depth 1, hash 7592782, HEAD~546
2021-07-03 20:50:39,736 INFO     The number of BIC candidates: 125
