2021-07-03 21:02:29,060 INFO     Search BICs for /tmp/Gson-18b/
2021-07-03 21:02:35,039 DEBUG                  - depth 4, hash 26ab404, HEAD~605
2021-07-03 21:02:35,043 DEBUG                  - depth 5, hash aa2f61b, HEAD~620
2021-07-03 21:02:35,047 DEBUG    [line range] com/google/gson/internal/Excluder.java excludeClass 191:213
2021-07-03 21:02:35,100 DEBUG                  - depth 0, hash aa2f61b, HEAD~620
2021-07-03 21:02:35,106 DEBUG    [line range] com/google/gson/internal/Excluder.java excludeField 149:189
2021-07-03 21:02:35,157 DEBUG                  - depth 0, hash aa2f61b, HEAD~620
2021-07-03 21:02:35,162 DEBUG    [line range] com/google/gson/internal/Excluder.java isAnonymousOrLocal 215:218
2021-07-03 21:02:35,213 DEBUG                  - depth 0, hash aa2f61b, HEAD~620
2021-07-03 21:02:35,490 DEBUG    [single line]   com/google/gson/internal/JsonReaderInternalAccess.java <init> 25
2021-07-03 21:02:35,540 DEBUG                  - depth 0, hash 852cd72, HEAD~608
2021-07-03 21:02:35,946 DEBUG    [single line]   com/google/gson/internal/LinkedTreeMap.java <clinit> 38
2021-07-03 21:02:35,999 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:36,004 DEBUG    [line range] com/google/gson/internal/LinkedTreeMap.java <clinit> 39:44
2021-07-03 21:02:36,056 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:36,062 DEBUG    [line range] com/google/gson/internal/LinkedTreeMap.java <init> 58:61
2021-07-03 21:02:36,113 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:36,119 DEBUG    [line range] com/google/gson/internal/LinkedTreeMap.java <init> 48:48
2021-07-03 21:02:36,170 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:36,176 DEBUG    [line range] com/google/gson/internal/LinkedTreeMap.java find 121:181
2021-07-03 21:02:36,229 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:36,234 DEBUG    [line range] com/google/gson/internal/LinkedTreeMap.java findByObject 183:190
2021-07-03 21:02:36,286 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:36,291 DEBUG    [line range] com/google/gson/internal/LinkedTreeMap.java get 81:84
2021-07-03 21:02:36,343 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:36,349 DEBUG    [line range] com/google/gson/internal/LinkedTreeMap.java put 90:98
2021-07-03 21:02:36,400 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:36,406 DEBUG    [line range] com/google/gson/internal/LinkedTreeMap.java compare 39:44
2021-07-03 21:02:36,459 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:36,465 DEBUG    [line range] com/google/gson/internal/LinkedTreeMap.java <init> 456:464
2021-07-03 21:02:36,518 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:36,837 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 45
2021-07-03 21:02:36,891 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:36,896 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 46
2021-07-03 21:02:36,949 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:36,955 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 48
2021-07-03 21:02:37,008 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,014 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 49
2021-07-03 21:02:37,068 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,073 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 50
2021-07-03 21:02:37,128 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,134 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 51
2021-07-03 21:02:37,189 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,194 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 52
2021-07-03 21:02:37,249 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,255 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 53
2021-07-03 21:02:37,310 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,316 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 54
2021-07-03 21:02:37,371 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,376 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 55
2021-07-03 21:02:37,429 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,435 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 56
2021-07-03 21:02:37,488 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,494 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 58
2021-07-03 21:02:37,547 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,552 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 59
2021-07-03 21:02:37,605 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,611 DEBUG    [single line]   com/google/gson/internal/Primitives.java <clinit> 60
2021-07-03 21:02:37,664 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,670 DEBUG    [line range] com/google/gson/internal/Primitives.java add 62:66
2021-07-03 21:02:37,723 DEBUG                  - depth 0, hash 57d1f32, HEAD~1375
2021-07-03 21:02:37,729 DEBUG    [line range] com/google/gson/internal/Primitives.java isPrimitive 71:73
2021-07-03 21:02:37,782 DEBUG                  - depth 0, hash 883ce46, HEAD~956
2021-07-03 21:02:37,787 DEBUG    [line range] com/google/gson/internal/Primitives.java wrap 95:101
2021-07-03 21:02:37,840 DEBUG                  - depth 0, hash c8bd121, HEAD~866
2021-07-03 21:02:37,846 DEBUG                  - depth 1, hash 4efb133, HEAD~889
2021-07-03 21:02:37,850 DEBUG                  - depth 2, hash 279c0e8, HEAD~906
2021-07-03 21:02:37,854 DEBUG                  - depth 3, hash 57d1f32, HEAD~1375
2021-07-03 21:02:38,163 DEBUG    [single line]   com/google/gson/internal/UnsafeAllocator.java <init> 31
2021-07-03 21:02:38,215 DEBUG                  - depth 0, hash 98aa124, HEAD~770
2021-07-03 21:02:38,221 DEBUG                  - depth 1, hash 5bc80cd, HEAD~885
2021-07-03 21:02:38,225 DEBUG                  - depth 2, hash 4efb133, HEAD~889
2021-07-03 21:02:38,230 DEBUG                  - depth 3, hash 861e047, HEAD~903
2021-07-03 21:02:38,234 DEBUG                  - depth 4, hash 43137b6, HEAD~916
2021-07-03 21:02:38,238 DEBUG    [line range] com/google/gson/internal/UnsafeAllocator.java assertInstantiable 114:122
2021-07-03 21:02:38,290 DEBUG                  - depth 0, hash 3270e8d, HEAD~32
2021-07-03 21:02:38,295 DEBUG                  - depth 1, hash ab40462, HEAD~130
2021-07-03 21:02:38,300 DEBUG    [line range] com/google/gson/internal/UnsafeAllocator.java create 34:107
2021-07-03 21:02:38,353 DEBUG                  - depth 0, hash ab40462, HEAD~130
2021-07-03 21:02:38,359 DEBUG                  - depth 1, hash f1f838c, HEAD~376
2021-07-03 21:02:38,363 DEBUG                  - depth 2, hash 533ea17, HEAD~803
2021-07-03 21:02:38,368 DEBUG                  - depth 3, hash 5bc80cd, HEAD~885
2021-07-03 21:02:38,372 DEBUG                  - depth 4, hash 4efb133, HEAD~889
2021-07-03 21:02:38,376 DEBUG                  - depth 5, hash b51ffc1, HEAD~898
2021-07-03 21:02:38,380 DEBUG                  - depth 6, hash 43137b6, HEAD~916
2021-07-03 21:02:38,385 DEBUG    [line range] com/google/gson/internal/UnsafeAllocator.java <init> 34:107
2021-07-03 21:02:38,438 DEBUG                  - depth 0, hash ab40462, HEAD~130
2021-07-03 21:02:38,444 DEBUG                  - depth 1, hash f1f838c, HEAD~376
2021-07-03 21:02:38,448 DEBUG                  - depth 2, hash 533ea17, HEAD~803
2021-07-03 21:02:38,452 DEBUG                  - depth 3, hash 5bc80cd, HEAD~885
2021-07-03 21:02:38,457 DEBUG                  - depth 4, hash 4efb133, HEAD~889
2021-07-03 21:02:38,461 DEBUG                  - depth 5, hash b51ffc1, HEAD~898
2021-07-03 21:02:38,465 DEBUG                  - depth 6, hash 43137b6, HEAD~916
2021-07-03 21:02:38,470 DEBUG    [line range] com/google/gson/internal/UnsafeAllocator.java newInstance 34:107
2021-07-03 21:02:38,523 DEBUG                  - depth 0, hash ab40462, HEAD~130
2021-07-03 21:02:38,529 DEBUG                  - depth 1, hash f1f838c, HEAD~376
2021-07-03 21:02:38,533 DEBUG                  - depth 2, hash 533ea17, HEAD~803
2021-07-03 21:02:38,537 DEBUG                  - depth 3, hash 5bc80cd, HEAD~885
2021-07-03 21:02:38,542 DEBUG                  - depth 4, hash 4efb133, HEAD~889
2021-07-03 21:02:38,546 DEBUG                  - depth 5, hash b51ffc1, HEAD~898
2021-07-03 21:02:38,550 DEBUG                  - depth 6, hash 43137b6, HEAD~916
2021-07-03 21:02:38,871 DEBUG    [line range] com/google/gson/internal/bind/ArrayTypeAdapter.java <clinit> 39:52
2021-07-03 21:02:38,923 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:38,929 DEBUG                  - depth 1, hash d7fbac0, HEAD~566
2021-07-03 21:02:38,933 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:38,938 DEBUG                  - depth 3, hash f777a19, HEAD~628
2021-07-03 21:02:38,942 DEBUG                  - depth 4, hash 7e76014, HEAD~635
2021-07-03 21:02:38,946 DEBUG                  - depth 5, hash 3196450, HEAD~660
2021-07-03 21:02:38,950 DEBUG                  - depth 6, hash 47a36fd, HEAD~681
2021-07-03 21:02:38,954 DEBUG                  - depth 7, hash 2780a2a, HEAD~708
2021-07-03 21:02:38,959 DEBUG                  - depth 8, hash 6e3bf07, HEAD~762
2021-07-03 21:02:38,963 DEBUG                  - depth 9, hash c6bef30, HEAD~789
2021-07-03 21:02:38,967 DEBUG    [line range] com/google/gson/internal/bind/ArrayTypeAdapter.java <init> 39:52
2021-07-03 21:02:39,021 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:39,026 DEBUG                  - depth 1, hash d7fbac0, HEAD~566
2021-07-03 21:02:39,031 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:39,035 DEBUG                  - depth 3, hash f777a19, HEAD~628
2021-07-03 21:02:39,039 DEBUG                  - depth 4, hash 7e76014, HEAD~635
2021-07-03 21:02:39,044 DEBUG                  - depth 5, hash 3196450, HEAD~660
2021-07-03 21:02:39,048 DEBUG                  - depth 6, hash 47a36fd, HEAD~681
2021-07-03 21:02:39,052 DEBUG                  - depth 7, hash 2780a2a, HEAD~708
2021-07-03 21:02:39,056 DEBUG                  - depth 8, hash 6e3bf07, HEAD~762
2021-07-03 21:02:39,061 DEBUG                  - depth 9, hash c6bef30, HEAD~789
2021-07-03 21:02:39,065 DEBUG    [line range] com/google/gson/internal/bind/ArrayTypeAdapter.java create 39:52
2021-07-03 21:02:39,118 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:39,124 DEBUG                  - depth 1, hash d7fbac0, HEAD~566
2021-07-03 21:02:39,128 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:39,132 DEBUG                  - depth 3, hash f777a19, HEAD~628
2021-07-03 21:02:39,136 DEBUG                  - depth 4, hash 7e76014, HEAD~635
2021-07-03 21:02:39,141 DEBUG                  - depth 5, hash 3196450, HEAD~660
2021-07-03 21:02:39,145 DEBUG                  - depth 6, hash 47a36fd, HEAD~681
2021-07-03 21:02:39,149 DEBUG                  - depth 7, hash 2780a2a, HEAD~708
2021-07-03 21:02:39,153 DEBUG                  - depth 8, hash 6e3bf07, HEAD~762
2021-07-03 21:02:39,158 DEBUG                  - depth 9, hash c6bef30, HEAD~789
2021-07-03 21:02:39,470 DEBUG    [line range] com/google/gson/internal/bind/CollectionTypeAdapterFactory.java <init> 39:41
2021-07-03 21:02:39,524 DEBUG                  - depth 0, hash 25c6ae1, HEAD~720
2021-07-03 21:02:39,530 DEBUG    [line range] com/google/gson/internal/bind/CollectionTypeAdapterFactory.java create 43:59
2021-07-03 21:02:39,583 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:39,589 DEBUG                  - depth 1, hash 6cca23c, HEAD~545
2021-07-03 21:02:39,593 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:39,598 DEBUG                  - depth 3, hash 7e76014, HEAD~635
2021-07-03 21:02:39,602 DEBUG                  - depth 4, hash 3196450, HEAD~660
2021-07-03 21:02:39,606 DEBUG                  - depth 5, hash 25c6ae1, HEAD~720
2021-07-03 21:02:39,611 DEBUG    [line range] com/google/gson/internal/bind/CollectionTypeAdapterFactory.java <init> 65:71
2021-07-03 21:02:39,665 DEBUG                  - depth 0, hash 26016ca, HEAD~430
2021-07-03 21:02:39,671 DEBUG                  - depth 1, hash fd4fbe4, HEAD~452
2021-07-03 21:02:39,675 DEBUG                  - depth 2, hash 7e76014, HEAD~635
2021-07-03 21:02:39,680 DEBUG                  - depth 3, hash 25c6ae1, HEAD~720
2021-07-03 21:02:39,684 DEBUG    [line range] com/google/gson/internal/bind/CollectionTypeAdapterFactory.java read 73:87
2021-07-03 21:02:39,739 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:39,745 DEBUG                  - depth 1, hash af4879d, HEAD~449
2021-07-03 21:02:39,749 DEBUG                  - depth 2, hash fd4fbe4, HEAD~452
2021-07-03 21:02:39,753 DEBUG                  - depth 3, hash f602bce, HEAD~601
2021-07-03 21:02:39,758 DEBUG                  - depth 4, hash 0e02cbb, HEAD~664
2021-07-03 21:02:39,762 DEBUG                  - depth 5, hash 25c6ae1, HEAD~720
2021-07-03 21:02:39,767 DEBUG    [single line]   com/google/gson/internal/bind/CollectionTypeAdapterFactory.java write 61
2021-07-03 21:02:39,821 DEBUG                  - depth 0, hash 26016ca, HEAD~430
2021-07-03 21:02:39,827 DEBUG                  - depth 1, hash fd4fbe4, HEAD~452
2021-07-03 21:02:39,831 DEBUG                  - depth 2, hash 25c6ae1, HEAD~720
2021-07-03 21:02:40,140 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java <clinit> 42:47
2021-07-03 21:02:40,192 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:40,198 DEBUG                  - depth 1, hash d7fbac0, HEAD~566
2021-07-03 21:02:40,202 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:40,206 DEBUG                  - depth 3, hash 7e76014, HEAD~635
2021-07-03 21:02:40,210 DEBUG                  - depth 4, hash 3b3a60d, HEAD~699
2021-07-03 21:02:40,215 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java <init> 42:47
2021-07-03 21:02:40,267 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:40,272 DEBUG                  - depth 1, hash d7fbac0, HEAD~566
2021-07-03 21:02:40,277 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:40,281 DEBUG                  - depth 3, hash 7e76014, HEAD~635
2021-07-03 21:02:40,285 DEBUG                  - depth 4, hash 3b3a60d, HEAD~699
2021-07-03 21:02:40,289 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java create 42:47
2021-07-03 21:02:40,341 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:40,347 DEBUG                  - depth 1, hash d7fbac0, HEAD~566
2021-07-03 21:02:40,351 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:40,355 DEBUG                  - depth 3, hash 7e76014, HEAD~635
2021-07-03 21:02:40,360 DEBUG                  - depth 4, hash 3b3a60d, HEAD~699
2021-07-03 21:02:40,661 DEBUG    [line range] com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java <init> 37:39
2021-07-03 21:02:40,714 DEBUG                  - depth 0, hash edf6608, HEAD~392
2021-07-03 21:02:40,719 DEBUG                  - depth 1, hash 7f6a096, HEAD~393
2021-07-03 21:02:40,724 DEBUG                  - depth 2, hash 67d512e, HEAD~402
2021-07-03 21:02:40,728 DEBUG    [line range] com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java create 41:50
2021-07-03 21:02:40,780 DEBUG                  - depth 0, hash 45511fd, HEAD~104
2021-07-03 21:02:40,785 DEBUG                  - depth 1, hash e5b3f63, HEAD~258
2021-07-03 21:02:40,790 DEBUG                  - depth 2, hash 1de2ace, HEAD~361
2021-07-03 21:02:40,794 DEBUG                  - depth 3, hash 117d8ea, HEAD~378
2021-07-03 21:02:40,798 DEBUG                  - depth 4, hash 125e6d9, HEAD~379
2021-07-03 21:02:40,802 DEBUG                  - depth 5, hash edf6608, HEAD~392
2021-07-03 21:02:40,807 DEBUG                  - depth 6, hash 7f6a096, HEAD~393
2021-07-03 21:02:40,811 DEBUG                  - depth 7, hash e280ffd, HEAD~395
2021-07-03 21:02:40,815 DEBUG                  - depth 8, hash bf549f0, HEAD~401
2021-07-03 21:02:40,819 DEBUG                  - depth 9, hash 67d512e, HEAD~402
2021-07-03 21:02:41,179 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java <init> 109:113
2021-07-03 21:02:41,234 DEBUG                  - depth 0, hash a98d6ea, HEAD~718
2021-07-03 21:02:41,240 DEBUG                  - depth 1, hash 25c6ae1, HEAD~720
2021-07-03 21:02:41,244 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java create 115:134
2021-07-03 21:02:41,298 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:41,304 DEBUG                  - depth 1, hash 6cca23c, HEAD~545
2021-07-03 21:02:41,308 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:41,312 DEBUG                  - depth 3, hash 7e76014, HEAD~635
2021-07-03 21:02:41,316 DEBUG                  - depth 4, hash 3196450, HEAD~660
2021-07-03 21:02:41,321 DEBUG                  - depth 5, hash 194c18d, HEAD~662
2021-07-03 21:02:41,325 DEBUG                  - depth 6, hash b2d5940, HEAD~698
2021-07-03 21:02:41,329 DEBUG                  - depth 7, hash a98d6ea, HEAD~718
2021-07-03 21:02:41,333 DEBUG                  - depth 8, hash 25c6ae1, HEAD~720
2021-07-03 21:02:41,338 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java getKeyAdapter 139:143
2021-07-03 21:02:41,391 DEBUG                  - depth 0, hash 7e76014, HEAD~635
2021-07-03 21:02:41,397 DEBUG                  - depth 1, hash 194c18d, HEAD~662
2021-07-03 21:02:41,401 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java <init> 150:158
2021-07-03 21:02:41,455 DEBUG                  - depth 0, hash 26016ca, HEAD~430
2021-07-03 21:02:41,460 DEBUG                  - depth 1, hash fd4fbe4, HEAD~452
2021-07-03 21:02:41,465 DEBUG                  - depth 2, hash 7e76014, HEAD~635
2021-07-03 21:02:41,469 DEBUG                  - depth 3, hash 38ce537, HEAD~671
2021-07-03 21:02:41,473 DEBUG                  - depth 4, hash b2d5940, HEAD~698
2021-07-03 21:02:41,477 DEBUG                  - depth 5, hash a98d6ea, HEAD~718
2021-07-03 21:02:41,482 DEBUG                  - depth 6, hash 25c6ae1, HEAD~720
2021-07-03 21:02:41,486 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java read 160:196
2021-07-03 21:02:41,540 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:41,545 DEBUG                  - depth 1, hash af4879d, HEAD~449
2021-07-03 21:02:41,550 DEBUG                  - depth 2, hash fd4fbe4, HEAD~452
2021-07-03 21:02:41,554 DEBUG                  - depth 3, hash f602bce, HEAD~601
2021-07-03 21:02:41,558 DEBUG                  - depth 4, hash 852cd72, HEAD~608
2021-07-03 21:02:41,562 DEBUG                  - depth 5, hash 0e02cbb, HEAD~664
2021-07-03 21:02:41,567 DEBUG                  - depth 6, hash a98d6ea, HEAD~718
2021-07-03 21:02:41,571 DEBUG                  - depth 7, hash 25c6ae1, HEAD~720
2021-07-03 21:02:41,576 DEBUG    [single line]   com/google/gson/internal/bind/MapTypeAdapterFactory.java write 145
2021-07-03 21:02:41,631 DEBUG                  - depth 0, hash a98d6ea, HEAD~718
2021-07-03 21:02:41,637 DEBUG                  - depth 1, hash 25c6ae1, HEAD~720
2021-07-03 21:02:41,939 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java <clinit> 38:46
2021-07-03 21:02:41,991 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:41,997 DEBUG                  - depth 1, hash d7fbac0, HEAD~566
2021-07-03 21:02:42,001 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:42,005 DEBUG                  - depth 3, hash 7e76014, HEAD~635
2021-07-03 21:02:42,010 DEBUG                  - depth 4, hash ea9c023, HEAD~741
2021-07-03 21:02:42,014 DEBUG                  - depth 5, hash 3aeb70e, HEAD~745
2021-07-03 21:02:42,018 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java <init> 50:52
2021-07-03 21:02:42,070 DEBUG                  - depth 0, hash 7a1c94f, HEAD~201
2021-07-03 21:02:42,076 DEBUG                  - depth 1, hash 7e76014, HEAD~635
2021-07-03 21:02:42,080 DEBUG                  - depth 2, hash 3aeb70e, HEAD~745
2021-07-03 21:02:42,084 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java read 54:91
2021-07-03 21:02:42,137 DEBUG                  - depth 0, hash f29d5bc, HEAD~418
2021-07-03 21:02:42,143 DEBUG                  - depth 1, hash ae034b5, HEAD~428
2021-07-03 21:02:42,147 DEBUG                  - depth 2, hash af6aa5f, HEAD~435
2021-07-03 21:02:42,151 DEBUG                  - depth 3, hash 14f16e2, HEAD~455
2021-07-03 21:02:42,155 DEBUG                  - depth 4, hash 4c62934, HEAD~532
2021-07-03 21:02:42,160 DEBUG                  - depth 5, hash 751c69c, HEAD~533
2021-07-03 21:02:42,164 DEBUG                  - depth 6, hash ad3489f, HEAD~534
2021-07-03 21:02:42,168 DEBUG                  - depth 7, hash f602bce, HEAD~601
2021-07-03 21:02:42,173 DEBUG                  - depth 8, hash 3aeb70e, HEAD~745
2021-07-03 21:02:42,177 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java <init> 38:46
2021-07-03 21:02:42,229 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:42,234 DEBUG                  - depth 1, hash d7fbac0, HEAD~566
2021-07-03 21:02:42,239 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:42,243 DEBUG                  - depth 3, hash 7e76014, HEAD~635
2021-07-03 21:02:42,247 DEBUG                  - depth 4, hash ea9c023, HEAD~741
2021-07-03 21:02:42,252 DEBUG                  - depth 5, hash 3aeb70e, HEAD~745
2021-07-03 21:02:42,256 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java create 38:46
2021-07-03 21:02:42,307 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:42,313 DEBUG                  - depth 1, hash d7fbac0, HEAD~566
2021-07-03 21:02:42,317 DEBUG                  - depth 2, hash 26ab404, HEAD~605
2021-07-03 21:02:42,322 DEBUG                  - depth 3, hash 7e76014, HEAD~635
2021-07-03 21:02:42,326 DEBUG                  - depth 4, hash ea9c023, HEAD~741
2021-07-03 21:02:42,330 DEBUG                  - depth 5, hash 3aeb70e, HEAD~745
2021-07-03 21:02:42,676 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java <init> 53:60
2021-07-03 21:02:42,730 DEBUG                  - depth 0, hash 45511fd, HEAD~104
2021-07-03 21:02:42,736 DEBUG                  - depth 1, hash aa2f61b, HEAD~620
2021-07-03 21:02:42,740 DEBUG                  - depth 2, hash e23973a, HEAD~625
2021-07-03 21:02:42,744 DEBUG                  - depth 3, hash 25c6ae1, HEAD~720
2021-07-03 21:02:42,749 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java create 92:101
2021-07-03 21:02:42,803 DEBUG                  - depth 0, hash e5b3f63, HEAD~258
2021-07-03 21:02:42,808 DEBUG                  - depth 1, hash 125e6d9, HEAD~379
2021-07-03 21:02:42,813 DEBUG                  - depth 2, hash e280ffd, HEAD~395
2021-07-03 21:02:42,817 DEBUG                  - depth 3, hash 6cca23c, HEAD~545
2021-07-03 21:02:42,822 DEBUG                  - depth 4, hash 26ab404, HEAD~605
2021-07-03 21:02:42,826 DEBUG                  - depth 5, hash 7e76014, HEAD~635
2021-07-03 21:02:42,830 DEBUG                  - depth 6, hash 8b21c77, HEAD~692
2021-07-03 21:02:42,835 DEBUG                  - depth 7, hash 25c6ae1, HEAD~720
2021-07-03 21:02:42,839 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java createBoundField 103:140
2021-07-03 21:02:42,893 DEBUG                  - depth 0, hash 2df6550, HEAD~102
2021-07-03 21:02:42,899 DEBUG                  - depth 1, hash 45511fd, HEAD~104
2021-07-03 21:02:42,903 DEBUG                  - depth 2, hash 3ff16c3, HEAD~112
2021-07-03 21:02:42,907 DEBUG                  - depth 3, hash e5b3f63, HEAD~258
2021-07-03 21:02:42,912 DEBUG                  - depth 4, hash 8d5a413, HEAD~359
2021-07-03 21:02:42,916 DEBUG                  - depth 5, hash bf549f0, HEAD~401
2021-07-03 21:02:42,920 DEBUG                  - depth 6, hash af4879d, HEAD~449
2021-07-03 21:02:42,925 DEBUG                  - depth 7, hash fd4fbe4, HEAD~452
2021-07-03 21:02:42,929 DEBUG                  - depth 8, hash 7e76014, HEAD~635
2021-07-03 21:02:42,933 DEBUG                  - depth 9, hash 3196450, HEAD~660
2021-07-03 21:02:42,938 DEBUG                  - depth 10, hash 25c6ae1, HEAD~720
2021-07-03 21:02:42,942 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java excludeField 62:64
2021-07-03 21:02:42,998 DEBUG                  - depth 0, hash b6a625f, HEAD~360
2021-07-03 21:02:43,004 DEBUG                  - depth 1, hash aa2f61b, HEAD~620
2021-07-03 21:02:43,008 DEBUG                  - depth 2, hash e23973a, HEAD~625
2021-07-03 21:02:43,012 DEBUG                  - depth 3, hash 25c6ae1, HEAD~720
2021-07-03 21:02:43,017 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java excludeField 66:68
2021-07-03 21:02:43,071 DEBUG                  - depth 0, hash b6a625f, HEAD~360
2021-07-03 21:02:43,077 DEBUG                  - depth 1, hash aa2f61b, HEAD~620
2021-07-03 21:02:43,081 DEBUG                  - depth 2, hash e23973a, HEAD~625
2021-07-03 21:02:43,085 DEBUG                  - depth 3, hash 25c6ae1, HEAD~720
2021-07-03 21:02:43,089 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java getBoundFields 142:178
2021-07-03 21:02:43,144 DEBUG                  - depth 0, hash 9e44d60, HEAD~46
