2021-07-03 20:51:37,271 INFO     Search BICs for /tmp/Csv-11b/
2021-07-03 20:51:42,157 DEBUG                  - depth 26, hash 9ebd0d9, HEAD~586
2021-07-03 20:51:42,161 DEBUG                  - depth 27, hash 1299ddf, HEAD~587
2021-07-03 20:51:42,165 DEBUG                  - depth 28, hash fa07dea, HEAD~588
2021-07-03 20:51:42,170 DEBUG                  - depth 29, hash 83e4a90, HEAD~590
2021-07-03 20:51:42,174 DEBUG                  - depth 30, hash 38670db, HEAD~623
2021-07-03 20:51:42,178 DEBUG    [line range] org/apache/commons/csv/Lexer.java parseSimpleToken 186:218
2021-07-03 20:51:42,207 DEBUG                  - depth 0, hash 8e18054, HEAD~58
2021-07-03 20:51:42,212 DEBUG                  - depth 1, hash a062477, HEAD~194
2021-07-03 20:51:42,217 DEBUG                  - depth 2, hash 93a07b9, HEAD~223
2021-07-03 20:51:42,221 DEBUG                  - depth 3, hash 2c61208, HEAD~245
2021-07-03 20:51:42,225 DEBUG                  - depth 4, hash c4014b6, HEAD~314
2021-07-03 20:51:42,229 DEBUG                  - depth 5, hash 2a8ce4a, HEAD~428
2021-07-03 20:51:42,234 DEBUG                  - depth 6, hash 3655efc, HEAD~452
2021-07-03 20:51:42,238 DEBUG                  - depth 7, hash 6ab9b46, HEAD~470
2021-07-03 20:51:42,242 DEBUG                  - depth 8, hash 19ba389, HEAD~535
2021-07-03 20:51:42,246 DEBUG                  - depth 9, hash ba26844, HEAD~559
2021-07-03 20:51:42,250 DEBUG                  - depth 10, hash 9114337, HEAD~562
2021-07-03 20:51:42,255 DEBUG                  - depth 11, hash 38741a4, HEAD~578
2021-07-03 20:51:42,259 DEBUG                  - depth 12, hash dd26201, HEAD~583
2021-07-03 20:51:42,263 DEBUG                  - depth 13, hash fa07dea, HEAD~588
2021-07-03 20:51:42,267 DEBUG                  - depth 14, hash 83e4a90, HEAD~590
2021-07-03 20:51:42,272 DEBUG                  - depth 15, hash 38670db, HEAD~623
2021-07-03 20:51:42,276 DEBUG    [line range] org/apache/commons/csv/Lexer.java readEndOfLine 363:370
2021-07-03 20:51:42,302 DEBUG                  - depth 0, hash 8e18054, HEAD~58
2021-07-03 20:51:42,307 DEBUG                  - depth 1, hash 7b168eb, HEAD~161
2021-07-03 20:51:42,590 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 24
2021-07-03 20:51:42,615 DEBUG                  - depth 0, hash e693d87, HEAD~421
2021-07-03 20:51:42,620 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 29
2021-07-03 20:51:42,645 DEBUG                  - depth 0, hash e693d87, HEAD~421
2021-07-03 20:51:42,650 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 35
2021-07-03 20:51:42,674 DEBUG                  - depth 0, hash e693d87, HEAD~421
2021-07-03 20:51:42,680 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 40
2021-07-03 20:51:42,705 DEBUG                  - depth 0, hash e693d87, HEAD~421
2021-07-03 20:51:42,710 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 47
2021-07-03 20:51:42,735 DEBUG                  - depth 0, hash e693d87, HEAD~421
2021-07-03 20:51:43,019 DEBUG    [single line]   org/apache/commons/csv/Token.java <init> 29
2021-07-03 20:51:43,044 DEBUG                  - depth 0, hash 0e7e9de, HEAD~434
2021-07-03 20:51:43,049 DEBUG                  - depth 1, hash 7592782, HEAD~598
2021-07-03 20:51:43,054 DEBUG    [line range] org/apache/commons/csv/Token.java <init> 52:52
2021-07-03 20:51:43,078 DEBUG                  - depth 0, hash 7592782, HEAD~598
2021-07-03 20:51:43,084 DEBUG    [line range] org/apache/commons/csv/Token.java reset 60:64
2021-07-03 20:51:43,108 DEBUG                  - depth 0, hash 17c2635, HEAD~435
2021-07-03 20:51:43,114 DEBUG                  - depth 1, hash 7592782, HEAD~598
2021-07-03 20:51:43,118 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 34
2021-07-03 20:51:43,143 DEBUG                  - depth 0, hash 7592782, HEAD~598
2021-07-03 20:51:43,149 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 36
2021-07-03 20:51:43,174 DEBUG                  - depth 0, hash 7592782, HEAD~598
2021-07-03 20:51:43,179 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 39
2021-07-03 20:51:43,205 DEBUG                  - depth 0, hash 7592782, HEAD~598
2021-07-03 20:51:43,210 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 42
2021-07-03 20:51:43,235 DEBUG                  - depth 0, hash 7592782, HEAD~598
2021-07-03 20:51:43,241 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 45
2021-07-03 20:51:43,266 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~561
2021-07-03 20:51:43,271 DEBUG                  - depth 1, hash 7592782, HEAD~598
2021-07-03 20:51:43,275 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 48
2021-07-03 20:51:43,300 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~561
2021-07-03 20:51:43,305 DEBUG                  - depth 1, hash 7592782, HEAD~598
2021-07-03 20:51:43,310 INFO     The number of BIC candidates: 141
