2021-07-03 20:51:55,078 INFO     Search BICs for /tmp/Csv-12b/
2021-07-03 20:51:59,874 DEBUG                  - depth 3, hash f51f898, HEAD~41
2021-07-03 20:51:59,878 DEBUG                  - depth 4, hash 8e18054, HEAD~111
2021-07-03 20:51:59,882 DEBUG                  - depth 5, hash 5a30b37, HEAD~191
2021-07-03 20:51:59,886 DEBUG                  - depth 6, hash 65f6f1d, HEAD~210
2021-07-03 20:51:59,890 DEBUG                  - depth 7, hash aede94a, HEAD~213
2021-07-03 20:51:59,895 DEBUG                  - depth 8, hash 7b168eb, HEAD~214
2021-07-03 20:51:59,899 DEBUG                  - depth 9, hash 05ecd91, HEAD~338
2021-07-03 20:51:59,903 DEBUG                  - depth 10, hash 6ab9b46, HEAD~523
2021-07-03 20:51:59,907 DEBUG                  - depth 11, hash fdfe508, HEAD~646
2021-07-03 20:51:59,911 DEBUG                  - depth 12, hash 65ab9db, HEAD~650
2021-07-03 20:51:59,915 DEBUG                  - depth 13, hash 38670db, HEAD~676
2021-07-03 20:51:59,920 DEBUG    [line range] org/apache/commons/csv/Lexer.java isCommentStart 412:414
2021-07-03 20:51:59,946 DEBUG                  - depth 0, hash 5a30b37, HEAD~191
2021-07-03 20:51:59,952 DEBUG                  - depth 1, hash 7b168eb, HEAD~214
2021-07-03 20:51:59,956 DEBUG    [line range] org/apache/commons/csv/Lexer.java isDelimiter 400:402
2021-07-03 20:51:59,983 DEBUG                  - depth 0, hash 7b168eb, HEAD~214
2021-07-03 20:51:59,989 DEBUG    [line range] org/apache/commons/csv/Lexer.java isEndOfFile 396:398
2021-07-03 20:52:00,016 DEBUG                  - depth 0, hash 7b168eb, HEAD~214
2021-07-03 20:52:00,022 DEBUG    [line range] org/apache/commons/csv/Lexer.java isEscape 404:406
2021-07-03 20:52:00,049 DEBUG                  - depth 0, hash 7b168eb, HEAD~214
2021-07-03 20:52:00,055 DEBUG    [line range] org/apache/commons/csv/Lexer.java isQuoteChar 408:410
2021-07-03 20:52:00,081 DEBUG                  - depth 0, hash 7b168eb, HEAD~214
2021-07-03 20:52:00,087 DEBUG    [line range] org/apache/commons/csv/Lexer.java isStartOfLine 389:391
2021-07-03 20:52:00,113 DEBUG                  - depth 0, hash 7b168eb, HEAD~214
2021-07-03 20:52:00,119 DEBUG    [line range] org/apache/commons/csv/Lexer.java mapNullToDisabled 291:293
2021-07-03 20:52:00,146 DEBUG                  - depth 0, hash a223126, HEAD~207
2021-07-03 20:52:00,152 DEBUG                  - depth 1, hash 7b168eb, HEAD~214
2021-07-03 20:52:00,156 DEBUG    [line range] org/apache/commons/csv/Lexer.java nextToken 83:165
2021-07-03 20:52:00,186 DEBUG                  - depth 0, hash 8e18054, HEAD~111
2021-07-03 20:52:00,192 DEBUG                  - depth 1, hash fcc0d15, HEAD~240
2021-07-03 20:52:00,196 DEBUG                  - depth 2, hash 530b038, HEAD~275
2021-07-03 20:52:00,201 DEBUG                  - depth 3, hash 93a07b9, HEAD~276
2021-07-03 20:52:00,205 DEBUG                  - depth 4, hash c4014b6, HEAD~367
2021-07-03 20:52:00,209 DEBUG                  - depth 5, hash 350d34d, HEAD~440
2021-07-03 20:52:00,213 DEBUG                  - depth 6, hash 2a8ce4a, HEAD~481
2021-07-03 20:52:00,218 DEBUG                  - depth 7, hash 9f6d3f5, HEAD~485
2021-07-03 20:52:00,222 DEBUG                  - depth 8, hash 992c064, HEAD~504
2021-07-03 20:52:00,226 DEBUG                  - depth 9, hash 3655efc, HEAD~505
2021-07-03 20:52:00,230 DEBUG                  - depth 10, hash 6ab9b46, HEAD~523
2021-07-03 20:52:00,234 DEBUG                  - depth 11, hash 8608520, HEAD~542
2021-07-03 20:52:00,239 DEBUG                  - depth 12, hash 93fc1f9, HEAD~543
2021-07-03 20:52:00,243 DEBUG                  - depth 13, hash bf06bed, HEAD~546
2021-07-03 20:52:00,247 DEBUG                  - depth 14, hash 787ab08, HEAD~576
2021-07-03 20:52:00,252 DEBUG                  - depth 15, hash 8462234, HEAD~582
2021-07-03 20:52:00,256 DEBUG                  - depth 16, hash 3fd45b5, HEAD~586
2021-07-03 20:52:00,260 DEBUG                  - depth 17, hash 7addc8f, HEAD~596
2021-07-03 20:52:00,264 DEBUG                  - depth 18, hash e922bf9, HEAD~604
2021-07-03 20:52:00,269 DEBUG                  - depth 19, hash 05b5c8e, HEAD~605
2021-07-03 20:52:00,273 DEBUG                  - depth 20, hash 93089b2, HEAD~607
2021-07-03 20:52:00,277 DEBUG                  - depth 21, hash 7c2cfea, HEAD~613
2021-07-03 20:52:00,281 DEBUG                  - depth 22, hash 0a0f3bb, HEAD~614
2021-07-03 20:52:00,286 DEBUG                  - depth 23, hash 9114337, HEAD~615
2021-07-03 20:52:00,290 DEBUG                  - depth 24, hash 38741a4, HEAD~631
2021-07-03 20:52:00,294 DEBUG                  - depth 25, hash dd26201, HEAD~636
2021-07-03 20:52:00,298 DEBUG                  - depth 26, hash 9ebd0d9, HEAD~639
2021-07-03 20:52:00,303 DEBUG                  - depth 27, hash 1299ddf, HEAD~640
2021-07-03 20:52:00,307 DEBUG                  - depth 28, hash fa07dea, HEAD~641
2021-07-03 20:52:00,311 DEBUG                  - depth 29, hash 83e4a90, HEAD~643
2021-07-03 20:52:00,315 DEBUG                  - depth 30, hash 38670db, HEAD~676
2021-07-03 20:52:00,320 DEBUG    [line range] org/apache/commons/csv/Lexer.java parseSimpleToken 186:218
2021-07-03 20:52:00,349 DEBUG                  - depth 0, hash 8e18054, HEAD~111
2021-07-03 20:52:00,355 DEBUG                  - depth 1, hash a062477, HEAD~247
2021-07-03 20:52:00,359 DEBUG                  - depth 2, hash 93a07b9, HEAD~276
2021-07-03 20:52:00,364 DEBUG                  - depth 3, hash 2c61208, HEAD~298
2021-07-03 20:52:00,368 DEBUG                  - depth 4, hash c4014b6, HEAD~367
2021-07-03 20:52:00,372 DEBUG                  - depth 5, hash 2a8ce4a, HEAD~481
2021-07-03 20:52:00,376 DEBUG                  - depth 6, hash 3655efc, HEAD~505
2021-07-03 20:52:00,381 DEBUG                  - depth 7, hash 6ab9b46, HEAD~523
2021-07-03 20:52:00,385 DEBUG                  - depth 8, hash 19ba389, HEAD~588
2021-07-03 20:52:00,389 DEBUG                  - depth 9, hash ba26844, HEAD~612
2021-07-03 20:52:00,393 DEBUG                  - depth 10, hash 9114337, HEAD~615
2021-07-03 20:52:00,398 DEBUG                  - depth 11, hash 38741a4, HEAD~631
2021-07-03 20:52:00,402 DEBUG                  - depth 12, hash dd26201, HEAD~636
2021-07-03 20:52:00,406 DEBUG                  - depth 13, hash fa07dea, HEAD~641
2021-07-03 20:52:00,411 DEBUG                  - depth 14, hash 83e4a90, HEAD~643
2021-07-03 20:52:00,415 DEBUG                  - depth 15, hash 38670db, HEAD~676
2021-07-03 20:52:00,419 DEBUG    [line range] org/apache/commons/csv/Lexer.java readEndOfLine 363:370
2021-07-03 20:52:00,447 DEBUG                  - depth 0, hash 8e18054, HEAD~111
2021-07-03 20:52:00,452 DEBUG                  - depth 1, hash 7b168eb, HEAD~214
2021-07-03 20:52:00,718 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 24
2021-07-03 20:52:00,744 DEBUG                  - depth 0, hash a72c71f, HEAD~23
2021-07-03 20:52:00,750 DEBUG                  - depth 1, hash e693d87, HEAD~474
2021-07-03 20:52:00,754 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 29
2021-07-03 20:52:00,780 DEBUG                  - depth 0, hash e693d87, HEAD~474
2021-07-03 20:52:00,786 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 35
2021-07-03 20:52:00,812 DEBUG                  - depth 0, hash e693d87, HEAD~474
2021-07-03 20:52:00,818 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 40
2021-07-03 20:52:00,843 DEBUG                  - depth 0, hash e693d87, HEAD~474
2021-07-03 20:52:00,849 DEBUG    [single line]   org/apache/commons/csv/QuoteMode.java <clinit> 47
2021-07-03 20:52:00,875 DEBUG                  - depth 0, hash e693d87, HEAD~474
2021-07-03 20:52:01,167 DEBUG    [single line]   org/apache/commons/csv/Token.java <init> 29
2021-07-03 20:52:01,194 DEBUG                  - depth 0, hash 0e7e9de, HEAD~487
2021-07-03 20:52:01,200 DEBUG                  - depth 1, hash 7592782, HEAD~651
2021-07-03 20:52:01,204 DEBUG    [line range] org/apache/commons/csv/Token.java <init> 52:52
2021-07-03 20:52:01,230 DEBUG                  - depth 0, hash 7592782, HEAD~651
2021-07-03 20:52:01,235 DEBUG    [line range] org/apache/commons/csv/Token.java reset 60:64
2021-07-03 20:52:01,261 DEBUG                  - depth 0, hash 17c2635, HEAD~488
2021-07-03 20:52:01,267 DEBUG                  - depth 1, hash 7592782, HEAD~651
2021-07-03 20:52:01,271 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 34
2021-07-03 20:52:01,298 DEBUG                  - depth 0, hash 7592782, HEAD~651
2021-07-03 20:52:01,303 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 36
2021-07-03 20:52:01,330 DEBUG                  - depth 0, hash 7592782, HEAD~651
2021-07-03 20:52:01,335 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 39
2021-07-03 20:52:01,361 DEBUG                  - depth 0, hash 7592782, HEAD~651
2021-07-03 20:52:01,367 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 42
2021-07-03 20:52:01,393 DEBUG                  - depth 0, hash 7592782, HEAD~651
2021-07-03 20:52:01,399 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 45
2021-07-03 20:52:01,424 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~614
2021-07-03 20:52:01,430 DEBUG                  - depth 1, hash 7592782, HEAD~651
2021-07-03 20:52:01,434 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 48
2021-07-03 20:52:01,461 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~614
2021-07-03 20:52:01,467 DEBUG                  - depth 1, hash 7592782, HEAD~651
2021-07-03 20:52:01,471 INFO     The number of BIC candidates: 153
