2021-07-03 20:56:30,758 INFO     Search BICs for /tmp/Gson-6b/
2021-07-03 20:56:37,848 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java <clinit> 42:47
2021-07-03 20:56:37,897 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:37,903 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:37,907 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:37,911 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:37,916 DEBUG                  - depth 4, hash 3b3a60d, HEAD~531
2021-07-03 20:56:37,920 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java <init> 42:47
2021-07-03 20:56:37,969 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:37,974 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:37,978 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:37,983 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:37,987 DEBUG                  - depth 4, hash 3b3a60d, HEAD~531
2021-07-03 20:56:37,991 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java create 42:47
2021-07-03 20:56:38,039 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:38,045 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:38,049 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:38,054 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:38,058 DEBUG                  - depth 4, hash 3b3a60d, HEAD~531
2021-07-03 20:56:38,354 DEBUG    [line range] com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java <init> 36:38
2021-07-03 20:56:38,401 DEBUG                  - depth 0, hash edf6608, HEAD~224
2021-07-03 20:56:38,407 DEBUG                  - depth 1, hash 7f6a096, HEAD~225
2021-07-03 20:56:38,411 DEBUG                  - depth 2, hash 67d512e, HEAD~234
2021-07-03 20:56:38,416 DEBUG    [line range] com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java create 40:48
2021-07-03 20:56:38,464 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:38,470 DEBUG                  - depth 1, hash 1de2ace, HEAD~193
2021-07-03 20:56:38,474 DEBUG                  - depth 2, hash 117d8ea, HEAD~210
2021-07-03 20:56:38,479 DEBUG                  - depth 3, hash 125e6d9, HEAD~211
2021-07-03 20:56:38,483 DEBUG                  - depth 4, hash edf6608, HEAD~224
2021-07-03 20:56:38,487 DEBUG                  - depth 5, hash 7f6a096, HEAD~225
2021-07-03 20:56:38,491 DEBUG                  - depth 6, hash e280ffd, HEAD~227
2021-07-03 20:56:38,496 DEBUG                  - depth 7, hash bf549f0, HEAD~233
2021-07-03 20:56:38,500 DEBUG                  - depth 8, hash 67d512e, HEAD~234
2021-07-03 20:56:38,504 DEBUG    [line range] com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java getTypeAdapter 50:69
2021-07-03 20:56:38,554 DEBUG                  - depth 0, hash 23e2916, HEAD~28
2021-07-03 20:56:38,559 DEBUG                  - depth 1, hash 117d8ea, HEAD~210
2021-07-03 20:56:38,564 DEBUG                  - depth 2, hash 125e6d9, HEAD~211
2021-07-03 20:56:38,568 DEBUG                  - depth 3, hash edf6608, HEAD~224
2021-07-03 20:56:38,572 DEBUG                  - depth 4, hash 7f6a096, HEAD~225
2021-07-03 20:56:38,576 DEBUG                  - depth 5, hash e280ffd, HEAD~227
2021-07-03 20:56:38,581 DEBUG                  - depth 6, hash bf549f0, HEAD~233
2021-07-03 20:56:38,585 DEBUG                  - depth 7, hash 67d512e, HEAD~234
2021-07-03 20:56:38,949 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java <init> 109:113
2021-07-03 20:56:38,999 DEBUG                  - depth 0, hash a98d6ea, HEAD~550
2021-07-03 20:56:39,005 DEBUG                  - depth 1, hash 25c6ae1, HEAD~552
2021-07-03 20:56:39,009 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java create 115:134
2021-07-03 20:56:39,059 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:39,065 DEBUG                  - depth 1, hash 6cca23c, HEAD~377
2021-07-03 20:56:39,069 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:39,073 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:39,078 DEBUG                  - depth 4, hash 3196450, HEAD~492
2021-07-03 20:56:39,082 DEBUG                  - depth 5, hash 194c18d, HEAD~494
2021-07-03 20:56:39,086 DEBUG                  - depth 6, hash b2d5940, HEAD~530
2021-07-03 20:56:39,090 DEBUG                  - depth 7, hash a98d6ea, HEAD~550
2021-07-03 20:56:39,095 DEBUG                  - depth 8, hash 25c6ae1, HEAD~552
2021-07-03 20:56:39,398 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java <clinit> 38:46
2021-07-03 20:56:39,446 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:39,452 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:39,456 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:39,460 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:39,464 DEBUG                  - depth 4, hash ea9c023, HEAD~573
2021-07-03 20:56:39,469 DEBUG                  - depth 5, hash 3aeb70e, HEAD~577
2021-07-03 20:56:39,473 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java <init> 38:46
2021-07-03 20:56:39,521 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:39,527 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:39,531 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:39,536 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:39,540 DEBUG                  - depth 4, hash ea9c023, HEAD~573
2021-07-03 20:56:39,544 DEBUG                  - depth 5, hash 3aeb70e, HEAD~577
2021-07-03 20:56:39,549 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java create 38:46
2021-07-03 20:56:39,598 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:39,603 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:39,608 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:39,612 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:39,616 DEBUG                  - depth 4, hash ea9c023, HEAD~573
2021-07-03 20:56:39,621 DEBUG                  - depth 5, hash 3aeb70e, HEAD~577
2021-07-03 20:56:39,977 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java <init> 53:58
2021-07-03 20:56:40,027 DEBUG                  - depth 0, hash aa2f61b, HEAD~452
2021-07-03 20:56:40,033 DEBUG                  - depth 1, hash e23973a, HEAD~457
2021-07-03 20:56:40,037 DEBUG                  - depth 2, hash 25c6ae1, HEAD~552
2021-07-03 20:56:40,338 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java <clinit> 39:45
2021-07-03 20:56:40,386 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:40,392 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:40,396 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:40,400 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:40,404 DEBUG                  - depth 4, hash 3f26144, HEAD~528
2021-07-03 20:56:40,409 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java <init> 39:45
2021-07-03 20:56:40,456 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:40,462 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:40,467 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:40,471 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:40,475 DEBUG                  - depth 4, hash 3f26144, HEAD~528
2021-07-03 20:56:40,479 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java create 39:45
2021-07-03 20:56:40,528 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:40,534 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:40,538 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:40,543 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:40,547 DEBUG                  - depth 4, hash 3f26144, HEAD~528
2021-07-03 20:56:40,857 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java <clinit> 41:46
2021-07-03 20:56:40,908 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:40,914 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:40,918 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:40,922 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:40,926 DEBUG                  - depth 4, hash 3b3a60d, HEAD~531
2021-07-03 20:56:40,931 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java <init> 41:46
2021-07-03 20:56:40,978 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:40,984 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:40,988 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:40,992 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:40,997 DEBUG                  - depth 4, hash 3b3a60d, HEAD~531
2021-07-03 20:56:41,001 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java create 41:46
2021-07-03 20:56:41,048 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:41,054 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:41,058 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:41,063 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:41,067 DEBUG                  - depth 4, hash 3b3a60d, HEAD~531
2021-07-03 20:56:41,524 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <clinit> 68:89
2021-07-03 20:56:41,574 DEBUG                  - depth 0, hash 6a69c60, HEAD~270
2021-07-03 20:56:41,580 DEBUG                  - depth 1, hash dd86d63, HEAD~372
2021-07-03 20:56:41,584 DEBUG                  - depth 2, hash 82f18a2, HEAD~400
2021-07-03 20:56:41,588 DEBUG                  - depth 3, hash bd937fe, HEAD~401
2021-07-03 20:56:41,594 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactory 852:863
2021-07-03 20:56:41,648 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:41,654 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:41,658 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:41,662 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:41,667 DEBUG                  - depth 4, hash 94d59b5, HEAD~488
2021-07-03 20:56:41,671 DEBUG                  - depth 5, hash c71e61c, HEAD~544
2021-07-03 20:56:41,675 DEBUG                  - depth 6, hash c5f1df1, HEAD~623
2021-07-03 20:56:41,679 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactory 865:878
2021-07-03 20:56:41,732 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:41,738 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:41,743 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:41,747 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:41,751 DEBUG                  - depth 4, hash 94d59b5, HEAD~488
2021-07-03 20:56:41,755 DEBUG                  - depth 5, hash c71e61c, HEAD~544
2021-07-03 20:56:41,759 DEBUG                  - depth 6, hash 9db0c53, HEAD~570
2021-07-03 20:56:41,764 DEBUG                  - depth 7, hash aa06705, HEAD~595
2021-07-03 20:56:41,768 DEBUG                  - depth 8, hash c5f1df1, HEAD~623
2021-07-03 20:56:41,773 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactoryForMultipleTypes 880:893
2021-07-03 20:56:41,827 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:41,832 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:41,837 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:41,841 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:41,845 DEBUG                  - depth 4, hash 94d59b5, HEAD~488
2021-07-03 20:56:41,850 DEBUG                  - depth 5, hash d20df34, HEAD~538
2021-07-03 20:56:41,854 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newTypeHierarchyFactory 899:927
2021-07-03 20:56:41,907 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:41,912 DEBUG                  - depth 1, hash 7d1973e, HEAD~94
2021-07-03 20:56:41,917 DEBUG                  - depth 2, hash d7fbac0, HEAD~398
2021-07-03 20:56:41,921 DEBUG                  - depth 3, hash 26ab404, HEAD~437
2021-07-03 20:56:41,926 DEBUG                  - depth 4, hash 7e76014, HEAD~467
2021-07-03 20:56:41,930 DEBUG                  - depth 5, hash 94d59b5, HEAD~488
2021-07-03 20:56:41,934 DEBUG                  - depth 6, hash c71e61c, HEAD~544
2021-07-03 20:56:41,939 DEBUG                  - depth 7, hash ea9c023, HEAD~573
2021-07-03 20:56:41,943 DEBUG                  - depth 8, hash c5f1df1, HEAD~623
2021-07-03 20:56:41,947 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java write 260:271
2021-07-03 20:56:41,995 DEBUG                  - depth 0, hash 7821b73, HEAD~85
2021-07-03 20:56:42,002 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 592:611
2021-07-03 20:56:42,055 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:42,060 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:42,065 DEBUG                  - depth 2, hash f602bce, HEAD~433
2021-07-03 20:56:42,069 DEBUG                  - depth 3, hash 26ab404, HEAD~437
2021-07-03 20:56:42,073 DEBUG                  - depth 4, hash 7e76014, HEAD~467
2021-07-03 20:56:42,078 DEBUG                  - depth 5, hash 5db4cae, HEAD~497
2021-07-03 20:56:42,082 DEBUG                  - depth 6, hash 3f26144, HEAD~528
2021-07-03 20:56:42,086 DEBUG                  - depth 7, hash c1bac6d, HEAD~533
2021-07-03 20:56:42,091 DEBUG                  - depth 8, hash 81854db, HEAD~534
2021-07-03 20:56:42,095 DEBUG                  - depth 9, hash 8217aca, HEAD~537
2021-07-03 20:56:42,099 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java create 592:611
2021-07-03 20:56:42,153 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:42,159 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:42,163 DEBUG                  - depth 2, hash f602bce, HEAD~433
2021-07-03 20:56:42,167 DEBUG                  - depth 3, hash 26ab404, HEAD~437
2021-07-03 20:56:42,171 DEBUG                  - depth 4, hash 7e76014, HEAD~467
2021-07-03 20:56:42,176 DEBUG                  - depth 5, hash 5db4cae, HEAD~497
2021-07-03 20:56:42,180 DEBUG                  - depth 6, hash 3f26144, HEAD~528
2021-07-03 20:56:42,184 DEBUG                  - depth 7, hash c1bac6d, HEAD~533
2021-07-03 20:56:42,188 DEBUG                  - depth 8, hash 81854db, HEAD~534
2021-07-03 20:56:42,193 DEBUG                  - depth 9, hash 8217aca, HEAD~537
2021-07-03 20:56:42,197 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 852:863
2021-07-03 20:56:42,252 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:42,257 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:42,262 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:42,266 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:42,271 DEBUG                  - depth 4, hash 94d59b5, HEAD~488
2021-07-03 20:56:42,275 DEBUG                  - depth 5, hash c71e61c, HEAD~544
2021-07-03 20:56:42,279 DEBUG                  - depth 6, hash c5f1df1, HEAD~623
2021-07-03 20:56:42,284 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 865:878
2021-07-03 20:56:42,338 DEBUG                  - depth 0, hash e5b3f63, HEAD~90
2021-07-03 20:56:42,344 DEBUG                  - depth 1, hash d7fbac0, HEAD~398
2021-07-03 20:56:42,348 DEBUG                  - depth 2, hash 26ab404, HEAD~437
2021-07-03 20:56:42,352 DEBUG                  - depth 3, hash 7e76014, HEAD~467
2021-07-03 20:56:42,357 DEBUG                  - depth 4, hash 94d59b5, HEAD~488
2021-07-03 20:56:42,361 DEBUG                  - depth 5, hash c71e61c, HEAD~544
2021-07-03 20:56:42,365 DEBUG                  - depth 6, hash 9db0c53, HEAD~570
2021-07-03 20:56:42,369 DEBUG                  - depth 7, hash aa06705, HEAD~595
2021-07-03 20:56:42,374 DEBUG                  - depth 8, hash c5f1df1, HEAD~623
2021-07-03 20:56:42,727 DEBUG    [line range] com/google/gson/reflect/TypeToken.java <init> 70:75
2021-07-03 20:56:42,776 DEBUG                  - depth 0, hash c8bd121, HEAD~698
2021-07-03 20:56:42,782 DEBUG                  - depth 1, hash 4efb133, HEAD~721
2021-07-03 20:56:42,787 DEBUG                  - depth 2, hash 5e74dab, HEAD~722
2021-07-03 20:56:42,791 DEBUG                  - depth 3, hash d1ddab2, HEAD~789
2021-07-03 20:56:42,795 DEBUG                  - depth 4, hash 57d1f32, HEAD~1207
2021-07-03 20:56:42,800 DEBUG    [line range] com/google/gson/reflect/TypeToken.java get 302:304
2021-07-03 20:56:42,850 DEBUG                  - depth 0, hash d1ddab2, HEAD~789
2021-07-03 20:56:42,855 DEBUG                  - depth 1, hash 57d1f32, HEAD~1207
2021-07-03 20:56:42,860 DEBUG    [line range] com/google/gson/reflect/TypeToken.java get 295:297
2021-07-03 20:56:42,910 DEBUG                  - depth 0, hash d1ddab2, HEAD~789
2021-07-03 20:56:42,916 DEBUG                  - depth 1, hash 57d1f32, HEAD~1207
2021-07-03 20:56:42,920 DEBUG    [line range] com/google/gson/reflect/TypeToken.java getRawType 93:95
2021-07-03 20:56:42,971 DEBUG                  - depth 0, hash d1ddab2, HEAD~789
2021-07-03 20:56:42,976 DEBUG                  - depth 1, hash 57d1f32, HEAD~1207
2021-07-03 20:56:42,981 DEBUG    [line range] com/google/gson/reflect/TypeToken.java getType 100:102
2021-07-03 20:56:43,031 DEBUG                  - depth 0, hash d1ddab2, HEAD~789
2021-07-03 20:56:43,037 DEBUG                  - depth 1, hash 57d1f32, HEAD~1207
2021-07-03 20:56:43,042 DEBUG    [line range] com/google/gson/reflect/TypeToken.java hashCode 279:281
2021-07-03 20:56:43,092 DEBUG                  - depth 0, hash d1ddab2, HEAD~789
2021-07-03 20:56:43,561 DEBUG    [line range] com/google/gson/stream/JsonReader.java <clinit> 192:192
2021-07-03 20:56:43,616 DEBUG                  - depth 0, hash b96d2d9, HEAD~314
2021-07-03 20:56:43,621 DEBUG    [line range] com/google/gson/stream/JsonReader.java <init> 230:230
2021-07-03 20:56:43,676 DEBUG                  - depth 0, hash 46b4346, HEAD~316
2021-07-03 20:56:43,682 DEBUG    [line range] com/google/gson/stream/JsonReader.java consumeNonExecutePrefix 1573:1590
2021-07-03 20:56:43,736 DEBUG                  - depth 0, hash b96d2d9, HEAD~314
2021-07-03 20:56:43,742 DEBUG    [line range] com/google/gson/stream/JsonReader.java doPeek 465:599
2021-07-03 20:56:43,797 DEBUG                  - depth 0, hash c8627c8, HEAD~24
2021-07-03 20:56:43,802 DEBUG                  - depth 1, hash 7a1c94f, HEAD~33
2021-07-03 20:56:43,807 DEBUG                  - depth 2, hash 085856c, HEAD~311
2021-07-03 20:56:43,811 DEBUG                  - depth 3, hash b96d2d9, HEAD~314
2021-07-03 20:56:43,816 DEBUG                  - depth 4, hash 46b4346, HEAD~316
2021-07-03 20:56:43,820 DEBUG    [line range] com/google/gson/stream/JsonReader.java fillBuffer 1281:1308
2021-07-03 20:56:43,874 DEBUG                  - depth 0, hash 8daf3aa, HEAD~303
2021-07-03 20:56:43,880 DEBUG                  - depth 1, hash 46b7363, HEAD~304
2021-07-03 20:56:43,884 DEBUG                  - depth 2, hash 46b4346, HEAD~316
2021-07-03 20:56:43,889 DEBUG    [line range] com/google/gson/stream/JsonReader.java isLenient 332:334
2021-07-03 20:56:43,942 DEBUG                  - depth 0, hash 46b4346, HEAD~316
2021-07-03 20:56:43,948 DEBUG    [line range] com/google/gson/stream/JsonReader.java nextNonWhitespace 1324:1412
2021-07-03 20:56:44,001 DEBUG                  - depth 0, hash 8daf3aa, HEAD~303
2021-07-03 20:56:44,007 DEBUG                  - depth 1, hash bdf2cac, HEAD~306
2021-07-03 20:56:44,011 DEBUG                  - depth 2, hash 46b4346, HEAD~316
2021-07-03 20:56:44,016 DEBUG    [line range] com/google/gson/stream/JsonReader.java peek 426:463
2021-07-03 20:56:44,070 DEBUG                  - depth 0, hash 3920d95, HEAD~302
2021-07-03 20:56:44,076 DEBUG                  - depth 1, hash 085856c, HEAD~311
2021-07-03 20:56:44,080 DEBUG                  - depth 2, hash 46b4346, HEAD~316
2021-07-03 20:56:44,085 DEBUG    [line range] com/google/gson/stream/JsonReader.java setLenient 325:327
2021-07-03 20:56:44,138 DEBUG                  - depth 0, hash 46b4346, HEAD~316
2021-07-03 20:56:44,144 DEBUG    [single line]   com/google/gson/stream/JsonReader.java <init> 1593
2021-07-03 20:56:44,197 DEBUG                  - depth 0, hash 46b4346, HEAD~316
2021-07-03 20:56:44,467 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 25
2021-07-03 20:56:44,515 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:44,521 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 31
2021-07-03 20:56:44,569 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:44,575 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 37
2021-07-03 20:56:44,622 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:44,627 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 43
2021-07-03 20:56:44,674 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:44,680 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 49
2021-07-03 20:56:44,727 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:44,733 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 56
2021-07-03 20:56:44,780 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:44,785 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 61
2021-07-03 20:56:44,833 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:44,839 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 67
2021-07-03 20:56:44,888 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:44,893 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 72
2021-07-03 20:56:44,942 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:44,948 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 77
2021-07-03 20:56:44,996 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:45,001 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 84
2021-07-03 20:56:45,049 DEBUG                  - depth 0, hash 765a9f1, HEAD~896
2021-07-03 20:56:45,055 DEBUG    [line range] com/google/gson/Gson.java newJsonWriter 704:714
2021-07-03 20:56:45,113 DEBUG                  - depth 0, hash e81f3eb, HEAD~130
2021-07-03 20:56:45,119 DEBUG                  - depth 1, hash bb7f0b6, HEAD~515
2021-07-03 20:56:45,123 DEBUG    [line range] com/google/gson/Gson.java toJson 571:576
2021-07-03 20:56:45,188 DEBUG                  - depth 0, hash e79bcde, HEAD~645
2021-07-03 20:56:45,194 DEBUG                  - depth 1, hash 56aa828, HEAD~769
2021-07-03 20:56:45,199 DEBUG                  - depth 2, hash e37add7, HEAD~972
2021-07-03 20:56:45,203 DEBUG                  - depth 3, hash b634804, HEAD~979
2021-07-03 20:56:45,207 DEBUG                  - depth 4, hash 57d1f32, HEAD~1207
2021-07-03 20:56:45,212 DEBUG    [line range] com/google/gson/Gson.java toJson 593:597
2021-07-03 20:56:45,279 DEBUG                  - depth 0, hash bb7f0b6, HEAD~515
2021-07-03 20:56:45,284 DEBUG                  - depth 1, hash 747e3c3, HEAD~885
2021-07-03 20:56:45,289 DEBUG                  - depth 2, hash e37add7, HEAD~972
2021-07-03 20:56:45,293 DEBUG                  - depth 3, hash b634804, HEAD~979
2021-07-03 20:56:45,297 DEBUG                  - depth 4, hash 57d1f32, HEAD~1207
2021-07-03 20:56:45,302 DEBUG    [line range] com/google/gson/Gson.java toJson 651:669
2021-07-03 20:56:45,365 DEBUG                  - depth 0, hash 7e76014, HEAD~467
2021-07-03 20:56:45,371 DEBUG                  - depth 1, hash 47a36fd, HEAD~513
2021-07-03 20:56:45,375 DEBUG                  - depth 2, hash bb7f0b6, HEAD~515
2021-07-03 20:56:45,379 DEBUG                  - depth 3, hash 10db917, HEAD~835
2021-07-03 20:56:45,384 DEBUG                  - depth 4, hash 747e3c3, HEAD~885
2021-07-03 20:56:45,388 DEBUG    [line range] com/google/gson/Gson.java toJson 637:644
2021-07-03 20:56:45,455 DEBUG                  - depth 0, hash bb7f0b6, HEAD~515
2021-07-03 20:56:45,461 DEBUG                  - depth 1, hash 10db917, HEAD~835
2021-07-03 20:56:45,465 DEBUG                  - depth 2, hash e37add7, HEAD~972
2021-07-03 20:56:45,470 DEBUG                  - depth 3, hash b634804, HEAD~979
2021-07-03 20:56:45,474 DEBUG                  - depth 4, hash b7cbfc5, HEAD~1027
2021-07-03 20:56:45,478 DEBUG                  - depth 5, hash 9bcbb4c, HEAD~1136
2021-07-03 20:56:45,483 DEBUG                  - depth 6, hash 9dfa454, HEAD~1171
2021-07-03 20:56:45,487 DEBUG                  - depth 7, hash 57d1f32, HEAD~1207
2021-07-03 20:56:45,800 DEBUG    [line range] com/google/gson/internal/Streams.java writerForAppendable 75:78
2021-07-03 20:56:45,848 DEBUG                  - depth 0, hash f88eee0, HEAD~230
2021-07-03 20:56:45,854 DEBUG                  - depth 1, hash d70fb90, HEAD~600
2021-07-03 20:56:45,858 DEBUG                  - depth 2, hash fa40b4c, HEAD~887
2021-07-03 20:56:46,219 DEBUG    [single line]   com/google/gson/stream/JsonWriter.java <clinit> 145
