2021-07-03 20:59:01,215 INFO     Search BICs for /tmp/Gson-11b/
2021-07-03 20:59:10,473 DEBUG                  - depth 3, hash 25c6ae1, HEAD~656
2021-07-03 20:59:10,787 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java <clinit> 39:45
2021-07-03 20:59:10,837 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:10,842 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:10,846 DEBUG                  - depth 2, hash 26ab404, HEAD~541
2021-07-03 20:59:10,851 DEBUG                  - depth 3, hash 7e76014, HEAD~571
2021-07-03 20:59:10,855 DEBUG                  - depth 4, hash 3f26144, HEAD~632
2021-07-03 20:59:10,859 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java <init> 39:45
2021-07-03 20:59:10,909 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:10,915 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:10,919 DEBUG                  - depth 2, hash 26ab404, HEAD~541
2021-07-03 20:59:10,923 DEBUG                  - depth 3, hash 7e76014, HEAD~571
2021-07-03 20:59:10,928 DEBUG                  - depth 4, hash 3f26144, HEAD~632
2021-07-03 20:59:11,244 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java <clinit> 41:46
2021-07-03 20:59:11,294 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:11,299 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:11,304 DEBUG                  - depth 2, hash 26ab404, HEAD~541
2021-07-03 20:59:11,308 DEBUG                  - depth 3, hash 7e76014, HEAD~571
2021-07-03 20:59:11,312 DEBUG                  - depth 4, hash 3b3a60d, HEAD~635
2021-07-03 20:59:11,316 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java <init> 41:46
2021-07-03 20:59:11,367 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:11,372 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:11,376 DEBUG                  - depth 2, hash 26ab404, HEAD~541
2021-07-03 20:59:11,381 DEBUG                  - depth 3, hash 7e76014, HEAD~571
2021-07-03 20:59:11,385 DEBUG                  - depth 4, hash 3b3a60d, HEAD~635
2021-07-03 20:59:11,827 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <clinit> 68:89
2021-07-03 20:59:11,881 DEBUG                  - depth 0, hash 6a69c60, HEAD~374
2021-07-03 20:59:11,886 DEBUG                  - depth 1, hash dd86d63, HEAD~476
2021-07-03 20:59:11,890 DEBUG                  - depth 2, hash 82f18a2, HEAD~504
2021-07-03 20:59:11,895 DEBUG                  - depth 3, hash bd937fe, HEAD~505
2021-07-03 20:59:11,900 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactory 848:859
2021-07-03 20:59:11,957 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:11,963 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:11,967 DEBUG                  - depth 2, hash 26ab404, HEAD~541
2021-07-03 20:59:11,972 DEBUG                  - depth 3, hash 7e76014, HEAD~571
2021-07-03 20:59:11,976 DEBUG                  - depth 4, hash 94d59b5, HEAD~592
2021-07-03 20:59:11,980 DEBUG                  - depth 5, hash c71e61c, HEAD~648
2021-07-03 20:59:11,984 DEBUG                  - depth 6, hash c5f1df1, HEAD~727
2021-07-03 20:59:11,989 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactory 861:874
2021-07-03 20:59:12,046 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:12,052 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:12,056 DEBUG                  - depth 2, hash 26ab404, HEAD~541
2021-07-03 20:59:12,060 DEBUG                  - depth 3, hash 7e76014, HEAD~571
2021-07-03 20:59:12,065 DEBUG                  - depth 4, hash 94d59b5, HEAD~592
2021-07-03 20:59:12,069 DEBUG                  - depth 5, hash c71e61c, HEAD~648
2021-07-03 20:59:12,073 DEBUG                  - depth 6, hash 9db0c53, HEAD~674
2021-07-03 20:59:12,077 DEBUG                  - depth 7, hash aa06705, HEAD~699
2021-07-03 20:59:12,082 DEBUG                  - depth 8, hash c5f1df1, HEAD~727
2021-07-03 20:59:12,086 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactoryForMultipleTypes 876:889
2021-07-03 20:59:12,140 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:12,146 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:12,150 DEBUG                  - depth 2, hash 26ab404, HEAD~541
2021-07-03 20:59:12,154 DEBUG                  - depth 3, hash 7e76014, HEAD~571
2021-07-03 20:59:12,159 DEBUG                  - depth 4, hash 94d59b5, HEAD~592
2021-07-03 20:59:12,163 DEBUG                  - depth 5, hash d20df34, HEAD~642
2021-07-03 20:59:12,167 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newTypeHierarchyFactory 895:923
2021-07-03 20:59:12,223 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:12,229 DEBUG                  - depth 1, hash 7d1973e, HEAD~198
2021-07-03 20:59:12,233 DEBUG                  - depth 2, hash d7fbac0, HEAD~502
2021-07-03 20:59:12,237 DEBUG                  - depth 3, hash 26ab404, HEAD~541
2021-07-03 20:59:12,241 DEBUG                  - depth 4, hash 7e76014, HEAD~571
2021-07-03 20:59:12,246 DEBUG                  - depth 5, hash 94d59b5, HEAD~592
2021-07-03 20:59:12,250 DEBUG                  - depth 6, hash c71e61c, HEAD~648
2021-07-03 20:59:12,254 DEBUG                  - depth 7, hash ea9c023, HEAD~677
2021-07-03 20:59:12,258 DEBUG                  - depth 8, hash c5f1df1, HEAD~727
2021-07-03 20:59:12,263 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java write 256:267
2021-07-03 20:59:12,315 DEBUG                  - depth 0, hash 7821b73, HEAD~189
2021-07-03 20:59:12,321 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java read 362:380
2021-07-03 20:59:12,375 DEBUG                  - depth 0, hash f602bce, HEAD~537
2021-07-03 20:59:12,380 DEBUG                  - depth 1, hash 0e02cbb, HEAD~600
2021-07-03 20:59:12,385 DEBUG                  - depth 2, hash 4402240, HEAD~643
2021-07-03 20:59:12,389 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 588:607
2021-07-03 20:59:12,444 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:12,450 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:12,454 DEBUG                  - depth 2, hash f602bce, HEAD~537
2021-07-03 20:59:12,459 DEBUG                  - depth 3, hash 26ab404, HEAD~541
2021-07-03 20:59:12,463 DEBUG                  - depth 4, hash 7e76014, HEAD~571
2021-07-03 20:59:12,467 DEBUG                  - depth 5, hash 5db4cae, HEAD~601
2021-07-03 20:59:12,471 DEBUG                  - depth 6, hash 3f26144, HEAD~632
2021-07-03 20:59:12,476 DEBUG                  - depth 7, hash c1bac6d, HEAD~637
2021-07-03 20:59:12,480 DEBUG                  - depth 8, hash 81854db, HEAD~638
2021-07-03 20:59:12,484 DEBUG                  - depth 9, hash 8217aca, HEAD~641
2021-07-03 20:59:12,488 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 848:859
2021-07-03 20:59:12,546 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:12,551 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:12,556 DEBUG                  - depth 2, hash 26ab404, HEAD~541
2021-07-03 20:59:12,560 DEBUG                  - depth 3, hash 7e76014, HEAD~571
2021-07-03 20:59:12,564 DEBUG                  - depth 4, hash 94d59b5, HEAD~592
2021-07-03 20:59:12,569 DEBUG                  - depth 5, hash c71e61c, HEAD~648
2021-07-03 20:59:12,573 DEBUG                  - depth 6, hash c5f1df1, HEAD~727
2021-07-03 20:59:12,577 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java create 848:859
2021-07-03 20:59:12,635 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:12,640 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:12,645 DEBUG                  - depth 2, hash 26ab404, HEAD~541
2021-07-03 20:59:12,649 DEBUG                  - depth 3, hash 7e76014, HEAD~571
2021-07-03 20:59:12,653 DEBUG                  - depth 4, hash 94d59b5, HEAD~592
2021-07-03 20:59:12,657 DEBUG                  - depth 5, hash c71e61c, HEAD~648
2021-07-03 20:59:12,661 DEBUG                  - depth 6, hash c5f1df1, HEAD~727
2021-07-03 20:59:12,666 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 861:874
2021-07-03 20:59:12,721 DEBUG                  - depth 0, hash e5b3f63, HEAD~194
2021-07-03 20:59:12,727 DEBUG                  - depth 1, hash d7fbac0, HEAD~502
2021-07-03 20:59:12,731 DEBUG                  - depth 2, hash 26ab404, HEAD~541
2021-07-03 20:59:12,735 DEBUG                  - depth 3, hash 7e76014, HEAD~571
2021-07-03 20:59:12,739 DEBUG                  - depth 4, hash 94d59b5, HEAD~592
2021-07-03 20:59:12,743 DEBUG                  - depth 5, hash c71e61c, HEAD~648
2021-07-03 20:59:12,748 DEBUG                  - depth 6, hash 9db0c53, HEAD~674
2021-07-03 20:59:12,752 DEBUG                  - depth 7, hash aa06705, HEAD~699
2021-07-03 20:59:12,756 DEBUG                  - depth 8, hash c5f1df1, HEAD~727
2021-07-03 20:59:13,113 DEBUG    [line range] com/google/gson/reflect/TypeToken.java <init> 60:65
2021-07-03 20:59:13,165 DEBUG                  - depth 0, hash c8bd121, HEAD~802
2021-07-03 20:59:13,170 DEBUG                  - depth 1, hash 4efb133, HEAD~825
2021-07-03 20:59:13,175 DEBUG                  - depth 2, hash d1ddab2, HEAD~893
2021-07-03 20:59:13,179 DEBUG                  - depth 3, hash 57d1f32, HEAD~1311
2021-07-03 20:59:13,183 DEBUG    [line range] com/google/gson/reflect/TypeToken.java <init> 70:75
2021-07-03 20:59:13,235 DEBUG                  - depth 0, hash c8bd121, HEAD~802
2021-07-03 20:59:13,241 DEBUG                  - depth 1, hash 4efb133, HEAD~825
2021-07-03 20:59:13,245 DEBUG                  - depth 2, hash 5e74dab, HEAD~826
2021-07-03 20:59:13,250 DEBUG                  - depth 3, hash d1ddab2, HEAD~893
2021-07-03 20:59:13,254 DEBUG                  - depth 4, hash 57d1f32, HEAD~1311
2021-07-03 20:59:13,258 DEBUG    [line range] com/google/gson/reflect/TypeToken.java get 295:297
2021-07-03 20:59:13,311 DEBUG                  - depth 0, hash d1ddab2, HEAD~893
2021-07-03 20:59:13,317 DEBUG                  - depth 1, hash 57d1f32, HEAD~1311
2021-07-03 20:59:13,321 DEBUG    [line range] com/google/gson/reflect/TypeToken.java getRawType 93:95
2021-07-03 20:59:13,373 DEBUG                  - depth 0, hash d1ddab2, HEAD~893
2021-07-03 20:59:13,379 DEBUG                  - depth 1, hash 57d1f32, HEAD~1311
2021-07-03 20:59:13,383 DEBUG    [line range] com/google/gson/reflect/TypeToken.java getSuperclassTypeParameter 81:88
2021-07-03 20:59:13,436 DEBUG                  - depth 0, hash c8bd121, HEAD~802
2021-07-03 20:59:13,442 DEBUG                  - depth 1, hash 4efb133, HEAD~825
2021-07-03 20:59:13,446 DEBUG                  - depth 2, hash d1ddab2, HEAD~893
2021-07-03 20:59:13,450 DEBUG                  - depth 3, hash 3b0f8f4, HEAD~1120
2021-07-03 20:59:13,454 DEBUG                  - depth 4, hash 57d1f32, HEAD~1311
2021-07-03 20:59:13,459 DEBUG    [line range] com/google/gson/reflect/TypeToken.java hashCode 279:281
2021-07-03 20:59:13,509 DEBUG                  - depth 0, hash d1ddab2, HEAD~893
2021-07-03 20:59:13,995 DEBUG    [line range] com/google/gson/stream/JsonReader.java <clinit> 192:192
2021-07-03 20:59:14,052 DEBUG                  - depth 0, hash b96d2d9, HEAD~418
2021-07-03 20:59:14,058 DEBUG    [line range] com/google/gson/stream/JsonReader.java <init> 230:230
2021-07-03 20:59:14,115 DEBUG                  - depth 0, hash 46b4346, HEAD~420
2021-07-03 20:59:14,121 DEBUG    [line range] com/google/gson/stream/JsonReader.java consumeNonExecutePrefix 1565:1582
2021-07-03 20:59:14,178 DEBUG                  - depth 0, hash b96d2d9, HEAD~418
2021-07-03 20:59:14,184 DEBUG    [line range] com/google/gson/stream/JsonReader.java doPeek 461:595
2021-07-03 20:59:14,242 DEBUG                  - depth 0, hash c8627c8, HEAD~128
2021-07-03 20:59:14,248 DEBUG                  - depth 1, hash 7a1c94f, HEAD~137
2021-07-03 20:59:14,252 DEBUG                  - depth 2, hash 085856c, HEAD~415
2021-07-03 20:59:14,257 DEBUG                  - depth 3, hash b96d2d9, HEAD~418
2021-07-03 20:59:14,261 DEBUG                  - depth 4, hash 46b4346, HEAD~420
2021-07-03 20:59:14,265 DEBUG    [line range] com/google/gson/stream/JsonReader.java fillBuffer 1275:1302
2021-07-03 20:59:14,322 DEBUG                  - depth 0, hash 8daf3aa, HEAD~407
2021-07-03 20:59:14,328 DEBUG                  - depth 1, hash 46b7363, HEAD~408
2021-07-03 20:59:14,332 DEBUG                  - depth 2, hash 46b4346, HEAD~420
2021-07-03 20:59:14,337 DEBUG    [line range] com/google/gson/stream/JsonReader.java isLenient 332:334
2021-07-03 20:59:14,393 DEBUG                  - depth 0, hash 46b4346, HEAD~420
2021-07-03 20:59:14,399 DEBUG    [line range] com/google/gson/stream/JsonReader.java nextNonWhitespace 1310:1397
2021-07-03 20:59:14,455 DEBUG                  - depth 0, hash ecaa571, HEAD~35
2021-07-03 20:59:14,460 DEBUG                  - depth 1, hash 8daf3aa, HEAD~407
2021-07-03 20:59:14,465 DEBUG                  - depth 2, hash bdf2cac, HEAD~410
2021-07-03 20:59:14,469 DEBUG                  - depth 3, hash 46b4346, HEAD~420
2021-07-03 20:59:14,474 DEBUG    [line range] com/google/gson/stream/JsonReader.java peek 422:459
2021-07-03 20:59:14,531 DEBUG                  - depth 0, hash 3920d95, HEAD~406
2021-07-03 20:59:14,537 DEBUG                  - depth 1, hash 085856c, HEAD~415
2021-07-03 20:59:14,541 DEBUG                  - depth 2, hash 46b4346, HEAD~420
2021-07-03 20:59:14,545 DEBUG    [line range] com/google/gson/stream/JsonReader.java setLenient 325:327
2021-07-03 20:59:14,601 DEBUG                  - depth 0, hash 46b4346, HEAD~420
2021-07-03 20:59:14,606 DEBUG    [single line]   com/google/gson/stream/JsonReader.java <init> 1585
2021-07-03 20:59:14,662 DEBUG                  - depth 0, hash 46b4346, HEAD~420
2021-07-03 20:59:14,933 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 25
2021-07-03 20:59:14,984 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:14,990 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 31
2021-07-03 20:59:15,039 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:15,044 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 37
2021-07-03 20:59:15,094 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:15,099 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 43
2021-07-03 20:59:15,149 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:15,154 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 49
2021-07-03 20:59:15,203 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:15,209 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 56
2021-07-03 20:59:15,258 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:15,264 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 61
2021-07-03 20:59:15,313 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:15,318 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 67
2021-07-03 20:59:15,367 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:15,373 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 72
2021-07-03 20:59:15,422 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:15,428 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 77
2021-07-03 20:59:15,477 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:15,482 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 84
2021-07-03 20:59:15,531 DEBUG                  - depth 0, hash 765a9f1, HEAD~1000
2021-07-03 20:59:15,537 INFO     The number of BIC candidates: 133
