2021-07-04 05:01:00,710 INFO     Search BICs for /tmp/Jsoup-84b/
2021-07-04 05:01:09,992 DEBUG                  - depth 3, hash 231aab6, HEAD~673
2021-07-04 05:01:09,996 DEBUG                  - depth 4, hash f16c0c1, HEAD~759
2021-07-04 05:01:10,000 DEBUG                  - depth 5, hash 8749726, HEAD~787
2021-07-04 05:01:10,005 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeData 227:242
2021-07-04 05:01:10,042 DEBUG                  - depth 0, hash 654bc6f, HEAD~158
2021-07-04 05:01:10,048 DEBUG                  - depth 1, hash d1b5770, HEAD~447
2021-07-04 05:01:10,052 DEBUG                  - depth 2, hash 231aab6, HEAD~673
2021-07-04 05:01:10,057 DEBUG                  - depth 3, hash 07a3c08, HEAD~674
2021-07-04 05:01:10,061 DEBUG                  - depth 4, hash 8749726, HEAD~787
2021-07-04 05:01:10,065 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeTagName 244:260
2021-07-04 05:01:10,103 DEBUG                  - depth 0, hash bdf1df7, HEAD~0
2021-07-04 05:01:10,109 DEBUG                  - depth 1, hash 654bc6f, HEAD~158
2021-07-04 05:01:10,113 DEBUG                  - depth 2, hash d1b5770, HEAD~447
2021-07-04 05:01:10,117 DEBUG                  - depth 3, hash 231aab6, HEAD~673
2021-07-04 05:01:10,122 DEBUG                  - depth 4, hash 07a3c08, HEAD~674
2021-07-04 05:01:10,126 DEBUG                  - depth 5, hash 8749726, HEAD~787
2021-07-04 05:01:10,130 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeTo 168:177
2021-07-04 05:01:10,168 DEBUG                  - depth 0, hash 654bc6f, HEAD~158
2021-07-04 05:01:10,174 DEBUG                  - depth 1, hash 6dc38f2, HEAD~229
2021-07-04 05:01:10,178 DEBUG                  - depth 2, hash d1b5770, HEAD~447
2021-07-04 05:01:10,182 DEBUG                  - depth 3, hash 231aab6, HEAD~673
2021-07-04 05:01:10,187 DEBUG                  - depth 4, hash 07a3c08, HEAD~674
2021-07-04 05:01:10,191 DEBUG                  - depth 5, hash 8749726, HEAD~787
2021-07-04 05:01:10,195 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeToAny 195:210
2021-07-04 05:01:10,232 DEBUG                  - depth 0, hash 654bc6f, HEAD~158
2021-07-04 05:01:10,238 DEBUG                  - depth 1, hash 6dc38f2, HEAD~229
2021-07-04 05:01:10,242 DEBUG                  - depth 2, hash 5886dd2, HEAD~311
2021-07-04 05:01:10,246 DEBUG                  - depth 3, hash d1b5770, HEAD~447
2021-07-04 05:01:10,250 DEBUG                  - depth 4, hash 231aab6, HEAD~673
2021-07-04 05:01:10,255 DEBUG                  - depth 5, hash 07a3c08, HEAD~674
2021-07-04 05:01:10,259 DEBUG                  - depth 6, hash 8749726, HEAD~787
2021-07-04 05:01:10,263 DEBUG    [line range] org/jsoup/parser/CharacterReader.java current 92:95
2021-07-04 05:01:10,301 DEBUG                  - depth 0, hash b92b4f6, HEAD~29
2021-07-04 05:01:10,306 DEBUG                  - depth 1, hash 654bc6f, HEAD~158
2021-07-04 05:01:10,310 DEBUG                  - depth 2, hash 6dc38f2, HEAD~229
2021-07-04 05:01:10,315 DEBUG                  - depth 3, hash 80158d6, HEAD~551
2021-07-04 05:01:10,319 DEBUG                  - depth 4, hash 231aab6, HEAD~673
2021-07-04 05:01:10,323 DEBUG                  - depth 5, hash 8749726, HEAD~787
2021-07-04 05:01:10,327 DEBUG    [line range] org/jsoup/parser/CharacterReader.java isEmpty 79:82
2021-07-04 05:01:10,364 DEBUG                  - depth 0, hash b92b4f6, HEAD~29
2021-07-04 05:01:10,370 DEBUG                  - depth 1, hash 6dc38f2, HEAD~229
2021-07-04 05:01:10,374 DEBUG                  - depth 2, hash 8749726, HEAD~787
2021-07-04 05:01:10,378 DEBUG    [line range] org/jsoup/parser/CharacterReader.java isEmptyNoBufferUp 84:86
2021-07-04 05:01:10,414 DEBUG                  - depth 0, hash b92b4f6, HEAD~29
2021-07-04 05:01:10,420 DEBUG                  - depth 1, hash 654bc6f, HEAD~158
2021-07-04 05:01:10,424 DEBUG                  - depth 2, hash 8749726, HEAD~787
2021-07-04 05:01:10,428 DEBUG    [line range] org/jsoup/parser/CharacterReader.java matchesLetter 380:385
2021-07-04 05:01:10,465 DEBUG                  - depth 0, hash 654bc6f, HEAD~158
2021-07-04 05:01:10,470 DEBUG                  - depth 1, hash 25e0e1e, HEAD~293
2021-07-04 05:01:10,475 DEBUG                  - depth 2, hash 231aab6, HEAD~673
2021-07-04 05:01:10,479 DEBUG                  - depth 3, hash 8749726, HEAD~787
2021-07-04 05:01:10,483 DEBUG    [line range] org/jsoup/parser/CharacterReader.java nextIndexOf 128:136
2021-07-04 05:01:10,520 DEBUG                  - depth 0, hash 654bc6f, HEAD~158
2021-07-04 05:01:10,525 DEBUG                  - depth 1, hash 231aab6, HEAD~673
2021-07-04 05:01:10,530 DEBUG                  - depth 2, hash 07a3c08, HEAD~674
2021-07-04 05:01:10,534 DEBUG                  - depth 3, hash 8749726, HEAD~787
2021-07-04 05:01:10,538 DEBUG    [line range] org/jsoup/parser/CharacterReader.java rangeEquals 467:478
2021-07-04 05:01:10,575 DEBUG                  - depth 0, hash 654bc6f, HEAD~158
2021-07-04 05:01:10,581 DEBUG                  - depth 1, hash 59453e2, HEAD~443
2021-07-04 05:01:10,585 DEBUG                  - depth 2, hash d1b5770, HEAD~447
2021-07-04 05:01:11,022 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilder.java <clinit> 25
2021-07-04 05:01:11,098 DEBUG                  - depth 0, hash 5236f0b, HEAD~342
2021-07-04 05:01:11,104 DEBUG                  - depth 1, hash 5000be3, HEAD~730
2021-07-04 05:01:11,108 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java <clinit> 27:27
2021-07-04 05:01:11,147 DEBUG                  - depth 0, hash 24de855, HEAD~84
2021-07-04 05:01:11,153 DEBUG                  - depth 1, hash fb8b60b, HEAD~86
2021-07-04 05:01:11,157 DEBUG                  - depth 2, hash e2ff399, HEAD~161
2021-07-04 05:01:11,161 DEBUG                  - depth 3, hash 31be24f, HEAD~276
2021-07-04 05:01:11,166 DEBUG                  - depth 4, hash de098c3, HEAD~580
2021-07-04 05:01:11,170 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java <init> 462:462
2021-07-04 05:01:11,210 DEBUG                  - depth 0, hash 17796e3, HEAD~437
2021-07-04 05:01:11,216 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java defaultSettings 59:61
2021-07-04 05:01:11,255 DEBUG                  - depth 0, hash 6569bb7, HEAD~261
2021-07-04 05:01:11,260 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java framesetOk 164:166
2021-07-04 05:01:11,301 DEBUG                  - depth 0, hash 5000be3, HEAD~730
2021-07-04 05:01:11,306 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java framesetOk 160:162
2021-07-04 05:01:11,347 DEBUG                  - depth 0, hash 5000be3, HEAD~730
2021-07-04 05:01:11,353 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java generateImpliedEndTags 568:572
2021-07-04 05:01:11,393 DEBUG                  - depth 0, hash fb8b60b, HEAD~86
2021-07-04 05:01:11,399 DEBUG                  - depth 1, hash de098c3, HEAD~580
2021-07-04 05:01:11,403 DEBUG                  - depth 2, hash 5000be3, HEAD~730
2021-07-04 05:01:11,407 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java getStack 294:296
2021-07-04 05:01:11,448 DEBUG                  - depth 0, hash 01a6269, HEAD~442
2021-07-04 05:01:11,454 DEBUG                  - depth 1, hash 5000be3, HEAD~730
2021-07-04 05:01:11,458 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java initialiseParse 63:80
2021-07-04 05:01:11,498 DEBUG                  - depth 0, hash 850a9cc, HEAD~7
2021-07-04 05:01:11,503 DEBUG                  - depth 1, hash 654bc6f, HEAD~158
2021-07-04 05:01:11,508 DEBUG                  - depth 2, hash e2ff399, HEAD~161
2021-07-04 05:01:11,512 DEBUG                  - depth 3, hash 1203bd4, HEAD~162
2021-07-04 05:01:11,516 DEBUG                  - depth 4, hash 6569bb7, HEAD~261
2021-07-04 05:01:11,521 DEBUG                  - depth 5, hash 21ee3e9, HEAD~526
2021-07-04 05:01:11,525 DEBUG                  - depth 6, hash f8a5dfb, HEAD~716
2021-07-04 05:01:11,529 DEBUG                  - depth 7, hash 433d2f1, HEAD~728
2021-07-04 05:01:11,533 DEBUG                  - depth 8, hash 5000be3, HEAD~730
2021-07-04 05:01:11,538 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 219:222
2021-07-04 05:01:11,577 DEBUG                  - depth 0, hash 5000be3, HEAD~730
2021-07-04 05:01:11,583 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 254:267
2021-07-04 05:01:11,623 DEBUG                  - depth 0, hash c07c0ee, HEAD~44
2021-07-04 05:01:11,628 DEBUG                  - depth 1, hash f71712b, HEAD~143
2021-07-04 05:01:11,633 DEBUG                  - depth 2, hash 80158d6, HEAD~551
2021-07-04 05:01:11,637 DEBUG                  - depth 3, hash de098c3, HEAD~580
2021-07-04 05:01:11,641 DEBUG                  - depth 4, hash 5000be3, HEAD~730
2021-07-04 05:01:11,646 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 197:211
2021-07-04 05:01:11,687 DEBUG                  - depth 0, hash 6569bb7, HEAD~261
2021-07-04 05:01:11,692 DEBUG                  - depth 1, hash e991936, HEAD~436
2021-07-04 05:01:11,697 DEBUG                  - depth 2, hash 2518e92, HEAD~592
2021-07-04 05:01:11,701 DEBUG                  - depth 3, hash c3c952e, HEAD~619
2021-07-04 05:01:11,705 DEBUG                  - depth 4, hash 5000be3, HEAD~730
2021-07-04 05:01:11,709 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insertNode 269:283
2021-07-04 05:01:11,749 DEBUG                  - depth 0, hash c5792eb, HEAD~602
2021-07-04 05:01:11,754 DEBUG                  - depth 1, hash 5000be3, HEAD~730
2021-07-04 05:01:11,759 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insertStartTag 213:217
2021-07-04 05:01:11,800 DEBUG                  - depth 0, hash 6569bb7, HEAD~261
2021-07-04 05:01:11,806 DEBUG                  - depth 1, hash ac5e9e8, HEAD~435
2021-07-04 05:01:11,810 DEBUG                  - depth 2, hash 5000be3, HEAD~730
2021-07-04 05:01:11,815 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java isFosterInserts 535:537
2021-07-04 05:01:11,854 DEBUG                  - depth 0, hash 5000be3, HEAD~730
2021-07-04 05:01:11,860 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java lastFormattingElement 585:587
2021-07-04 05:01:11,900 DEBUG                  - depth 0, hash 01a6269, HEAD~442
2021-07-04 05:01:11,905 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java pop 285:288
2021-07-04 05:01:11,945 DEBUG                  - depth 0, hash 01a6269, HEAD~442
2021-07-04 05:01:11,951 DEBUG                  - depth 1, hash 5000be3, HEAD~730
2021-07-04 05:01:11,956 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java popStackToClose 333:340
2021-07-04 05:01:11,997 DEBUG                  - depth 0, hash 01a6269, HEAD~442
2021-07-04 05:01:12,003 DEBUG                  - depth 1, hash 5000be3, HEAD~730
2021-07-04 05:01:12,007 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java process 133:137
2021-07-04 05:01:12,047 DEBUG                  - depth 0, hash 433d2f1, HEAD~728
2021-07-04 05:01:12,053 DEBUG                  - depth 1, hash 5000be3, HEAD~730
2021-07-04 05:01:12,057 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java reconstructFormattingElements 624:660
2021-07-04 05:01:12,097 DEBUG                  - depth 0, hash ac5e9e8, HEAD~435
2021-07-04 05:01:12,103 DEBUG                  - depth 1, hash 01a6269, HEAD~442
2021-07-04 05:01:12,107 DEBUG                  - depth 2, hash 5000be3, HEAD~730
2021-07-04 05:01:12,111 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java setHeadElement 527:529
2021-07-04 05:01:12,150 DEBUG                  - depth 0, hash 5000be3, HEAD~730
2021-07-04 05:01:12,156 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java transition 144:146
2021-07-04 05:01:12,195 DEBUG                  - depth 0, hash 5000be3, HEAD~730
2021-07-04 05:01:12,750 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 16
2021-07-04 05:01:12,796 DEBUG                  - depth 0, hash 5000be3, HEAD~730
2021-07-04 05:01:12,802 DEBUG                  - depth 1, hash 13672ea, HEAD~775
2021-07-04 05:01:12,806 DEBUG                  - depth 2, hash 8749726, HEAD~787
2021-07-04 05:01:12,810 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 17
2021-07-04 05:01:12,855 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:12,861 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 42
2021-07-04 05:01:12,907 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:12,912 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 71
2021-07-04 05:01:12,957 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:12,963 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 99
2021-07-04 05:01:13,010 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,016 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 171
2021-07-04 05:01:13,060 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,066 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 200
2021-07-04 05:01:13,111 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,117 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 251
2021-07-04 05:01:13,162 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,168 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 788
2021-07-04 05:01:13,212 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,218 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 807
2021-07-04 05:01:13,263 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,269 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 907
2021-07-04 05:01:13,313 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,319 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 944
2021-07-04 05:01:13,364 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,370 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 979
2021-07-04 05:01:13,414 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,420 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1035
2021-07-04 05:01:13,465 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,471 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1097
2021-07-04 05:01:13,515 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,521 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1160
2021-07-04 05:01:13,565 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,571 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1217
2021-07-04 05:01:13,616 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,622 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1311
2021-07-04 05:01:13,666 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,672 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1329
2021-07-04 05:01:13,717 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,723 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1357
2021-07-04 05:01:13,767 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,773 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1405
2021-07-04 05:01:13,818 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,824 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1429
2021-07-04 05:01:13,869 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,875 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1445
2021-07-04 05:01:13,919 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,925 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1462
2021-07-04 05:01:13,970 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:13,976 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java <clinit> 1469:1469
2021-07-04 05:01:14,021 DEBUG                  - depth 0, hash 3d6f1e4, HEAD~757
2021-07-04 05:01:14,026 DEBUG                  - depth 1, hash 8749726, HEAD~787
2021-07-04 05:01:14,031 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1502
2021-07-04 05:01:14,073 DEBUG                  - depth 0, hash 24de855, HEAD~84
2021-07-04 05:01:14,079 DEBUG                  - depth 1, hash fb8b60b, HEAD~86
2021-07-04 05:01:14,084 DEBUG                  - depth 2, hash 862c256, HEAD~581
2021-07-04 05:01:14,088 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java isWhitespace 1481:1483
2021-07-04 05:01:14,130 DEBUG                  - depth 0, hash 0f7e0cc, HEAD~19
2021-07-04 05:01:14,136 DEBUG                  - depth 1, hash e991936, HEAD~436
2021-07-04 05:01:14,140 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java isWhitespace 1473:1479
2021-07-04 05:01:14,187 DEBUG                  - depth 0, hash e991936, HEAD~436
2021-07-04 05:01:14,192 DEBUG                  - depth 1, hash dd4b682, HEAD~724
2021-07-04 05:01:14,197 DEBUG                  - depth 2, hash 8749726, HEAD~787
2021-07-04 05:01:14,201 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 17
2021-07-04 05:01:14,247 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,253 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java process 18:40
2021-07-04 05:01:14,300 DEBUG                  - depth 0, hash f71712b, HEAD~143
2021-07-04 05:01:14,306 DEBUG                  - depth 1, hash c28e5bf, HEAD~227
2021-07-04 05:01:14,310 DEBUG                  - depth 2, hash 6569bb7, HEAD~261
2021-07-04 05:01:14,314 DEBUG                  - depth 3, hash 5000be3, HEAD~730
2021-07-04 05:01:14,318 DEBUG                  - depth 4, hash 8749726, HEAD~787
2021-07-04 05:01:14,323 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 907
2021-07-04 05:01:14,369 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,375 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 944
2021-07-04 05:01:14,421 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,427 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 979
2021-07-04 05:01:14,473 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,479 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1035
2021-07-04 05:01:14,525 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,530 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1097
2021-07-04 05:01:14,576 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,582 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1160
2021-07-04 05:01:14,626 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,632 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1217
2021-07-04 05:01:14,677 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,683 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1311
2021-07-04 05:01:14,729 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,735 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1329
2021-07-04 05:01:14,781 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,787 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1357
2021-07-04 05:01:14,833 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,839 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 42
2021-07-04 05:01:14,885 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:14,891 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java anythingElse 65:69
2021-07-04 05:01:14,938 DEBUG                  - depth 0, hash ac5e9e8, HEAD~435
2021-07-04 05:01:14,944 DEBUG                  - depth 1, hash 5000be3, HEAD~730
2021-07-04 05:01:14,948 DEBUG                  - depth 2, hash 8749726, HEAD~787
2021-07-04 05:01:14,953 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1405
2021-07-04 05:01:14,999 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,005 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1429
2021-07-04 05:01:15,051 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,057 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1445
2021-07-04 05:01:15,103 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,109 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 1462
2021-07-04 05:01:15,155 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,161 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 71
2021-07-04 05:01:15,207 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,213 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 99
2021-07-04 05:01:15,258 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,264 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java anythingElse 166:169
2021-07-04 05:01:15,310 DEBUG                  - depth 0, hash e991936, HEAD~436
2021-07-04 05:01:15,316 DEBUG                  - depth 1, hash 8749726, HEAD~787
2021-07-04 05:01:15,321 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 171
2021-07-04 05:01:15,367 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,373 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 200
2021-07-04 05:01:15,418 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,424 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 251
2021-07-04 05:01:15,469 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,475 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilderState.java anyOtherEndTag 767:786
2021-07-04 05:01:15,523 DEBUG                  - depth 0, hash 397a0ca, HEAD~132
2021-07-04 05:01:15,529 DEBUG                  - depth 1, hash b934c5d, HEAD~175
2021-07-04 05:01:15,533 DEBUG                  - depth 2, hash 6569bb7, HEAD~261
2021-07-04 05:01:15,537 DEBUG                  - depth 3, hash 01a6269, HEAD~442
2021-07-04 05:01:15,542 DEBUG                  - depth 4, hash 5000be3, HEAD~730
2021-07-04 05:01:15,546 DEBUG                  - depth 5, hash e30ed5d, HEAD~767
2021-07-04 05:01:15,550 DEBUG                  - depth 6, hash 8749726, HEAD~787
2021-07-04 05:01:15,557 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 788
2021-07-04 05:01:15,603 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,609 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilderState.java <init> 807
2021-07-04 05:01:15,655 DEBUG                  - depth 0, hash 8749726, HEAD~787
2021-07-04 05:01:15,938 DEBUG    [line range] org/jsoup/parser/ParseErrorList.java <init> 14:17
2021-07-04 05:01:15,973 DEBUG                  - depth 0, hash f8a5dfb, HEAD~716
2021-07-04 05:01:15,979 DEBUG    [line range] org/jsoup/parser/ParseErrorList.java noTracking 27:29
2021-07-04 05:01:16,014 DEBUG                  - depth 0, hash f44d6e6, HEAD~208
2021-07-04 05:01:16,019 DEBUG                  - depth 1, hash f8a5dfb, HEAD~716
2021-07-04 05:01:16,318 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 21
2021-07-04 05:01:16,354 DEBUG                  - depth 0, hash 6569bb7, HEAD~261
2021-07-04 05:01:16,359 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 22
2021-07-04 05:01:16,394 DEBUG                  - depth 0, hash 6569bb7, HEAD~261
2021-07-04 05:01:16,400 DEBUG    [single line]   org/jsoup/parser/ParseSettings.java <clinit> 23
2021-07-04 05:01:16,435 DEBUG                  - depth 0, hash 6569bb7, HEAD~261
2021-07-04 05:01:16,441 DEBUG    [line range] org/jsoup/parser/ParseSettings.java <init> 33:36
2021-07-04 05:01:16,476 DEBUG                  - depth 0, hash 6569bb7, HEAD~261
2021-07-04 05:01:16,482 DEBUG    [line range] org/jsoup/parser/ParseSettings.java normalizeAttributes 52:57
2021-07-04 05:01:16,517 DEBUG                  - depth 0, hash ea1fb65, HEAD~139
2021-07-04 05:01:16,523 DEBUG                  - depth 1, hash 8121d8c, HEAD~189
2021-07-04 05:01:16,527 DEBUG                  - depth 2, hash 6569bb7, HEAD~261
2021-07-04 05:01:16,531 DEBUG    [line range] org/jsoup/parser/ParseSettings.java normalizeTag 38:43
2021-07-04 05:01:16,567 DEBUG                  - depth 0, hash 850a9cc, HEAD~7
2021-07-04 05:01:16,572 DEBUG                  - depth 1, hash 8121d8c, HEAD~189
2021-07-04 05:01:16,577 DEBUG                  - depth 2, hash 6569bb7, HEAD~261
2021-07-04 05:01:16,926 DEBUG    [line range] org/jsoup/parser/Parser.java <init> 24:28
2021-07-04 05:01:16,961 DEBUG                  - depth 0, hash 850a9cc, HEAD~7
2021-07-04 05:01:16,967 DEBUG                  - depth 1, hash 6569bb7, HEAD~261
2021-07-04 05:01:16,971 DEBUG                  - depth 2, hash 433d2f1, HEAD~728
2021-07-04 05:01:16,976 DEBUG    [line range] org/jsoup/parser/Parser.java getErrors 83:85
