2021-07-03 20:50:16,055 INFO     Search BICs for /tmp/Csv-6b/
2021-07-03 20:50:20,853 DEBUG                  - depth 1, hash 7b168eb, HEAD~107
2021-07-03 20:50:20,857 DEBUG    [line range] org/apache/commons/csv/Lexer.java isDelimiter 399:401
2021-07-03 20:50:20,882 DEBUG                  - depth 0, hash 7b168eb, HEAD~107
2021-07-03 20:50:20,887 DEBUG    [line range] org/apache/commons/csv/Lexer.java isEndOfFile 395:397
2021-07-03 20:50:20,910 DEBUG                  - depth 0, hash 7b168eb, HEAD~107
2021-07-03 20:50:20,916 DEBUG    [line range] org/apache/commons/csv/Lexer.java isEscape 403:405
2021-07-03 20:50:20,940 DEBUG                  - depth 0, hash 7b168eb, HEAD~107
2021-07-03 20:50:20,946 DEBUG    [line range] org/apache/commons/csv/Lexer.java isQuoteChar 407:409
2021-07-03 20:50:20,970 DEBUG                  - depth 0, hash 7b168eb, HEAD~107
2021-07-03 20:50:20,975 DEBUG    [line range] org/apache/commons/csv/Lexer.java isStartOfLine 388:390
2021-07-03 20:50:20,999 DEBUG                  - depth 0, hash 7b168eb, HEAD~107
2021-07-03 20:50:21,004 DEBUG    [line range] org/apache/commons/csv/Lexer.java mapNullToDisabled 290:292
2021-07-03 20:50:21,028 DEBUG                  - depth 0, hash a223126, HEAD~100
2021-07-03 20:50:21,033 DEBUG                  - depth 1, hash 7b168eb, HEAD~107
2021-07-03 20:50:21,038 DEBUG    [line range] org/apache/commons/csv/Lexer.java nextToken 82:164
2021-07-03 20:50:21,065 DEBUG                  - depth 0, hash 8e18054, HEAD~4
2021-07-03 20:50:21,070 DEBUG                  - depth 1, hash fcc0d15, HEAD~133
2021-07-03 20:50:21,075 DEBUG                  - depth 2, hash 530b038, HEAD~168
2021-07-03 20:50:21,079 DEBUG                  - depth 3, hash 93a07b9, HEAD~169
2021-07-03 20:50:21,083 DEBUG                  - depth 4, hash c4014b6, HEAD~260
2021-07-03 20:50:21,087 DEBUG                  - depth 5, hash 350d34d, HEAD~333
2021-07-03 20:50:21,091 DEBUG                  - depth 6, hash 2a8ce4a, HEAD~374
2021-07-03 20:50:21,096 DEBUG                  - depth 7, hash 9f6d3f5, HEAD~378
2021-07-03 20:50:21,100 DEBUG                  - depth 8, hash 992c064, HEAD~397
2021-07-03 20:50:21,104 DEBUG                  - depth 9, hash 3655efc, HEAD~398
2021-07-03 20:50:21,108 DEBUG                  - depth 10, hash 6ab9b46, HEAD~416
2021-07-03 20:50:21,113 DEBUG                  - depth 11, hash 8608520, HEAD~435
2021-07-03 20:50:21,117 DEBUG                  - depth 12, hash 93fc1f9, HEAD~436
2021-07-03 20:50:21,121 DEBUG                  - depth 13, hash bf06bed, HEAD~439
2021-07-03 20:50:21,125 DEBUG                  - depth 14, hash 787ab08, HEAD~469
2021-07-03 20:50:21,130 DEBUG                  - depth 15, hash 8462234, HEAD~475
2021-07-03 20:50:21,134 DEBUG                  - depth 16, hash 3fd45b5, HEAD~479
2021-07-03 20:50:21,138 DEBUG                  - depth 17, hash 7addc8f, HEAD~489
2021-07-03 20:50:21,142 DEBUG                  - depth 18, hash e922bf9, HEAD~497
2021-07-03 20:50:21,147 DEBUG                  - depth 19, hash 05b5c8e, HEAD~498
2021-07-03 20:50:21,151 DEBUG                  - depth 20, hash 93089b2, HEAD~500
2021-07-03 20:50:21,155 DEBUG                  - depth 21, hash 7c2cfea, HEAD~506
2021-07-03 20:50:21,159 DEBUG                  - depth 22, hash 0a0f3bb, HEAD~507
2021-07-03 20:50:21,163 DEBUG                  - depth 23, hash 9114337, HEAD~508
2021-07-03 20:50:21,168 DEBUG                  - depth 24, hash 38741a4, HEAD~524
2021-07-03 20:50:21,172 DEBUG                  - depth 25, hash dd26201, HEAD~529
2021-07-03 20:50:21,176 DEBUG                  - depth 26, hash 9ebd0d9, HEAD~532
2021-07-03 20:50:21,180 DEBUG                  - depth 27, hash 1299ddf, HEAD~533
2021-07-03 20:50:21,185 DEBUG                  - depth 28, hash fa07dea, HEAD~534
2021-07-03 20:50:21,189 DEBUG                  - depth 29, hash 83e4a90, HEAD~536
2021-07-03 20:50:21,193 DEBUG                  - depth 30, hash 38670db, HEAD~569
2021-07-03 20:50:21,198 DEBUG    [line range] org/apache/commons/csv/Lexer.java parseSimpleToken 185:217
2021-07-03 20:50:21,225 DEBUG                  - depth 0, hash 8e18054, HEAD~4
2021-07-03 20:50:21,230 DEBUG                  - depth 1, hash a062477, HEAD~140
2021-07-03 20:50:21,235 DEBUG                  - depth 2, hash 93a07b9, HEAD~169
2021-07-03 20:50:21,239 DEBUG                  - depth 3, hash 2c61208, HEAD~191
2021-07-03 20:50:21,243 DEBUG                  - depth 4, hash c4014b6, HEAD~260
2021-07-03 20:50:21,247 DEBUG                  - depth 5, hash 2a8ce4a, HEAD~374
2021-07-03 20:50:21,252 DEBUG                  - depth 6, hash 3655efc, HEAD~398
2021-07-03 20:50:21,256 DEBUG                  - depth 7, hash 6ab9b46, HEAD~416
2021-07-03 20:50:21,260 DEBUG                  - depth 8, hash 19ba389, HEAD~481
2021-07-03 20:50:21,264 DEBUG                  - depth 9, hash ba26844, HEAD~505
2021-07-03 20:50:21,269 DEBUG                  - depth 10, hash 9114337, HEAD~508
2021-07-03 20:50:21,273 DEBUG                  - depth 11, hash 38741a4, HEAD~524
2021-07-03 20:50:21,277 DEBUG                  - depth 12, hash dd26201, HEAD~529
2021-07-03 20:50:21,282 DEBUG                  - depth 13, hash fa07dea, HEAD~534
2021-07-03 20:50:21,286 DEBUG                  - depth 14, hash 83e4a90, HEAD~536
2021-07-03 20:50:21,290 DEBUG                  - depth 15, hash 38670db, HEAD~569
2021-07-03 20:50:21,295 DEBUG    [line range] org/apache/commons/csv/Lexer.java readEndOfLine 362:369
2021-07-03 20:50:21,318 DEBUG                  - depth 0, hash 8e18054, HEAD~4
2021-07-03 20:50:21,324 DEBUG                  - depth 1, hash 7b168eb, HEAD~107
2021-07-03 20:50:21,584 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 24
2021-07-03 20:50:21,607 DEBUG                  - depth 0, hash e693d87, HEAD~367
2021-07-03 20:50:21,613 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 29
2021-07-03 20:50:21,636 DEBUG                  - depth 0, hash e693d87, HEAD~367
2021-07-03 20:50:21,642 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 35
2021-07-03 20:50:21,665 DEBUG                  - depth 0, hash e693d87, HEAD~367
2021-07-03 20:50:21,670 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 40
2021-07-03 20:50:21,693 DEBUG                  - depth 0, hash e693d87, HEAD~367
2021-07-03 20:50:21,699 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 47
2021-07-03 20:50:21,721 DEBUG                  - depth 0, hash e693d87, HEAD~367
2021-07-03 20:50:22,006 DEBUG    [single line]   org/apache/commons/csv/Token.java <init> 29
2021-07-03 20:50:22,029 DEBUG                  - depth 0, hash 0e7e9de, HEAD~380
2021-07-03 20:50:22,035 DEBUG                  - depth 1, hash 7592782, HEAD~544
2021-07-03 20:50:22,039 DEBUG    [line range] org/apache/commons/csv/Token.java <init> 52:52
2021-07-03 20:50:22,063 DEBUG                  - depth 0, hash 7592782, HEAD~544
2021-07-03 20:50:22,068 DEBUG    [line range] org/apache/commons/csv/Token.java reset 60:64
2021-07-03 20:50:22,092 DEBUG                  - depth 0, hash 17c2635, HEAD~381
2021-07-03 20:50:22,098 DEBUG                  - depth 1, hash 7592782, HEAD~544
2021-07-03 20:50:22,102 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 34
2021-07-03 20:50:22,126 DEBUG                  - depth 0, hash 7592782, HEAD~544
2021-07-03 20:50:22,131 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 36
2021-07-03 20:50:22,155 DEBUG                  - depth 0, hash 7592782, HEAD~544
2021-07-03 20:50:22,160 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 39
2021-07-03 20:50:22,184 DEBUG                  - depth 0, hash 7592782, HEAD~544
2021-07-03 20:50:22,190 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 42
2021-07-03 20:50:22,213 DEBUG                  - depth 0, hash 7592782, HEAD~544
2021-07-03 20:50:22,219 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 45
2021-07-03 20:50:22,243 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~507
2021-07-03 20:50:22,248 DEBUG                  - depth 1, hash 7592782, HEAD~544
2021-07-03 20:50:22,253 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 48
2021-07-03 20:50:22,276 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~507
2021-07-03 20:50:22,282 DEBUG                  - depth 1, hash 7592782, HEAD~544
2021-07-03 20:50:22,286 INFO     The number of BIC candidates: 137
