2021-07-04 05:02:43,320 INFO     Search BICs for /tmp/Jsoup-87b/
2021-07-04 05:02:50,151 DEBUG                  - depth 11, hash 5e52f1b, HEAD~941
2021-07-04 05:02:50,155 DEBUG                  - depth 12, hash f8841ed, HEAD~959
2021-07-04 05:02:50,159 DEBUG                  - depth 13, hash 17486e2, HEAD~960
2021-07-04 05:02:50,164 DEBUG    [line range] org/jsoup/nodes/Entities.java byName 305:311
2021-07-04 05:02:50,203 DEBUG                  - depth 0, hash ea1fb65, HEAD~159
2021-07-04 05:02:50,208 DEBUG                  - depth 1, hash b14e735, HEAD~399
2021-07-04 05:02:50,213 DEBUG    [line range] org/jsoup/nodes/Entities.java <init> 51:53
2021-07-04 05:02:50,255 DEBUG                  - depth 0, hash aa81e10, HEAD~270
2021-07-04 05:02:50,260 DEBUG                  - depth 1, hash f4f2efb, HEAD~901
2021-07-04 05:02:50,265 DEBUG                  - depth 2, hash f8841ed, HEAD~959
2021-07-04 05:02:50,269 DEBUG                  - depth 3, hash 17486e2, HEAD~960
2021-07-04 05:02:50,585 DEBUG    [line range] org/jsoup/nodes/LeafNode.java <clinit> 9:9
2021-07-04 05:02:50,621 DEBUG                  - depth 0, hash 1028b37, HEAD~44
2021-07-04 05:02:50,626 DEBUG    [single line]   org/jsoup/nodes/LeafNode.java <init> 8
2021-07-04 05:02:50,661 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:50,667 DEBUG    [line range] org/jsoup/nodes/LeafNode.java attr 41:48
2021-07-04 05:02:50,701 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:50,707 DEBUG    [line range] org/jsoup/nodes/LeafNode.java childNodeSize 89:92
2021-07-04 05:02:50,743 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:50,749 DEBUG    [line range] org/jsoup/nodes/LeafNode.java coreValue 33:35
2021-07-04 05:02:50,784 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:50,790 DEBUG    [line range] org/jsoup/nodes/LeafNode.java hasAttributes 13:15
2021-07-04 05:02:50,824 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:51,246 DEBUG    [line range] org/jsoup/nodes/Node.java <init> 25:26
2021-07-04 05:02:51,301 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:51,307 DEBUG                  - depth 1, hash 8c43a81, HEAD~353
2021-07-04 05:02:51,311 DEBUG                  - depth 2, hash 7eefa1b, HEAD~824
2021-07-04 05:02:51,315 DEBUG                  - depth 3, hash f548940, HEAD~942
2021-07-04 05:02:51,319 DEBUG    [line range] org/jsoup/nodes/Node.java childNode 199:201
2021-07-04 05:02:51,363 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:51,369 DEBUG                  - depth 1, hash b04c541, HEAD~1184
2021-07-04 05:02:51,373 DEBUG                  - depth 2, hash c95216a, HEAD~1185
2021-07-04 05:02:51,377 DEBUG    [line range] org/jsoup/nodes/Node.java indent 607:609
2021-07-04 05:02:51,418 DEBUG                  - depth 0, hash ea1fb65, HEAD~159
2021-07-04 05:02:51,423 DEBUG                  - depth 1, hash 43e17dc, HEAD~493
2021-07-04 05:02:51,427 DEBUG                  - depth 2, hash e256bb7, HEAD~925
2021-07-04 05:02:51,432 DEBUG                  - depth 3, hash 18e9a8f, HEAD~946
2021-07-04 05:02:51,436 DEBUG                  - depth 4, hash 10cfa04, HEAD~988
2021-07-04 05:02:51,440 DEBUG                  - depth 5, hash a52e669, HEAD~1043
2021-07-04 05:02:51,444 DEBUG    [line range] org/jsoup/nodes/Node.java nextSibling 500:510
2021-07-04 05:02:51,488 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:51,494 DEBUG                  - depth 1, hash 1fd3a3c, HEAD~404
2021-07-04 05:02:51,498 DEBUG                  - depth 2, hash 6b0dd15, HEAD~987
2021-07-04 05:02:51,502 DEBUG                  - depth 3, hash 10cfa04, HEAD~988
2021-07-04 05:02:51,507 DEBUG                  - depth 4, hash ffde882, HEAD~1177
2021-07-04 05:02:51,511 DEBUG                  - depth 5, hash b04c541, HEAD~1184
2021-07-04 05:02:51,515 DEBUG                  - depth 6, hash a657d09, HEAD~1191
2021-07-04 05:02:51,519 DEBUG    [line range] org/jsoup/nodes/Node.java nodelistChanged 403:405
2021-07-04 05:02:51,558 DEBUG                  - depth 0, hash 38049ce, HEAD~205
2021-07-04 05:02:51,563 DEBUG    [line range] org/jsoup/nodes/Node.java outerHtml 574:576
2021-07-04 05:02:51,602 DEBUG                  - depth 0, hash f1b885d, HEAD~24
2021-07-04 05:02:51,608 DEBUG                  - depth 1, hash 850a9cc, HEAD~27
2021-07-04 05:02:51,612 DEBUG                  - depth 2, hash 6652240, HEAD~131
2021-07-04 05:02:51,616 DEBUG                  - depth 3, hash f78df94, HEAD~241
2021-07-04 05:02:51,620 DEBUG                  - depth 4, hash 43e17dc, HEAD~493
2021-07-04 05:02:51,625 DEBUG                  - depth 5, hash c07ba8a, HEAD~577
2021-07-04 05:02:51,629 DEBUG                  - depth 6, hash da9b977, HEAD~891
2021-07-04 05:02:51,633 DEBUG                  - depth 7, hash 57bce6d, HEAD~957
2021-07-04 05:02:51,637 DEBUG                  - depth 8, hash 10cfa04, HEAD~988
2021-07-04 05:02:51,642 DEBUG    [line range] org/jsoup/nodes/Node.java ownerDocument 267:270
2021-07-04 05:02:51,683 DEBUG                  - depth 0, hash f78df94, HEAD~241
2021-07-04 05:02:51,689 DEBUG                  - depth 1, hash 97a270c, HEAD~242
2021-07-04 05:02:51,693 DEBUG                  - depth 2, hash 2ca58b7, HEAD~964
2021-07-04 05:02:51,698 DEBUG    [line range] org/jsoup/nodes/Node.java parent 240:242
2021-07-04 05:02:51,742 DEBUG                  - depth 0, hash d6da0b0, HEAD~1182
2021-07-04 05:02:51,747 DEBUG                  - depth 1, hash b04c541, HEAD~1184
2021-07-04 05:02:51,752 DEBUG                  - depth 2, hash a657d09, HEAD~1191
2021-07-04 05:02:51,756 DEBUG    [line range] org/jsoup/nodes/Node.java parentNode 248:250
2021-07-04 05:02:51,797 DEBUG                  - depth 0, hash 2c8b9ad, HEAD~599
2021-07-04 05:02:51,802 DEBUG    [line range] org/jsoup/nodes/Node.java reparentChild 467:469
2021-07-04 05:02:51,844 DEBUG                  - depth 0, hash 410c15f, HEAD~143
2021-07-04 05:02:51,850 DEBUG                  - depth 1, hash 990285b, HEAD~454
2021-07-04 05:02:51,854 DEBUG                  - depth 2, hash 674dab0, HEAD~952
2021-07-04 05:02:51,858 DEBUG    [line range] org/jsoup/nodes/Node.java root 256:261
2021-07-04 05:02:51,896 DEBUG                  - depth 0, hash f78df94, HEAD~241
2021-07-04 05:02:51,902 DEBUG    [line range] org/jsoup/nodes/Node.java setParentNode 417:422
2021-07-04 05:02:51,944 DEBUG                  - depth 0, hash 38049ce, HEAD~205
2021-07-04 05:02:51,950 DEBUG                  - depth 1, hash 05ea09d, HEAD~1004
2021-07-04 05:02:51,954 DEBUG                  - depth 2, hash d6da0b0, HEAD~1182
2021-07-04 05:02:51,958 DEBUG                  - depth 3, hash 0474436, HEAD~1183
2021-07-04 05:02:51,963 DEBUG    [line range] org/jsoup/nodes/Node.java setSiblingIndex 536:538
2021-07-04 05:02:52,007 DEBUG                  - depth 0, hash 6b0dd15, HEAD~987
2021-07-04 05:02:52,012 DEBUG                  - depth 1, hash a52e669, HEAD~1043
2021-07-04 05:02:52,017 DEBUG                  - depth 2, hash ffde882, HEAD~1177
2021-07-04 05:02:52,021 DEBUG                  - depth 3, hash a657d09, HEAD~1191
2021-07-04 05:02:52,025 DEBUG    [line range] org/jsoup/nodes/Node.java siblingIndex 532:534
2021-07-04 05:02:52,068 DEBUG                  - depth 0, hash b0c8d3e, HEAD~870
2021-07-04 05:02:52,073 DEBUG                  - depth 1, hash 6b0dd15, HEAD~987
2021-07-04 05:02:52,078 DEBUG                  - depth 2, hash a52e669, HEAD~1043
2021-07-04 05:02:52,082 DEBUG    [line range] org/jsoup/nodes/Node.java <init> 701:705
2021-07-04 05:02:52,122 DEBUG                  - depth 0, hash ea1fb65, HEAD~159
2021-07-04 05:02:52,127 DEBUG                  - depth 1, hash 43e17dc, HEAD~493
2021-07-04 05:02:52,132 DEBUG                  - depth 2, hash 57bce6d, HEAD~957
2021-07-04 05:02:52,136 DEBUG                  - depth 3, hash 10cfa04, HEAD~988
2021-07-04 05:02:52,140 DEBUG    [line range] org/jsoup/nodes/Node.java head 707:713
2021-07-04 05:02:52,184 DEBUG                  - depth 0, hash c850608, HEAD~311
2021-07-04 05:02:52,189 DEBUG                  - depth 1, hash 43e17dc, HEAD~493
2021-07-04 05:02:52,194 DEBUG                  - depth 2, hash 57bce6d, HEAD~957
2021-07-04 05:02:52,198 DEBUG                  - depth 3, hash 10cfa04, HEAD~988
2021-07-04 05:02:52,202 DEBUG    [line range] org/jsoup/nodes/Node.java tail 715:723
2021-07-04 05:02:52,246 DEBUG                  - depth 0, hash c850608, HEAD~311
2021-07-04 05:02:52,252 DEBUG                  - depth 1, hash af61d07, HEAD~470
2021-07-04 05:02:52,256 DEBUG                  - depth 2, hash 43e17dc, HEAD~493
2021-07-04 05:02:52,260 DEBUG                  - depth 3, hash 09d99e7, HEAD~949
2021-07-04 05:02:52,264 DEBUG                  - depth 4, hash 57bce6d, HEAD~957
2021-07-04 05:02:52,269 DEBUG                  - depth 5, hash 10cfa04, HEAD~988
2021-07-04 05:02:52,554 DEBUG    [line range] org/jsoup/nodes/NodeUtils.java outputSettings 15:18
2021-07-04 05:02:52,590 DEBUG                  - depth 0, hash f1b885d, HEAD~24
2021-07-04 05:02:52,909 DEBUG    [line range] org/jsoup/nodes/TextNode.java <init> 20:22
2021-07-04 05:02:52,947 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:52,952 DEBUG                  - depth 1, hash f548940, HEAD~942
2021-07-04 05:02:52,957 DEBUG                  - depth 2, hash c95216a, HEAD~1185
2021-07-04 05:02:52,961 DEBUG                  - depth 3, hash a657d09, HEAD~1191
2021-07-04 05:02:52,965 DEBUG    [single line]   org/jsoup/nodes/TextNode.java attr 12
2021-07-04 05:02:53,003 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:53,009 DEBUG                  - depth 1, hash f548940, HEAD~942
2021-07-04 05:02:53,013 DEBUG                  - depth 2, hash a657d09, HEAD~1191
2021-07-04 05:02:53,017 DEBUG    [line range] org/jsoup/nodes/TextNode.java isBlank 71:73
2021-07-04 05:02:53,055 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:53,060 DEBUG                  - depth 1, hash 18e9a8f, HEAD~946
2021-07-04 05:02:53,065 DEBUG                  - depth 2, hash d24b485, HEAD~1045
2021-07-04 05:02:53,069 DEBUG    [line range] org/jsoup/nodes/TextNode.java nodeName 36:38
2021-07-04 05:02:53,104 DEBUG                  - depth 0, hash 43e17dc, HEAD~493
2021-07-04 05:02:53,110 DEBUG                  - depth 1, hash b04c541, HEAD~1184
2021-07-04 05:02:53,114 DEBUG                  - depth 2, hash a657d09, HEAD~1191
2021-07-04 05:02:53,118 DEBUG    [line range] org/jsoup/nodes/TextNode.java outerHtmlHead 96:103
2021-07-04 05:02:53,156 DEBUG                  - depth 0, hash f71712b, HEAD~163
2021-07-04 05:02:53,162 DEBUG                  - depth 1, hash c850608, HEAD~311
2021-07-04 05:02:53,166 DEBUG                  - depth 2, hash 43e17dc, HEAD~493
2021-07-04 05:02:53,171 DEBUG                  - depth 3, hash 05faab3, HEAD~431
2021-07-04 05:02:53,175 DEBUG                  - depth 4, hash 6c4f16f, HEAD~574
2021-07-04 05:02:53,179 DEBUG                  - depth 5, hash d6fd163, HEAD~579
2021-07-04 05:02:53,184 DEBUG                  - depth 6, hash 3982ea1, HEAD~643
2021-07-04 05:02:53,188 DEBUG                  - depth 7, hash a44e18a, HEAD~644
2021-07-04 05:02:53,192 DEBUG                  - depth 8, hash e064bc4, HEAD~657
2021-07-04 05:02:53,196 DEBUG                  - depth 9, hash 1fd0a61, HEAD~650
2021-07-04 05:02:53,201 DEBUG                  - depth 10, hash 13c2af3, HEAD~885
2021-07-04 05:02:53,205 DEBUG                  - depth 11, hash e256bb7, HEAD~925
2021-07-04 05:02:53,209 DEBUG                  - depth 12, hash 57bce6d, HEAD~957
2021-07-04 05:02:53,213 DEBUG                  - depth 13, hash 10cfa04, HEAD~988
2021-07-04 05:02:53,218 DEBUG                  - depth 14, hash f0f3eab, HEAD~990
2021-07-04 05:02:53,222 DEBUG                  - depth 15, hash a52e669, HEAD~1043
2021-07-04 05:02:53,226 DEBUG                  - depth 16, hash 496e6a1, HEAD~1082
2021-07-04 05:02:53,231 DEBUG                  - depth 17, hash 62ea04e, HEAD~1083
2021-07-04 05:02:53,235 DEBUG                  - depth 18, hash 7898cdf, HEAD~1084
2021-07-04 05:02:53,239 DEBUG                  - depth 19, hash 0e4c8bf, HEAD~1170
2021-07-04 05:02:53,243 DEBUG                  - depth 20, hash ac95e9f, HEAD~1171
2021-07-04 05:02:53,639 DEBUG    [line range] org/jsoup/parser/CharacterReader.java <init> 38:40
2021-07-04 05:02:53,677 DEBUG                  - depth 0, hash 654bc6f, HEAD~178
2021-07-04 05:02:53,682 DEBUG                  - depth 1, hash 231aab6, HEAD~693
2021-07-04 05:02:53,687 DEBUG                  - depth 2, hash 8749726, HEAD~807
2021-07-04 05:02:53,691 DEBUG    [line range] org/jsoup/parser/CharacterReader.java <init> 28:28
2021-07-04 05:02:53,728 DEBUG                  - depth 0, hash d1b5770, HEAD~467
2021-07-04 05:02:53,734 DEBUG    [line range] org/jsoup/parser/CharacterReader.java <init> 42:44
2021-07-04 05:02:53,772 DEBUG                  - depth 0, hash 654bc6f, HEAD~178
2021-07-04 05:02:53,778 DEBUG                  - depth 1, hash 231aab6, HEAD~693
2021-07-04 05:02:53,782 DEBUG                  - depth 2, hash 8749726, HEAD~807
2021-07-04 05:02:53,786 DEBUG    [line range] org/jsoup/parser/CharacterReader.java advance 112:114
2021-07-04 05:02:53,824 DEBUG                  - depth 0, hash 654bc6f, HEAD~178
2021-07-04 05:02:53,830 DEBUG                  - depth 1, hash 6dc38f2, HEAD~249
2021-07-04 05:02:53,834 DEBUG                  - depth 2, hash 8749726, HEAD~807
2021-07-04 05:02:53,838 DEBUG    [line range] org/jsoup/parser/CharacterReader.java bufferUp 46:66
2021-07-04 05:02:53,877 DEBUG                  - depth 0, hash ae99d7e, HEAD~15
2021-07-04 05:02:53,882 DEBUG                  - depth 1, hash b92b4f6, HEAD~49
2021-07-04 05:02:53,887 DEBUG                  - depth 2, hash 654bc6f, HEAD~178
2021-07-04 05:02:53,891 DEBUG                  - depth 3, hash 231aab6, HEAD~693
2021-07-04 05:02:53,895 DEBUG                  - depth 4, hash 8749726, HEAD~807
2021-07-04 05:02:53,900 DEBUG    [line range] org/jsoup/parser/CharacterReader.java cacheString 454:484
2021-07-04 05:02:53,938 DEBUG                  - depth 0, hash b841199, HEAD~84
2021-07-04 05:02:53,944 DEBUG                  - depth 1, hash 654bc6f, HEAD~178
2021-07-04 05:02:53,948 DEBUG                  - depth 2, hash 6a8fcb2, HEAD~333
2021-07-04 05:02:53,952 DEBUG                  - depth 3, hash d1b5770, HEAD~467
2021-07-04 05:02:53,957 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consume 98:103
2021-07-04 05:02:53,994 DEBUG                  - depth 0, hash b92b4f6, HEAD~49
2021-07-04 05:02:54,000 DEBUG                  - depth 1, hash 654bc6f, HEAD~178
2021-07-04 05:02:54,004 DEBUG                  - depth 2, hash 80158d6, HEAD~571
2021-07-04 05:02:54,008 DEBUG                  - depth 3, hash 231aab6, HEAD~693
2021-07-04 05:02:54,013 DEBUG                  - depth 4, hash f16c0c1, HEAD~779
2021-07-04 05:02:54,017 DEBUG                  - depth 5, hash 8749726, HEAD~807
2021-07-04 05:02:54,021 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeData 233:253
2021-07-04 05:02:54,059 DEBUG                  - depth 0, hash 1649122, HEAD~14
2021-07-04 05:02:54,065 DEBUG                  - depth 1, hash 654bc6f, HEAD~178
2021-07-04 05:02:54,069 DEBUG                  - depth 2, hash d1b5770, HEAD~467
2021-07-04 05:02:54,073 DEBUG                  - depth 3, hash 231aab6, HEAD~693
2021-07-04 05:02:54,078 DEBUG                  - depth 4, hash 07a3c08, HEAD~694
2021-07-04 05:02:54,082 DEBUG                  - depth 5, hash 8749726, HEAD~807
2021-07-04 05:02:54,086 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeTagName 255:282
2021-07-04 05:02:54,125 DEBUG                  - depth 0, hash 1649122, HEAD~14
2021-07-04 05:02:54,131 DEBUG                  - depth 1, hash ae99d7e, HEAD~15
2021-07-04 05:02:54,135 DEBUG                  - depth 2, hash bdf1df7, HEAD~20
2021-07-04 05:02:54,139 DEBUG                  - depth 3, hash 654bc6f, HEAD~178
2021-07-04 05:02:54,144 DEBUG                  - depth 4, hash d1b5770, HEAD~467
2021-07-04 05:02:54,148 DEBUG                  - depth 5, hash 231aab6, HEAD~693
2021-07-04 05:02:54,152 DEBUG                  - depth 6, hash 07a3c08, HEAD~694
2021-07-04 05:02:54,156 DEBUG                  - depth 7, hash 8749726, HEAD~807
2021-07-04 05:02:54,161 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeTo 169:178
2021-07-04 05:02:54,200 DEBUG                  - depth 0, hash 654bc6f, HEAD~178
2021-07-04 05:02:54,205 DEBUG                  - depth 1, hash 6dc38f2, HEAD~249
2021-07-04 05:02:54,210 DEBUG                  - depth 2, hash d1b5770, HEAD~467
2021-07-04 05:02:54,214 DEBUG                  - depth 3, hash 231aab6, HEAD~693
2021-07-04 05:02:54,218 DEBUG                  - depth 4, hash 07a3c08, HEAD~694
2021-07-04 05:02:54,223 DEBUG                  - depth 5, hash 8749726, HEAD~807
2021-07-04 05:02:54,227 DEBUG    [line range] org/jsoup/parser/CharacterReader.java consumeToAny 196:215
2021-07-04 05:02:54,266 DEBUG                  - depth 0, hash 1649122, HEAD~14
2021-07-04 05:02:54,272 DEBUG                  - depth 1, hash ae99d7e, HEAD~15
2021-07-04 05:02:54,276 DEBUG                  - depth 2, hash 654bc6f, HEAD~178
2021-07-04 05:02:54,280 DEBUG                  - depth 3, hash 6dc38f2, HEAD~249
2021-07-04 05:02:54,284 DEBUG                  - depth 4, hash 5886dd2, HEAD~331
2021-07-04 05:02:54,289 DEBUG                  - depth 5, hash d1b5770, HEAD~467
2021-07-04 05:02:54,293 DEBUG                  - depth 6, hash 231aab6, HEAD~693
2021-07-04 05:02:54,297 DEBUG                  - depth 7, hash 07a3c08, HEAD~694
2021-07-04 05:02:54,301 DEBUG                  - depth 8, hash 8749726, HEAD~807
2021-07-04 05:02:54,306 DEBUG    [line range] org/jsoup/parser/CharacterReader.java current 93:96
2021-07-04 05:02:54,344 DEBUG                  - depth 0, hash b92b4f6, HEAD~49
2021-07-04 05:02:54,350 DEBUG                  - depth 1, hash 654bc6f, HEAD~178
2021-07-04 05:02:54,354 DEBUG                  - depth 2, hash 6dc38f2, HEAD~249
2021-07-04 05:02:54,358 DEBUG                  - depth 3, hash 80158d6, HEAD~571
2021-07-04 05:02:54,363 DEBUG                  - depth 4, hash 231aab6, HEAD~693
2021-07-04 05:02:54,367 DEBUG                  - depth 5, hash 8749726, HEAD~807
2021-07-04 05:02:54,371 DEBUG    [line range] org/jsoup/parser/CharacterReader.java isEmpty 80:83
2021-07-04 05:02:54,410 DEBUG                  - depth 0, hash b92b4f6, HEAD~49
2021-07-04 05:02:54,415 DEBUG                  - depth 1, hash 6dc38f2, HEAD~249
2021-07-04 05:02:54,420 DEBUG                  - depth 2, hash 8749726, HEAD~807
2021-07-04 05:02:54,424 DEBUG    [line range] org/jsoup/parser/CharacterReader.java isEmptyNoBufferUp 85:87
2021-07-04 05:02:54,461 DEBUG                  - depth 0, hash b92b4f6, HEAD~49
2021-07-04 05:02:54,467 DEBUG                  - depth 1, hash 654bc6f, HEAD~178
2021-07-04 05:02:54,471 DEBUG                  - depth 2, hash 8749726, HEAD~807
2021-07-04 05:02:54,476 DEBUG    [line range] org/jsoup/parser/CharacterReader.java matchesLetter 402:407
2021-07-04 05:02:54,512 DEBUG                  - depth 0, hash 654bc6f, HEAD~178
2021-07-04 05:02:54,518 DEBUG                  - depth 1, hash 25e0e1e, HEAD~313
2021-07-04 05:02:54,523 DEBUG                  - depth 2, hash 231aab6, HEAD~693
2021-07-04 05:02:54,527 DEBUG                  - depth 3, hash 8749726, HEAD~807
2021-07-04 05:02:54,531 DEBUG    [line range] org/jsoup/parser/CharacterReader.java nextIndexOf 129:137
2021-07-04 05:02:54,569 DEBUG                  - depth 0, hash 654bc6f, HEAD~178
2021-07-04 05:02:54,575 DEBUG                  - depth 1, hash 231aab6, HEAD~693
2021-07-04 05:02:54,580 DEBUG                  - depth 2, hash 07a3c08, HEAD~694
2021-07-04 05:02:54,584 DEBUG                  - depth 3, hash 8749726, HEAD~807
2021-07-04 05:02:54,588 DEBUG    [line range] org/jsoup/parser/CharacterReader.java rangeEquals 489:500
2021-07-04 05:02:54,627 DEBUG                  - depth 0, hash 654bc6f, HEAD~178
2021-07-04 05:02:54,632 DEBUG                  - depth 1, hash 59453e2, HEAD~463
2021-07-04 05:02:54,637 DEBUG                  - depth 2, hash d1b5770, HEAD~467
2021-07-04 05:02:55,079 DEBUG    [single line]   org/jsoup/parser/HtmlTreeBuilder.java <clinit> 25
2021-07-04 05:02:55,120 DEBUG                  - depth 0, hash 5236f0b, HEAD~362
2021-07-04 05:02:55,126 DEBUG                  - depth 1, hash 5000be3, HEAD~750
2021-07-04 05:02:55,130 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java <clinit> 27:27
2021-07-04 05:02:55,171 DEBUG                  - depth 0, hash 24de855, HEAD~104
2021-07-04 05:02:55,177 DEBUG                  - depth 1, hash fb8b60b, HEAD~106
2021-07-04 05:02:55,181 DEBUG                  - depth 2, hash e2ff399, HEAD~181
2021-07-04 05:02:55,185 DEBUG                  - depth 3, hash 31be24f, HEAD~296
2021-07-04 05:02:55,189 DEBUG                  - depth 4, hash de098c3, HEAD~600
2021-07-04 05:02:55,194 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java <init> 462:462
2021-07-04 05:02:55,235 DEBUG                  - depth 0, hash 17796e3, HEAD~457
2021-07-04 05:02:55,240 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java defaultSettings 59:61
2021-07-04 05:02:55,279 DEBUG                  - depth 0, hash 6569bb7, HEAD~281
2021-07-04 05:02:55,285 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java framesetOk 164:166
2021-07-04 05:02:55,325 DEBUG                  - depth 0, hash 5000be3, HEAD~750
2021-07-04 05:02:55,331 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java framesetOk 160:162
2021-07-04 05:02:55,370 DEBUG                  - depth 0, hash 5000be3, HEAD~750
2021-07-04 05:02:55,376 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java generateImpliedEndTags 568:572
2021-07-04 05:02:55,416 DEBUG                  - depth 0, hash fb8b60b, HEAD~106
2021-07-04 05:02:55,422 DEBUG                  - depth 1, hash de098c3, HEAD~600
2021-07-04 05:02:55,426 DEBUG                  - depth 2, hash 5000be3, HEAD~750
2021-07-04 05:02:55,430 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java getActiveFormattingElement 684:693
2021-07-04 05:02:55,472 DEBUG                  - depth 0, hash 01a6269, HEAD~462
2021-07-04 05:02:55,477 DEBUG                  - depth 1, hash 5000be3, HEAD~750
2021-07-04 05:02:55,482 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java getStack 294:296
2021-07-04 05:02:55,524 DEBUG                  - depth 0, hash 01a6269, HEAD~462
2021-07-04 05:02:55,529 DEBUG                  - depth 1, hash 5000be3, HEAD~750
2021-07-04 05:02:55,534 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java initialiseParse 63:80
2021-07-04 05:02:55,574 DEBUG                  - depth 0, hash 850a9cc, HEAD~27
2021-07-04 05:02:55,580 DEBUG                  - depth 1, hash 654bc6f, HEAD~178
2021-07-04 05:02:55,584 DEBUG                  - depth 2, hash e2ff399, HEAD~181
2021-07-04 05:02:55,589 DEBUG                  - depth 3, hash 1203bd4, HEAD~182
2021-07-04 05:02:55,593 DEBUG                  - depth 4, hash 6569bb7, HEAD~281
2021-07-04 05:02:55,597 DEBUG                  - depth 5, hash 21ee3e9, HEAD~546
2021-07-04 05:02:55,601 DEBUG                  - depth 6, hash f8a5dfb, HEAD~736
2021-07-04 05:02:55,606 DEBUG                  - depth 7, hash 433d2f1, HEAD~748
2021-07-04 05:02:55,610 DEBUG                  - depth 8, hash 5000be3, HEAD~750
2021-07-04 05:02:55,614 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 219:222
2021-07-04 05:02:55,654 DEBUG                  - depth 0, hash 5000be3, HEAD~750
2021-07-04 05:02:55,660 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 254:267
2021-07-04 05:02:55,701 DEBUG                  - depth 0, hash 1649122, HEAD~14
2021-07-04 05:02:55,706 DEBUG                  - depth 1, hash c07c0ee, HEAD~64
2021-07-04 05:02:55,711 DEBUG                  - depth 2, hash f71712b, HEAD~163
2021-07-04 05:02:55,715 DEBUG                  - depth 3, hash 80158d6, HEAD~571
2021-07-04 05:02:55,719 DEBUG                  - depth 4, hash de098c3, HEAD~600
2021-07-04 05:02:55,723 DEBUG                  - depth 5, hash 5000be3, HEAD~750
2021-07-04 05:02:55,727 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insert 197:211
2021-07-04 05:02:55,768 DEBUG                  - depth 0, hash 6569bb7, HEAD~281
2021-07-04 05:02:55,774 DEBUG                  - depth 1, hash e991936, HEAD~456
2021-07-04 05:02:55,778 DEBUG                  - depth 2, hash 2518e92, HEAD~612
2021-07-04 05:02:55,782 DEBUG                  - depth 3, hash c3c952e, HEAD~639
2021-07-04 05:02:55,787 DEBUG                  - depth 4, hash 5000be3, HEAD~750
2021-07-04 05:02:55,791 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insertNode 269:283
2021-07-04 05:02:55,831 DEBUG                  - depth 0, hash c5792eb, HEAD~622
2021-07-04 05:02:55,837 DEBUG                  - depth 1, hash 5000be3, HEAD~750
2021-07-04 05:02:55,842 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java insertStartTag 213:217
2021-07-04 05:02:55,883 DEBUG                  - depth 0, hash 6569bb7, HEAD~281
2021-07-04 05:02:55,889 DEBUG                  - depth 1, hash ac5e9e8, HEAD~455
2021-07-04 05:02:55,894 DEBUG                  - depth 2, hash 5000be3, HEAD~750
2021-07-04 05:02:55,898 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java isElementInQueue 302:310
2021-07-04 05:02:55,940 DEBUG                  - depth 0, hash 01a6269, HEAD~462
2021-07-04 05:02:55,945 DEBUG                  - depth 1, hash 5000be3, HEAD~750
2021-07-04 05:02:55,950 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java isFosterInserts 535:537
2021-07-04 05:02:55,991 DEBUG                  - depth 0, hash 5000be3, HEAD~750
2021-07-04 05:02:55,997 DEBUG    [line range] org/jsoup/parser/HtmlTreeBuilder.java isSameFormattingElement 616:622
2021-07-04 05:02:56,036 DEBUG                  - depth 0, hash 5000be3, HEAD~750
