2021-07-03 20:55:05,624 INFO     Search BICs for /tmp/Gson-3b/
2021-07-03 20:55:12,528 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:12,533 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:12,537 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:12,541 DEBUG                  - depth 4, hash 3b3a60d, HEAD~443
2021-07-03 20:55:12,545 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java <init> 42:47
2021-07-03 20:55:12,592 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:12,598 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:12,602 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:12,606 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:12,611 DEBUG                  - depth 4, hash 3b3a60d, HEAD~443
2021-07-03 20:55:12,615 DEBUG    [line range] com/google/gson/internal/bind/DateTypeAdapter.java create 42:47
2021-07-03 20:55:12,662 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:12,668 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:12,672 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:12,676 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:12,680 DEBUG                  - depth 4, hash 3b3a60d, HEAD~443
2021-07-03 20:55:12,984 DEBUG    [line range] com/google/gson/internal/bind/JsonAdapterAnnotationTypeAdapterFactory.java <init> 36:38
2021-07-03 20:55:13,032 DEBUG                  - depth 0, hash edf6608, HEAD~136
2021-07-03 20:55:13,037 DEBUG                  - depth 1, hash 7f6a096, HEAD~137
2021-07-03 20:55:13,042 DEBUG                  - depth 2, hash 67d512e, HEAD~146
2021-07-03 20:55:13,403 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java <init> 109:113
2021-07-03 20:55:13,451 DEBUG                  - depth 0, hash a98d6ea, HEAD~462
2021-07-03 20:55:13,457 DEBUG                  - depth 1, hash 25c6ae1, HEAD~464
2021-07-03 20:55:13,461 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java create 115:134
2021-07-03 20:55:13,510 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:13,515 DEBUG                  - depth 1, hash 6cca23c, HEAD~289
2021-07-03 20:55:13,519 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:13,524 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:13,528 DEBUG                  - depth 4, hash 3196450, HEAD~404
2021-07-03 20:55:13,532 DEBUG                  - depth 5, hash 194c18d, HEAD~406
2021-07-03 20:55:13,536 DEBUG                  - depth 6, hash b2d5940, HEAD~442
2021-07-03 20:55:13,540 DEBUG                  - depth 7, hash a98d6ea, HEAD~462
2021-07-03 20:55:13,545 DEBUG                  - depth 8, hash 25c6ae1, HEAD~464
2021-07-03 20:55:13,549 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java getKeyAdapter 139:143
2021-07-03 20:55:13,597 DEBUG                  - depth 0, hash 7e76014, HEAD~379
2021-07-03 20:55:13,603 DEBUG                  - depth 1, hash 194c18d, HEAD~406
2021-07-03 20:55:13,607 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java <init> 150:158
2021-07-03 20:55:13,655 DEBUG                  - depth 0, hash 26016ca, HEAD~174
2021-07-03 20:55:13,661 DEBUG                  - depth 1, hash fd4fbe4, HEAD~196
2021-07-03 20:55:13,665 DEBUG                  - depth 2, hash 7e76014, HEAD~379
2021-07-03 20:55:13,669 DEBUG                  - depth 3, hash 38ce537, HEAD~415
2021-07-03 20:55:13,673 DEBUG                  - depth 4, hash b2d5940, HEAD~442
2021-07-03 20:55:13,678 DEBUG                  - depth 5, hash a98d6ea, HEAD~462
2021-07-03 20:55:13,682 DEBUG                  - depth 6, hash 25c6ae1, HEAD~464
2021-07-03 20:55:13,686 DEBUG    [line range] com/google/gson/internal/bind/MapTypeAdapterFactory.java read 160:196
2021-07-03 20:55:13,735 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:13,740 DEBUG                  - depth 1, hash af4879d, HEAD~193
2021-07-03 20:55:13,745 DEBUG                  - depth 2, hash fd4fbe4, HEAD~196
2021-07-03 20:55:13,749 DEBUG                  - depth 3, hash f602bce, HEAD~345
2021-07-03 20:55:13,753 DEBUG                  - depth 4, hash 852cd72, HEAD~352
2021-07-03 20:55:13,757 DEBUG                  - depth 5, hash 0e02cbb, HEAD~408
2021-07-03 20:55:13,761 DEBUG                  - depth 6, hash a98d6ea, HEAD~462
2021-07-03 20:55:13,766 DEBUG                  - depth 7, hash 25c6ae1, HEAD~464
2021-07-03 20:55:13,770 DEBUG    [single line]   com/google/gson/internal/bind/MapTypeAdapterFactory.java write 145
2021-07-03 20:55:13,818 DEBUG                  - depth 0, hash a98d6ea, HEAD~462
2021-07-03 20:55:13,824 DEBUG                  - depth 1, hash 25c6ae1, HEAD~464
2021-07-03 20:55:14,133 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java <clinit> 38:46
2021-07-03 20:55:14,180 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:14,186 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:14,190 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:14,194 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:14,198 DEBUG                  - depth 4, hash ea9c023, HEAD~485
2021-07-03 20:55:14,202 DEBUG                  - depth 5, hash 3aeb70e, HEAD~489
2021-07-03 20:55:14,207 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java <init> 38:46
2021-07-03 20:55:14,253 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:14,258 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:14,263 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:14,267 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:14,271 DEBUG                  - depth 4, hash ea9c023, HEAD~485
2021-07-03 20:55:14,275 DEBUG                  - depth 5, hash 3aeb70e, HEAD~489
2021-07-03 20:55:14,280 DEBUG    [line range] com/google/gson/internal/bind/ObjectTypeAdapter.java create 38:46
2021-07-03 20:55:14,327 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:14,333 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:14,337 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:14,341 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:14,345 DEBUG                  - depth 4, hash ea9c023, HEAD~485
2021-07-03 20:55:14,350 DEBUG                  - depth 5, hash 3aeb70e, HEAD~489
2021-07-03 20:55:14,711 DEBUG    [line range] com/google/gson/internal/bind/ReflectiveTypeAdapterFactory.java <init> 54:59
2021-07-03 20:55:14,761 DEBUG                  - depth 0, hash aa2f61b, HEAD~364
2021-07-03 20:55:14,766 DEBUG                  - depth 1, hash e23973a, HEAD~369
2021-07-03 20:55:14,770 DEBUG                  - depth 2, hash 25c6ae1, HEAD~464
2021-07-03 20:55:15,068 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java <clinit> 39:45
2021-07-03 20:55:15,115 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:15,121 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:15,125 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:15,129 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:15,133 DEBUG                  - depth 4, hash 3f26144, HEAD~440
2021-07-03 20:55:15,138 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java <init> 39:45
2021-07-03 20:55:15,185 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:15,191 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:15,195 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:15,199 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:15,204 DEBUG                  - depth 4, hash 3f26144, HEAD~440
2021-07-03 20:55:15,208 DEBUG    [line range] com/google/gson/internal/bind/SqlDateTypeAdapter.java create 39:45
2021-07-03 20:55:15,255 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:15,261 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:15,265 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:15,270 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:15,274 DEBUG                  - depth 4, hash 3f26144, HEAD~440
2021-07-03 20:55:15,590 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java <clinit> 41:46
2021-07-03 20:55:15,637 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:15,642 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:15,647 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:15,651 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:15,655 DEBUG                  - depth 4, hash 3b3a60d, HEAD~443
2021-07-03 20:55:15,659 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java <init> 41:46
2021-07-03 20:55:15,706 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:15,712 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:15,716 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:15,720 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:15,725 DEBUG                  - depth 4, hash 3b3a60d, HEAD~443
2021-07-03 20:55:15,729 DEBUG    [line range] com/google/gson/internal/bind/TimeTypeAdapter.java create 41:46
2021-07-03 20:55:15,776 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:15,782 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:15,786 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:15,790 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:15,794 DEBUG                  - depth 4, hash 3b3a60d, HEAD~443
2021-07-03 20:55:16,099 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapterRuntimeTypeWrapper.java <init> 32:36
2021-07-03 20:55:16,146 DEBUG                  - depth 0, hash 7e76014, HEAD~379
2021-07-03 20:55:16,152 DEBUG                  - depth 1, hash ad5ff0f, HEAD~500
2021-07-03 20:55:16,156 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapterRuntimeTypeWrapper.java read 38:41
2021-07-03 20:55:16,203 DEBUG                  - depth 0, hash f602bce, HEAD~345
2021-07-03 20:55:16,209 DEBUG                  - depth 1, hash ad5ff0f, HEAD~500
2021-07-03 20:55:16,642 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <clinit> 61:82
2021-07-03 20:55:16,691 DEBUG                  - depth 0, hash 6a69c60, HEAD~182
2021-07-03 20:55:16,696 DEBUG                  - depth 1, hash dd86d63, HEAD~284
2021-07-03 20:55:16,701 DEBUG                  - depth 2, hash 82f18a2, HEAD~312
2021-07-03 20:55:16,705 DEBUG                  - depth 3, hash bd937fe, HEAD~313
2021-07-03 20:55:16,710 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactory 777:788
2021-07-03 20:55:16,763 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:16,769 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:16,773 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:16,777 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:16,781 DEBUG                  - depth 4, hash 94d59b5, HEAD~400
2021-07-03 20:55:16,786 DEBUG                  - depth 5, hash c71e61c, HEAD~456
2021-07-03 20:55:16,790 DEBUG                  - depth 6, hash c5f1df1, HEAD~535
2021-07-03 20:55:16,794 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactory 790:803
2021-07-03 20:55:16,847 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:16,852 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:16,856 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:16,861 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:16,865 DEBUG                  - depth 4, hash 94d59b5, HEAD~400
2021-07-03 20:55:16,869 DEBUG                  - depth 5, hash c71e61c, HEAD~456
2021-07-03 20:55:16,873 DEBUG                  - depth 6, hash 9db0c53, HEAD~482
2021-07-03 20:55:16,877 DEBUG                  - depth 7, hash aa06705, HEAD~507
2021-07-03 20:55:16,881 DEBUG                  - depth 8, hash c5f1df1, HEAD~535
2021-07-03 20:55:16,886 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactoryForMultipleTypes 805:818
2021-07-03 20:55:16,936 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:16,942 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:16,946 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:16,950 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:16,954 DEBUG                  - depth 4, hash 94d59b5, HEAD~400
2021-07-03 20:55:16,959 DEBUG                  - depth 5, hash d20df34, HEAD~450
2021-07-03 20:55:16,963 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newTypeHierarchyFactory 824:852
2021-07-03 20:55:17,016 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:17,021 DEBUG                  - depth 1, hash 7d1973e, HEAD~6
2021-07-03 20:55:17,026 DEBUG                  - depth 2, hash d7fbac0, HEAD~310
2021-07-03 20:55:17,030 DEBUG                  - depth 3, hash 26ab404, HEAD~349
2021-07-03 20:55:17,034 DEBUG                  - depth 4, hash 7e76014, HEAD~379
2021-07-03 20:55:17,038 DEBUG                  - depth 5, hash 94d59b5, HEAD~400
2021-07-03 20:55:17,042 DEBUG                  - depth 6, hash c71e61c, HEAD~456
2021-07-03 20:55:17,046 DEBUG                  - depth 7, hash ea9c023, HEAD~485
2021-07-03 20:55:17,051 DEBUG                  - depth 8, hash c5f1df1, HEAD~535
2021-07-03 20:55:17,055 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java write 61:82
2021-07-03 20:55:17,104 DEBUG                  - depth 0, hash 6a69c60, HEAD~182
2021-07-03 20:55:17,110 DEBUG                  - depth 1, hash dd86d63, HEAD~284
2021-07-03 20:55:17,114 DEBUG                  - depth 2, hash 82f18a2, HEAD~312
2021-07-03 20:55:17,118 DEBUG                  - depth 3, hash bd937fe, HEAD~313
2021-07-03 20:55:17,123 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java read 347:365
2021-07-03 20:55:17,176 DEBUG                  - depth 0, hash f602bce, HEAD~345
2021-07-03 20:55:17,181 DEBUG                  - depth 1, hash 0e02cbb, HEAD~408
2021-07-03 20:55:17,185 DEBUG                  - depth 2, hash b90b43e, HEAD~458
2021-07-03 20:55:17,190 DEBUG                  - depth 3, hash 25c6ae1, HEAD~464
2021-07-03 20:55:17,194 DEBUG                  - depth 4, hash 4f6a36d, HEAD~487
2021-07-03 20:55:17,198 DEBUG                  - depth 5, hash c5f1df1, HEAD~535
2021-07-03 20:55:17,203 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 517:536
2021-07-03 20:55:17,255 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:17,260 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:17,265 DEBUG                  - depth 2, hash f602bce, HEAD~345
2021-07-03 20:55:17,269 DEBUG                  - depth 3, hash 26ab404, HEAD~349
2021-07-03 20:55:17,273 DEBUG                  - depth 4, hash 7e76014, HEAD~379
2021-07-03 20:55:17,277 DEBUG                  - depth 5, hash 5db4cae, HEAD~409
2021-07-03 20:55:17,282 DEBUG                  - depth 6, hash 3f26144, HEAD~440
2021-07-03 20:55:17,286 DEBUG                  - depth 7, hash c1bac6d, HEAD~445
2021-07-03 20:55:17,290 DEBUG                  - depth 8, hash 81854db, HEAD~446
2021-07-03 20:55:17,294 DEBUG                  - depth 9, hash 8217aca, HEAD~449
2021-07-03 20:55:17,298 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java create 517:536
2021-07-03 20:55:17,349 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:17,354 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:17,359 DEBUG                  - depth 2, hash f602bce, HEAD~345
2021-07-03 20:55:17,363 DEBUG                  - depth 3, hash 26ab404, HEAD~349
2021-07-03 20:55:17,367 DEBUG                  - depth 4, hash 7e76014, HEAD~379
2021-07-03 20:55:17,372 DEBUG                  - depth 5, hash 5db4cae, HEAD~409
2021-07-03 20:55:17,376 DEBUG                  - depth 6, hash 3f26144, HEAD~440
2021-07-03 20:55:17,380 DEBUG                  - depth 7, hash c1bac6d, HEAD~445
2021-07-03 20:55:17,384 DEBUG                  - depth 8, hash 81854db, HEAD~446
2021-07-03 20:55:17,388 DEBUG                  - depth 9, hash 8217aca, HEAD~449
2021-07-03 20:55:17,393 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 777:788
2021-07-03 20:55:17,446 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:17,452 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:17,456 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:17,460 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:17,464 DEBUG                  - depth 4, hash 94d59b5, HEAD~400
2021-07-03 20:55:17,468 DEBUG                  - depth 5, hash c71e61c, HEAD~456
2021-07-03 20:55:17,473 DEBUG                  - depth 6, hash c5f1df1, HEAD~535
2021-07-03 20:55:17,477 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 790:803
2021-07-03 20:55:17,530 DEBUG                  - depth 0, hash e5b3f63, HEAD~2
2021-07-03 20:55:17,536 DEBUG                  - depth 1, hash d7fbac0, HEAD~310
2021-07-03 20:55:17,540 DEBUG                  - depth 2, hash 26ab404, HEAD~349
2021-07-03 20:55:17,544 DEBUG                  - depth 3, hash 7e76014, HEAD~379
2021-07-03 20:55:17,548 DEBUG                  - depth 4, hash 94d59b5, HEAD~400
2021-07-03 20:55:17,553 DEBUG                  - depth 5, hash c71e61c, HEAD~456
2021-07-03 20:55:17,557 DEBUG                  - depth 6, hash 9db0c53, HEAD~482
2021-07-03 20:55:17,561 DEBUG                  - depth 7, hash aa06705, HEAD~507
2021-07-03 20:55:17,565 DEBUG                  - depth 8, hash c5f1df1, HEAD~535
2021-07-03 20:55:17,570 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java read 232:249
2021-07-03 20:55:17,621 DEBUG                  - depth 0, hash f602bce, HEAD~345
2021-07-03 20:55:17,627 DEBUG                  - depth 1, hash 0e02cbb, HEAD~408
2021-07-03 20:55:17,631 DEBUG                  - depth 2, hash b90b43e, HEAD~458
2021-07-03 20:55:17,635 DEBUG                  - depth 3, hash f3c0a96, HEAD~475
2021-07-03 20:55:17,640 DEBUG                  - depth 4, hash e19672d, HEAD~480
2021-07-03 20:55:17,644 DEBUG                  - depth 5, hash 9db0c53, HEAD~482
2021-07-03 20:55:17,648 DEBUG                  - depth 6, hash c5f1df1, HEAD~535
2021-07-03 20:55:18,009 DEBUG    [line range] com/google/gson/reflect/TypeToken.java <init> 60:65
2021-07-03 20:55:18,082 DEBUG                  - depth 0, hash c8bd121, HEAD~610
2021-07-03 20:55:18,088 DEBUG                  - depth 1, hash 4efb133, HEAD~633
2021-07-03 20:55:18,092 DEBUG                  - depth 2, hash d1ddab2, HEAD~701
2021-07-03 20:55:18,096 DEBUG                  - depth 3, hash 57d1f32, HEAD~1119
2021-07-03 20:55:18,101 DEBUG    [line range] com/google/gson/reflect/TypeToken.java <init> 70:75
2021-07-03 20:55:18,149 DEBUG                  - depth 0, hash c8bd121, HEAD~610
2021-07-03 20:55:18,155 DEBUG                  - depth 1, hash 4efb133, HEAD~633
2021-07-03 20:55:18,159 DEBUG                  - depth 2, hash 5e74dab, HEAD~634
2021-07-03 20:55:18,164 DEBUG                  - depth 3, hash d1ddab2, HEAD~701
2021-07-03 20:55:18,168 DEBUG                  - depth 4, hash 57d1f32, HEAD~1119
2021-07-03 20:55:18,172 DEBUG    [line range] com/google/gson/reflect/TypeToken.java get 295:297
2021-07-03 20:55:18,220 DEBUG                  - depth 0, hash d1ddab2, HEAD~701
2021-07-03 20:55:18,226 DEBUG                  - depth 1, hash 57d1f32, HEAD~1119
2021-07-03 20:55:18,230 DEBUG    [line range] com/google/gson/reflect/TypeToken.java getRawType 93:95
2021-07-03 20:55:18,277 DEBUG                  - depth 0, hash d1ddab2, HEAD~701
2021-07-03 20:55:18,283 DEBUG                  - depth 1, hash 57d1f32, HEAD~1119
2021-07-03 20:55:18,287 DEBUG    [line range] com/google/gson/reflect/TypeToken.java getSuperclassTypeParameter 81:88
2021-07-03 20:55:18,335 DEBUG                  - depth 0, hash c8bd121, HEAD~610
2021-07-03 20:55:18,341 DEBUG                  - depth 1, hash 4efb133, HEAD~633
2021-07-03 20:55:18,345 DEBUG                  - depth 2, hash d1ddab2, HEAD~701
2021-07-03 20:55:18,350 DEBUG                  - depth 3, hash 3b0f8f4, HEAD~928
2021-07-03 20:55:18,354 DEBUG                  - depth 4, hash 57d1f32, HEAD~1119
2021-07-03 20:55:18,358 DEBUG    [line range] com/google/gson/reflect/TypeToken.java getType 100:102
2021-07-03 20:55:18,406 DEBUG                  - depth 0, hash d1ddab2, HEAD~701
2021-07-03 20:55:18,412 DEBUG                  - depth 1, hash 57d1f32, HEAD~1119
2021-07-03 20:55:18,416 DEBUG    [line range] com/google/gson/reflect/TypeToken.java hashCode 279:281
2021-07-03 20:55:18,464 DEBUG                  - depth 0, hash d1ddab2, HEAD~701
2021-07-03 20:55:18,982 DEBUG    [line range] com/google/gson/stream/JsonReader.java <clinit> 192:192
2021-07-03 20:55:19,033 DEBUG                  - depth 0, hash b96d2d9, HEAD~226
2021-07-03 20:55:19,039 DEBUG    [line range] com/google/gson/stream/JsonReader.java <init> 230:230
2021-07-03 20:55:19,090 DEBUG                  - depth 0, hash 46b4346, HEAD~228
2021-07-03 20:55:19,096 DEBUG    [single line]   com/google/gson/stream/JsonReader.java access$300 190
2021-07-03 20:55:19,147 DEBUG                  - depth 0, hash e7bfd0c, HEAD~224
2021-07-03 20:55:19,153 DEBUG                  - depth 1, hash 46b4346, HEAD~228
2021-07-03 20:55:19,158 DEBUG    [line range] com/google/gson/stream/JsonReader.java beginObject 378:390
2021-07-03 20:55:19,209 DEBUG                  - depth 0, hash fbc7e69, HEAD~125
2021-07-03 20:55:19,214 DEBUG                  - depth 1, hash 46b4346, HEAD~228
2021-07-03 20:55:19,219 DEBUG    [line range] com/google/gson/stream/JsonReader.java consumeNonExecutePrefix 1580:1597
2021-07-03 20:55:19,271 DEBUG                  - depth 0, hash b96d2d9, HEAD~226
2021-07-03 20:55:19,277 DEBUG    [line range] com/google/gson/stream/JsonReader.java doPeek 465:606
2021-07-03 20:55:19,329 DEBUG                  - depth 0, hash 085856c, HEAD~223
2021-07-03 20:55:19,334 DEBUG                  - depth 1, hash b96d2d9, HEAD~226
2021-07-03 20:55:19,339 DEBUG                  - depth 2, hash 46b4346, HEAD~228
2021-07-03 20:55:19,344 DEBUG    [line range] com/google/gson/stream/JsonReader.java endObject 396:410
2021-07-03 20:55:19,396 DEBUG                  - depth 0, hash d6c8c1e, HEAD~109
2021-07-03 20:55:19,401 DEBUG                  - depth 1, hash fbc7e69, HEAD~125
2021-07-03 20:55:19,406 DEBUG                  - depth 2, hash 46b4346, HEAD~228
2021-07-03 20:55:19,410 DEBUG    [line range] com/google/gson/stream/JsonReader.java fillBuffer 1288:1315
2021-07-03 20:55:19,463 DEBUG                  - depth 0, hash 8daf3aa, HEAD~215
2021-07-03 20:55:19,469 DEBUG                  - depth 1, hash 46b7363, HEAD~216
2021-07-03 20:55:19,473 DEBUG                  - depth 2, hash 46b4346, HEAD~228
2021-07-03 20:55:19,478 DEBUG    [line range] com/google/gson/stream/JsonReader.java hasNext 415:421
2021-07-03 20:55:19,529 DEBUG                  - depth 0, hash 46b4346, HEAD~228
2021-07-03 20:55:19,535 DEBUG    [line range] com/google/gson/stream/JsonReader.java isLenient 332:334
2021-07-03 20:55:19,586 DEBUG                  - depth 0, hash 46b4346, HEAD~228
2021-07-03 20:55:19,591 DEBUG    [line range] com/google/gson/stream/JsonReader.java nextInt 1168:1215
2021-07-03 20:55:19,643 DEBUG                  - depth 0, hash fbc7e69, HEAD~125
2021-07-03 20:55:19,649 DEBUG                  - depth 1, hash 3920d95, HEAD~214
2021-07-03 20:55:19,653 DEBUG                  - depth 2, hash 085856c, HEAD~223
2021-07-03 20:55:19,657 DEBUG                  - depth 3, hash 46b4346, HEAD~228
2021-07-03 20:55:19,662 DEBUG    [line range] com/google/gson/stream/JsonReader.java nextNonWhitespace 1331:1419
2021-07-03 20:55:19,714 DEBUG                  - depth 0, hash 8daf3aa, HEAD~215
2021-07-03 20:55:19,720 DEBUG                  - depth 1, hash bdf2cac, HEAD~218
2021-07-03 20:55:19,724 DEBUG                  - depth 2, hash 46b4346, HEAD~228
2021-07-03 20:55:19,729 DEBUG    [line range] com/google/gson/stream/JsonReader.java nextQuotedValue 999:1034
2021-07-03 20:55:19,782 DEBUG                  - depth 0, hash 70f9280, HEAD~175
2021-07-03 20:55:19,788 DEBUG                  - depth 1, hash 084047d, HEAD~207
2021-07-03 20:55:19,792 DEBUG                  - depth 2, hash 8daf3aa, HEAD~215
2021-07-03 20:55:19,796 DEBUG                  - depth 3, hash 9807960, HEAD~217
2021-07-03 20:55:19,801 DEBUG                  - depth 4, hash c7cb503, HEAD~222
2021-07-03 20:55:19,805 DEBUG                  - depth 5, hash 46b4346, HEAD~228
2021-07-03 20:55:19,810 DEBUG    [line range] com/google/gson/stream/JsonReader.java nextString 816:843
2021-07-03 20:55:19,862 DEBUG                  - depth 0, hash fbc7e69, HEAD~125
2021-07-03 20:55:19,868 DEBUG                  - depth 1, hash 3920d95, HEAD~214
2021-07-03 20:55:19,872 DEBUG                  - depth 2, hash 085856c, HEAD~223
2021-07-03 20:55:19,877 DEBUG                  - depth 3, hash 46b4346, HEAD~228
2021-07-03 20:55:19,881 DEBUG    [line range] com/google/gson/stream/JsonReader.java peek 426:463
2021-07-03 20:55:19,932 DEBUG                  - depth 0, hash 3920d95, HEAD~214
2021-07-03 20:55:19,938 DEBUG                  - depth 1, hash 085856c, HEAD~223
2021-07-03 20:55:19,942 DEBUG                  - depth 2, hash 46b4346, HEAD~228
