2021-07-03 20:54:30,317 INFO     Search BICs for /tmp/Gson-2b/
2021-07-03 20:54:39,930 DEBUG                  - depth 0, hash d7fbac0, HEAD~303
2021-07-03 20:54:39,936 DEBUG                  - depth 1, hash 26ab404, HEAD~342
2021-07-03 20:54:39,940 DEBUG                  - depth 2, hash 7e76014, HEAD~372
2021-07-03 20:54:39,944 DEBUG                  - depth 3, hash 3b3a60d, HEAD~436
2021-07-03 20:54:40,386 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <clinit> 62:83
2021-07-03 20:54:40,435 DEBUG                  - depth 0, hash 6a69c60, HEAD~175
2021-07-03 20:54:40,441 DEBUG                  - depth 1, hash dd86d63, HEAD~277
2021-07-03 20:54:40,445 DEBUG                  - depth 2, hash 82f18a2, HEAD~305
2021-07-03 20:54:40,449 DEBUG                  - depth 3, hash bd937fe, HEAD~306
2021-07-03 20:54:40,454 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactory 778:789
2021-07-03 20:54:40,506 DEBUG                  - depth 0, hash d7fbac0, HEAD~303
2021-07-03 20:54:40,511 DEBUG                  - depth 1, hash 26ab404, HEAD~342
2021-07-03 20:54:40,516 DEBUG                  - depth 2, hash 7e76014, HEAD~372
2021-07-03 20:54:40,520 DEBUG                  - depth 3, hash 94d59b5, HEAD~393
2021-07-03 20:54:40,524 DEBUG                  - depth 4, hash c71e61c, HEAD~449
2021-07-03 20:54:40,528 DEBUG                  - depth 5, hash c5f1df1, HEAD~528
2021-07-03 20:54:40,532 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactory 791:804
2021-07-03 20:54:40,583 DEBUG                  - depth 0, hash d7fbac0, HEAD~303
2021-07-03 20:54:40,589 DEBUG                  - depth 1, hash 26ab404, HEAD~342
2021-07-03 20:54:40,593 DEBUG                  - depth 2, hash 7e76014, HEAD~372
2021-07-03 20:54:40,598 DEBUG                  - depth 3, hash 94d59b5, HEAD~393
2021-07-03 20:54:40,602 DEBUG                  - depth 4, hash c71e61c, HEAD~449
2021-07-03 20:54:40,606 DEBUG                  - depth 5, hash 9db0c53, HEAD~475
2021-07-03 20:54:40,610 DEBUG                  - depth 6, hash aa06705, HEAD~500
2021-07-03 20:54:40,614 DEBUG                  - depth 7, hash c5f1df1, HEAD~528
2021-07-03 20:54:40,619 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newFactoryForMultipleTypes 806:819
2021-07-03 20:54:40,668 DEBUG                  - depth 0, hash d7fbac0, HEAD~303
2021-07-03 20:54:40,674 DEBUG                  - depth 1, hash 26ab404, HEAD~342
2021-07-03 20:54:40,678 DEBUG                  - depth 2, hash 7e76014, HEAD~372
2021-07-03 20:54:40,682 DEBUG                  - depth 3, hash 94d59b5, HEAD~393
2021-07-03 20:54:40,687 DEBUG                  - depth 4, hash d20df34, HEAD~443
2021-07-03 20:54:40,691 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java newTypeHierarchyFactory 821:832
2021-07-03 20:54:40,743 DEBUG                  - depth 0, hash d7fbac0, HEAD~303
2021-07-03 20:54:40,748 DEBUG                  - depth 1, hash 26ab404, HEAD~342
2021-07-03 20:54:40,752 DEBUG                  - depth 2, hash 7e76014, HEAD~372
2021-07-03 20:54:40,757 DEBUG                  - depth 3, hash 94d59b5, HEAD~393
2021-07-03 20:54:40,761 DEBUG                  - depth 4, hash c71e61c, HEAD~449
2021-07-03 20:54:40,765 DEBUG                  - depth 5, hash ea9c023, HEAD~478
2021-07-03 20:54:40,769 DEBUG                  - depth 6, hash c5f1df1, HEAD~528
2021-07-03 20:54:40,774 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java write 62:83
2021-07-03 20:54:40,821 DEBUG                  - depth 0, hash 6a69c60, HEAD~175
2021-07-03 20:54:40,827 DEBUG                  - depth 1, hash dd86d63, HEAD~277
2021-07-03 20:54:40,831 DEBUG                  - depth 2, hash 82f18a2, HEAD~305
2021-07-03 20:54:40,835 DEBUG                  - depth 3, hash bd937fe, HEAD~306
2021-07-03 20:54:40,840 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 518:537
2021-07-03 20:54:40,890 DEBUG                  - depth 0, hash d7fbac0, HEAD~303
2021-07-03 20:54:40,896 DEBUG                  - depth 1, hash f602bce, HEAD~338
2021-07-03 20:54:40,900 DEBUG                  - depth 2, hash 26ab404, HEAD~342
2021-07-03 20:54:40,904 DEBUG                  - depth 3, hash 7e76014, HEAD~372
2021-07-03 20:54:40,908 DEBUG                  - depth 4, hash 5db4cae, HEAD~402
2021-07-03 20:54:40,913 DEBUG                  - depth 5, hash 3f26144, HEAD~433
2021-07-03 20:54:40,917 DEBUG                  - depth 6, hash c1bac6d, HEAD~438
2021-07-03 20:54:40,921 DEBUG                  - depth 7, hash 81854db, HEAD~439
2021-07-03 20:54:40,925 DEBUG                  - depth 8, hash 8217aca, HEAD~442
2021-07-03 20:54:40,930 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java read 644:714
2021-07-03 20:54:40,979 DEBUG                  - depth 0, hash f602bce, HEAD~338
2021-07-03 20:54:40,984 DEBUG                  - depth 1, hash 65df3b9, HEAD~404
2021-07-03 20:54:40,989 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 778:789
2021-07-03 20:54:41,041 DEBUG                  - depth 0, hash d7fbac0, HEAD~303
2021-07-03 20:54:41,047 DEBUG                  - depth 1, hash 26ab404, HEAD~342
2021-07-03 20:54:41,051 DEBUG                  - depth 2, hash 7e76014, HEAD~372
2021-07-03 20:54:41,055 DEBUG                  - depth 3, hash 94d59b5, HEAD~393
2021-07-03 20:54:41,060 DEBUG                  - depth 4, hash c71e61c, HEAD~449
2021-07-03 20:54:41,064 DEBUG                  - depth 5, hash c5f1df1, HEAD~528
2021-07-03 20:54:41,068 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java <init> 791:804
2021-07-03 20:54:41,120 DEBUG                  - depth 0, hash d7fbac0, HEAD~303
2021-07-03 20:54:41,126 DEBUG                  - depth 1, hash 26ab404, HEAD~342
2021-07-03 20:54:41,130 DEBUG                  - depth 2, hash 7e76014, HEAD~372
2021-07-03 20:54:41,135 DEBUG                  - depth 3, hash 94d59b5, HEAD~393
2021-07-03 20:54:41,139 DEBUG                  - depth 4, hash c71e61c, HEAD~449
2021-07-03 20:54:41,143 DEBUG                  - depth 5, hash 9db0c53, HEAD~475
2021-07-03 20:54:41,147 DEBUG                  - depth 6, hash aa06705, HEAD~500
2021-07-03 20:54:41,152 DEBUG                  - depth 7, hash c5f1df1, HEAD~528
2021-07-03 20:54:41,156 DEBUG    [line range] com/google/gson/internal/bind/TypeAdapters.java create 821:832
2021-07-03 20:54:41,209 DEBUG                  - depth 0, hash d7fbac0, HEAD~303
2021-07-03 20:54:41,214 DEBUG                  - depth 1, hash 26ab404, HEAD~342
2021-07-03 20:54:41,219 DEBUG                  - depth 2, hash 7e76014, HEAD~372
2021-07-03 20:54:41,223 DEBUG                  - depth 3, hash 94d59b5, HEAD~393
2021-07-03 20:54:41,227 DEBUG                  - depth 4, hash c71e61c, HEAD~449
2021-07-03 20:54:41,231 DEBUG                  - depth 5, hash ea9c023, HEAD~478
2021-07-03 20:54:41,236 DEBUG                  - depth 6, hash c5f1df1, HEAD~528
2021-07-03 20:54:41,592 DEBUG    [line range] com/google/gson/reflect/TypeToken.java <init> 70:75
2021-07-03 20:54:41,639 DEBUG                  - depth 0, hash c8bd121, HEAD~603
2021-07-03 20:54:41,645 DEBUG                  - depth 1, hash 4efb133, HEAD~626
2021-07-03 20:54:41,649 DEBUG                  - depth 2, hash 5e74dab, HEAD~627
2021-07-03 20:54:41,653 DEBUG                  - depth 3, hash d1ddab2, HEAD~694
2021-07-03 20:54:41,658 DEBUG                  - depth 4, hash 57d1f32, HEAD~1112
2021-07-03 20:54:41,662 DEBUG    [line range] com/google/gson/reflect/TypeToken.java get 295:297
2021-07-03 20:54:41,710 DEBUG                  - depth 0, hash d1ddab2, HEAD~694
2021-07-03 20:54:41,715 DEBUG                  - depth 1, hash 57d1f32, HEAD~1112
2021-07-03 20:54:41,720 DEBUG    [line range] com/google/gson/reflect/TypeToken.java getRawType 93:95
2021-07-03 20:54:41,767 DEBUG                  - depth 0, hash d1ddab2, HEAD~694
2021-07-03 20:54:41,772 DEBUG                  - depth 1, hash 57d1f32, HEAD~1112
2021-07-03 20:54:41,777 DEBUG    [line range] com/google/gson/reflect/TypeToken.java hashCode 279:281
2021-07-03 20:54:41,823 DEBUG                  - depth 0, hash d1ddab2, HEAD~694
2021-07-03 20:54:42,340 DEBUG    [line range] com/google/gson/stream/JsonReader.java <clinit> 192:192
2021-07-03 20:54:42,427 DEBUG                  - depth 0, hash b96d2d9, HEAD~219
2021-07-03 20:54:42,433 DEBUG    [line range] com/google/gson/stream/JsonReader.java <init> 230:230
2021-07-03 20:54:42,483 DEBUG                  - depth 0, hash 46b4346, HEAD~221
2021-07-03 20:54:42,490 DEBUG    [line range] com/google/gson/stream/JsonReader.java checkLenient 1421:1425
2021-07-03 20:54:42,540 DEBUG                  - depth 0, hash 46b4346, HEAD~221
2021-07-03 20:54:42,546 DEBUG    [line range] com/google/gson/stream/JsonReader.java consumeNonExecutePrefix 1580:1597
2021-07-03 20:54:42,597 DEBUG                  - depth 0, hash b96d2d9, HEAD~219
2021-07-03 20:54:42,602 DEBUG    [line range] com/google/gson/stream/JsonReader.java doPeek 465:606
2021-07-03 20:54:42,653 DEBUG                  - depth 0, hash 085856c, HEAD~216
2021-07-03 20:54:42,659 DEBUG                  - depth 1, hash b96d2d9, HEAD~219
2021-07-03 20:54:42,663 DEBUG                  - depth 2, hash 46b4346, HEAD~221
2021-07-03 20:54:42,668 DEBUG    [line range] com/google/gson/stream/JsonReader.java fillBuffer 1288:1315
2021-07-03 20:54:42,719 DEBUG                  - depth 0, hash 8daf3aa, HEAD~208
2021-07-03 20:54:42,724 DEBUG                  - depth 1, hash 46b7363, HEAD~209
2021-07-03 20:54:42,728 DEBUG                  - depth 2, hash 46b4346, HEAD~221
2021-07-03 20:54:42,733 DEBUG    [line range] com/google/gson/stream/JsonReader.java isLenient 332:334
2021-07-03 20:54:42,785 DEBUG                  - depth 0, hash 46b4346, HEAD~221
2021-07-03 20:54:42,790 DEBUG    [line range] com/google/gson/stream/JsonReader.java nextNonWhitespace 1331:1419
2021-07-03 20:54:42,841 DEBUG                  - depth 0, hash 8daf3aa, HEAD~208
2021-07-03 20:54:42,847 DEBUG                  - depth 1, hash bdf2cac, HEAD~211
2021-07-03 20:54:42,851 DEBUG                  - depth 2, hash 46b4346, HEAD~221
2021-07-03 20:54:42,856 DEBUG    [line range] com/google/gson/stream/JsonReader.java nextQuotedValue 999:1034
2021-07-03 20:54:42,908 DEBUG                  - depth 0, hash 70f9280, HEAD~168
2021-07-03 20:54:42,914 DEBUG                  - depth 1, hash 084047d, HEAD~200
2021-07-03 20:54:42,918 DEBUG                  - depth 2, hash 8daf3aa, HEAD~208
2021-07-03 20:54:42,922 DEBUG                  - depth 3, hash 9807960, HEAD~210
2021-07-03 20:54:42,927 DEBUG                  - depth 4, hash c7cb503, HEAD~215
2021-07-03 20:54:42,931 DEBUG                  - depth 5, hash 46b4346, HEAD~221
2021-07-03 20:54:42,936 DEBUG    [line range] com/google/gson/stream/JsonReader.java nextString 816:843
2021-07-03 20:54:42,987 DEBUG                  - depth 0, hash fbc7e69, HEAD~118
2021-07-03 20:54:42,993 DEBUG                  - depth 1, hash 3920d95, HEAD~207
2021-07-03 20:54:42,997 DEBUG                  - depth 2, hash 085856c, HEAD~216
2021-07-03 20:54:43,002 DEBUG                  - depth 3, hash 46b4346, HEAD~221
2021-07-03 20:54:43,006 DEBUG    [line range] com/google/gson/stream/JsonReader.java peek 426:463
2021-07-03 20:54:43,058 DEBUG                  - depth 0, hash 3920d95, HEAD~207
2021-07-03 20:54:43,064 DEBUG                  - depth 1, hash 085856c, HEAD~216
2021-07-03 20:54:43,068 DEBUG                  - depth 2, hash 46b4346, HEAD~221
2021-07-03 20:54:43,072 DEBUG    [line range] com/google/gson/stream/JsonReader.java setLenient 325:327
2021-07-03 20:54:43,124 DEBUG                  - depth 0, hash 46b4346, HEAD~221
2021-07-03 20:54:43,130 DEBUG    [single line]   com/google/gson/stream/JsonReader.java <init> 1600
2021-07-03 20:54:43,181 DEBUG                  - depth 0, hash 46b4346, HEAD~221
2021-07-03 20:54:43,453 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 25
2021-07-03 20:54:43,499 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:43,505 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 31
2021-07-03 20:54:43,550 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:43,556 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 37
2021-07-03 20:54:43,602 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:43,608 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 43
2021-07-03 20:54:43,654 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:43,660 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 49
2021-07-03 20:54:43,705 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:43,711 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 56
2021-07-03 20:54:43,756 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:43,761 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 61
2021-07-03 20:54:43,807 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:43,812 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 67
2021-07-03 20:54:43,857 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:43,863 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 72
2021-07-03 20:54:43,908 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:43,914 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 77
2021-07-03 20:54:43,961 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:43,966 DEBUG    [single line]   com/google/gson/stream/JsonToken.java <clinit> 84
2021-07-03 20:54:44,011 DEBUG                  - depth 0, hash 765a9f1, HEAD~801
2021-07-03 20:54:44,017 INFO     The number of BIC candidates: 120
