2021-07-03 20:51:04,397 INFO     Search BICs for /tmp/Csv-9b/
2021-07-03 20:51:09,180 DEBUG                  - depth 5, hash 05ecd91, HEAD~254
2021-07-03 20:51:09,184 DEBUG                  - depth 6, hash 6ab9b46, HEAD~439
2021-07-03 20:51:09,188 DEBUG                  - depth 7, hash fdfe508, HEAD~562
2021-07-03 20:51:09,192 DEBUG                  - depth 8, hash 65ab9db, HEAD~566
2021-07-03 20:51:09,196 DEBUG                  - depth 9, hash 38670db, HEAD~592
2021-07-03 20:51:09,200 DEBUG    [line range] org/apache/commons/csv/Lexer.java isClosed 371:373
2021-07-03 20:51:09,225 DEBUG                  - depth 0, hash 8e18054, HEAD~27
2021-07-03 20:51:09,230 DEBUG                  - depth 1, hash 7b168eb, HEAD~130
2021-07-03 20:51:09,234 DEBUG    [line range] org/apache/commons/csv/Lexer.java isCommentStart 411:413
2021-07-03 20:51:09,259 DEBUG                  - depth 0, hash 5a30b37, HEAD~107
2021-07-03 20:51:09,265 DEBUG                  - depth 1, hash 7b168eb, HEAD~130
2021-07-03 20:51:09,269 DEBUG    [line range] org/apache/commons/csv/Lexer.java isDelimiter 399:401
2021-07-03 20:51:09,293 DEBUG                  - depth 0, hash 7b168eb, HEAD~130
2021-07-03 20:51:09,299 DEBUG    [line range] org/apache/commons/csv/Lexer.java isEndOfFile 395:397
2021-07-03 20:51:09,323 DEBUG                  - depth 0, hash 7b168eb, HEAD~130
2021-07-03 20:51:09,329 DEBUG    [line range] org/apache/commons/csv/Lexer.java isEscape 403:405
2021-07-03 20:51:09,354 DEBUG                  - depth 0, hash 7b168eb, HEAD~130
2021-07-03 20:51:09,359 DEBUG    [line range] org/apache/commons/csv/Lexer.java isQuoteChar 407:409
2021-07-03 20:51:09,384 DEBUG                  - depth 0, hash 7b168eb, HEAD~130
2021-07-03 20:51:09,389 DEBUG    [line range] org/apache/commons/csv/Lexer.java isStartOfLine 388:390
2021-07-03 20:51:09,414 DEBUG                  - depth 0, hash 7b168eb, HEAD~130
2021-07-03 20:51:09,419 DEBUG    [line range] org/apache/commons/csv/Lexer.java mapNullToDisabled 290:292
2021-07-03 20:51:09,444 DEBUG                  - depth 0, hash a223126, HEAD~123
2021-07-03 20:51:09,450 DEBUG                  - depth 1, hash 7b168eb, HEAD~130
2021-07-03 20:51:09,454 DEBUG    [line range] org/apache/commons/csv/Lexer.java nextToken 82:164
2021-07-03 20:51:09,482 DEBUG                  - depth 0, hash 8e18054, HEAD~27
2021-07-03 20:51:09,487 DEBUG                  - depth 1, hash fcc0d15, HEAD~156
2021-07-03 20:51:09,491 DEBUG                  - depth 2, hash 530b038, HEAD~191
2021-07-03 20:51:09,496 DEBUG                  - depth 3, hash 93a07b9, HEAD~192
2021-07-03 20:51:09,500 DEBUG                  - depth 4, hash c4014b6, HEAD~283
2021-07-03 20:51:09,504 DEBUG                  - depth 5, hash 350d34d, HEAD~356
2021-07-03 20:51:09,508 DEBUG                  - depth 6, hash 2a8ce4a, HEAD~397
2021-07-03 20:51:09,512 DEBUG                  - depth 7, hash 9f6d3f5, HEAD~401
2021-07-03 20:51:09,517 DEBUG                  - depth 8, hash 992c064, HEAD~420
2021-07-03 20:51:09,521 DEBUG                  - depth 9, hash 3655efc, HEAD~421
2021-07-03 20:51:09,525 DEBUG                  - depth 10, hash 6ab9b46, HEAD~439
2021-07-03 20:51:09,529 DEBUG                  - depth 11, hash 8608520, HEAD~458
2021-07-03 20:51:09,533 DEBUG                  - depth 12, hash 93fc1f9, HEAD~459
2021-07-03 20:51:09,538 DEBUG                  - depth 13, hash bf06bed, HEAD~462
2021-07-03 20:51:09,542 DEBUG                  - depth 14, hash 787ab08, HEAD~492
2021-07-03 20:51:09,546 DEBUG                  - depth 15, hash 8462234, HEAD~498
2021-07-03 20:51:09,550 DEBUG                  - depth 16, hash 3fd45b5, HEAD~502
2021-07-03 20:51:09,555 DEBUG                  - depth 17, hash 7addc8f, HEAD~512
2021-07-03 20:51:09,559 DEBUG                  - depth 18, hash e922bf9, HEAD~520
2021-07-03 20:51:09,563 DEBUG                  - depth 19, hash 05b5c8e, HEAD~521
2021-07-03 20:51:09,567 DEBUG                  - depth 20, hash 93089b2, HEAD~523
2021-07-03 20:51:09,571 DEBUG                  - depth 21, hash 7c2cfea, HEAD~529
2021-07-03 20:51:09,575 DEBUG                  - depth 22, hash 0a0f3bb, HEAD~530
2021-07-03 20:51:09,580 DEBUG                  - depth 23, hash 9114337, HEAD~531
2021-07-03 20:51:09,584 DEBUG                  - depth 24, hash 38741a4, HEAD~547
2021-07-03 20:51:09,588 DEBUG                  - depth 25, hash dd26201, HEAD~552
2021-07-03 20:51:09,592 DEBUG                  - depth 26, hash 9ebd0d9, HEAD~555
2021-07-03 20:51:09,596 DEBUG                  - depth 27, hash 1299ddf, HEAD~556
2021-07-03 20:51:09,600 DEBUG                  - depth 28, hash fa07dea, HEAD~557
2021-07-03 20:51:09,605 DEBUG                  - depth 29, hash 83e4a90, HEAD~559
2021-07-03 20:51:09,609 DEBUG                  - depth 30, hash 38670db, HEAD~592
2021-07-03 20:51:09,613 DEBUG    [line range] org/apache/commons/csv/Lexer.java parseSimpleToken 185:217
2021-07-03 20:51:09,641 DEBUG                  - depth 0, hash 8e18054, HEAD~27
2021-07-03 20:51:09,646 DEBUG                  - depth 1, hash a062477, HEAD~163
2021-07-03 20:51:09,650 DEBUG                  - depth 2, hash 93a07b9, HEAD~192
2021-07-03 20:51:09,655 DEBUG                  - depth 3, hash 2c61208, HEAD~214
2021-07-03 20:51:09,659 DEBUG                  - depth 4, hash c4014b6, HEAD~283
2021-07-03 20:51:09,663 DEBUG                  - depth 5, hash 2a8ce4a, HEAD~397
2021-07-03 20:51:09,667 DEBUG                  - depth 6, hash 3655efc, HEAD~421
2021-07-03 20:51:09,671 DEBUG                  - depth 7, hash 6ab9b46, HEAD~439
2021-07-03 20:51:09,676 DEBUG                  - depth 8, hash 19ba389, HEAD~504
2021-07-03 20:51:09,680 DEBUG                  - depth 9, hash ba26844, HEAD~528
2021-07-03 20:51:09,684 DEBUG                  - depth 10, hash 9114337, HEAD~531
2021-07-03 20:51:09,688 DEBUG                  - depth 11, hash 38741a4, HEAD~547
2021-07-03 20:51:09,693 DEBUG                  - depth 12, hash dd26201, HEAD~552
2021-07-03 20:51:09,697 DEBUG                  - depth 13, hash fa07dea, HEAD~557
2021-07-03 20:51:09,701 DEBUG                  - depth 14, hash 83e4a90, HEAD~559
2021-07-03 20:51:09,705 DEBUG                  - depth 15, hash 38670db, HEAD~592
2021-07-03 20:51:09,710 DEBUG    [line range] org/apache/commons/csv/Lexer.java readEndOfLine 362:369
2021-07-03 20:51:09,734 DEBUG                  - depth 0, hash 8e18054, HEAD~27
2021-07-03 20:51:09,739 DEBUG                  - depth 1, hash 7b168eb, HEAD~130
2021-07-03 20:51:09,999 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 24
2021-07-03 20:51:10,023 DEBUG                  - depth 0, hash e693d87, HEAD~390
2021-07-03 20:51:10,028 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 29
2021-07-03 20:51:10,052 DEBUG                  - depth 0, hash e693d87, HEAD~390
2021-07-03 20:51:10,057 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 35
2021-07-03 20:51:10,081 DEBUG                  - depth 0, hash e693d87, HEAD~390
2021-07-03 20:51:10,087 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 40
2021-07-03 20:51:10,111 DEBUG                  - depth 0, hash e693d87, HEAD~390
2021-07-03 20:51:10,116 DEBUG    [single line]   org/apache/commons/csv/Quote.java <clinit> 47
2021-07-03 20:51:10,140 DEBUG                  - depth 0, hash e693d87, HEAD~390
2021-07-03 20:51:10,438 DEBUG    [single line]   org/apache/commons/csv/Token.java <init> 29
2021-07-03 20:51:10,462 DEBUG                  - depth 0, hash 0e7e9de, HEAD~403
2021-07-03 20:51:10,467 DEBUG                  - depth 1, hash 7592782, HEAD~567
2021-07-03 20:51:10,472 DEBUG    [line range] org/apache/commons/csv/Token.java <init> 52:52
2021-07-03 20:51:10,495 DEBUG                  - depth 0, hash 7592782, HEAD~567
2021-07-03 20:51:10,501 DEBUG    [line range] org/apache/commons/csv/Token.java reset 60:64
2021-07-03 20:51:10,525 DEBUG                  - depth 0, hash 17c2635, HEAD~404
2021-07-03 20:51:10,530 DEBUG                  - depth 1, hash 7592782, HEAD~567
2021-07-03 20:51:10,535 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 34
2021-07-03 20:51:10,559 DEBUG                  - depth 0, hash 7592782, HEAD~567
2021-07-03 20:51:10,565 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 36
2021-07-03 20:51:10,589 DEBUG                  - depth 0, hash 7592782, HEAD~567
2021-07-03 20:51:10,595 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 39
2021-07-03 20:51:10,619 DEBUG                  - depth 0, hash 7592782, HEAD~567
2021-07-03 20:51:10,624 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 42
2021-07-03 20:51:10,648 DEBUG                  - depth 0, hash 7592782, HEAD~567
2021-07-03 20:51:10,653 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 45
2021-07-03 20:51:10,677 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~530
2021-07-03 20:51:10,682 DEBUG                  - depth 1, hash 7592782, HEAD~567
2021-07-03 20:51:10,687 DEBUG    [single line]   org/apache/commons/csv/Token.java <clinit> 48
2021-07-03 20:51:10,711 DEBUG                  - depth 0, hash 0a0f3bb, HEAD~530
2021-07-03 20:51:10,717 DEBUG                  - depth 1, hash 7592782, HEAD~567
2021-07-03 20:51:10,721 INFO     The number of BIC candidates: 146
